Date,Open_BTC-USD,High_BTC-USD,Low_BTC-USD,Close_BTC-USD,Adj Close_BTC-USD,Volume_BTC-USD,funding_rate
2019-10-05,-0.011931046204230467,-0.012809775861463257,-0.005131259487246909,-0.00718779502617628,-0.00718779502617628,-0.07045104113555334,0.2484695347799224
2019-10-06,-0.003981251305376854,-0.00348873902657032,-0.007648885854673604,-0.010821919179945683,-0.010821919179945683,0.04607727270862194,0.556545891513326
2019-10-09,0.005281952065583129,0.030060949772905854,0.014337706501810765,0.040253702779323386,0.040253702779323386,0.2986360721025667,0.8009833119811431
2019-10-10,0.02347828117120776,-0.00015688781985545575,0.020618316460691788,-0.0006139310986680302,-0.0006139310986680302,-0.0847470957131804,0.0
2019-10-11,-1.1611013436274575e-06,0.0062216212826375905,-0.010611282698184121,-0.017538024354138648,-0.017538024354138648,0.09527587981085417,0.0
2019-10-12,-0.017808066935851685,-0.019761756422111976,-0.0001935433498283512,0.0009804523506556917,0.0009804523506556917,-0.24334464980695103,0.0
2019-10-13,0.0014028139361015324,0.00359381351048238,-0.0025022906502462083,-0.0010302060990564632,-0.0010302060990564632,-0.03475494883286345,0.0
2019-10-14,-0.001061512232079953,-0.005207642604224572,0.0005122343600761914,0.0035564527950159297,0.0035564527950159297,0.06444270992898127,0.0
2019-10-15,0.0034761686540055736,0.0013219623608788922,-0.0069099749236913866,-0.01121761974588642,-0.01121761974588642,0.0033118438411390283,0.0
2019-10-16,-0.011148845361887871,-0.01250040722282375,-0.013463501539341505,-0.010457371377083025,-0.010457371377083025,0.04084265928378095,0.0
2019-10-17,-0.010361419563499452,-0.0052851106689911775,0.0010800567689762675,0.003735572702454948,0.003735572702454948,-0.08437827384771934,0.0
2019-10-18,0.0035088732286963076,0.00023092472871177883,-0.0067297381258367706,-0.008659379283619484,-0.008659379283619484,0.06422384999734976,0.0
2019-10-20,-0.006811939758028851,0.009244953790767396,0.0032208426173435667,0.016488182015587105,0.016488182015587105,-0.007069600409619903,0.0
2019-10-21,0.015014662994331185,0.0009590176503352366,0.01682635806062005,0.0014338646597116256,0.0014338646597116256,0.017488868416461578,0.0
2019-10-22,0.0012079410621554931,-2.770105749561047e-06,-0.008308589782511255,-0.010965875029086525,-0.010965875029086525,0.044843976054703694,0.0
2019-10-23,-0.011042539327369316,-0.01312893421847161,-0.04122781732133274,-0.03733508753061188,-0.03733508753061188,0.24659588620268602,0.0
2019-10-24,-0.03741975645108997,-0.03611032184566054,-0.0015216002973698073,-0.0014034236421585078,-0.0014034236421585078,-0.27224957811982897,0.0
2019-10-25,-0.0012566753483347348,0.07469675753549176,0.002247969837351649,0.0773301227200891,0.0773301227200891,0.5967027394799389,0.0
2019-10-26,0.07773751332856238,0.08575498687355021,0.08057236310336191,0.03870923479959809,0.03870923479959809,0.7576693623677648,0.0
2019-10-28,0.0592852886631966,-0.013965343954491005,0.04043657853635019,0.0007404182096255596,0.0007404182096255596,-0.6500399686520176,0.09452645344888351
2019-10-29,-0.020916808907443296,-0.01862708999507845,-0.001601040234836204,0.011364810548996185,0.011364810548996185,-0.12098167649916662,1.5714594949216405
2019-10-30,0.01149492054125878,-0.0057573794992520355,-0.01003397947404805,-0.014705361967542352,-0.014705361967542352,-0.034557883952135604,-1.0842203229994076
2019-10-31,-0.014532254251788612,-0.002818062508241348,-0.0038596886017780996,-0.00040689358087619976,-0.00040689358087619976,-0.05387624184245149,-0.4611825841506092
2019-11-01,-0.0005592032640923117,-0.006930512418375723,0.0070398133594812284,0.004075793622318469,0.004075793622318469,-0.10838619376142122,0.10281891495868493
2019-11-02,0.004345775168377641,0.006564671696975832,0.008007929006094594,0.004214508803627837,0.004214508803627837,-0.1478766358805042,-0.22340195617919228
2019-11-03,0.004293783285489017,0.00014958487239524754,-0.0073808593879457485,-0.005920498496148396,-0.005920498496148396,-0.005299713093515013,0.0
2019-11-04,-0.005890696005956153,0.008074244657765517,0.0034223699119821926,0.011743689394048351,0.011743689394048351,0.24172748066509758,0.0
2019-11-05,0.011717853584521376,-0.0030708332234810065,0.004458814549349821,-0.004643270721037318,-0.004643270721037318,0.0013604112762698461,0.0
2019-11-06,-0.004765193799734613,-0.002203543342139902,0.0033368089592452632,0.001215892907401317,0.001215892907401317,-0.14704650765255828,0.0
2019-11-07,0.0007615588938924001,-0.003530290354942789,-0.007055182323795095,-0.0061825304964243655,-0.0061825304964243655,-0.020800123488757094,0.6476108128640812
2019-11-08,-0.00574839563162477,-0.006170626491056597,-0.029078933189025213,-0.03065353179466368,-0.03065353179466368,0.07833557213836118,-0.5525137772012205
2019-11-09,-0.030114087047283578,-0.024558355599535342,0.001201046289453056,0.0005764702813532141,0.0005764702813532141,-0.32407990657528984,-0.09509703566286068
2019-11-10,0.00019951734537437815,0.013667622279595837,0.000885615269640927,0.016029302655524047,0.016029302655524047,0.1443872354584137,0.0
2019-11-11,0.016145551527094848,-0.0014535415781363747,-0.007191308010522479,-0.0197257646001866,-0.0197257646001866,-0.015469353954292442,0.0
2019-11-12,-0.019629073866978985,-0.014667057983408283,-0.0010342491002353071,0.003834271328260308,0.003834271328260308,0.002123537840127754,0.0
2019-11-13,0.0034533979757227495,-0.0010912264575936304,0.005193068224612407,-0.0004902261753280124,-0.0004902261753280124,-0.13261878826885315,-1.2206275109542146
2019-11-14,-6.386123443724578e-06,-0.0006381279530578432,-0.004707712945551279,-0.006636330909853716,-0.006636330909853716,0.07384126521882994,1.2206275109542146
2019-11-15,-0.007016843297837028,-0.006193416733651036,-0.014151016081093148,-0.014317231225690619,-0.014317231225690619,0.13012873383486862,0.0
2019-11-17,-0.01032013566659884,-0.0001988168635478349,0.0010985195561882266,0.005696574396733878,0.005696574396733878,-0.1500934759494949,0.0
2019-11-18,0.00161897384415699,-0.004803398439989337,-0.01549224652394543,-0.017801220866291323,-0.017801220866291323,0.1396631944003271,0.0
2019-11-19,-0.017758397255650205,-0.015779311883167613,-0.011827930886272764,-0.006833275461364363,-0.006833275461364363,-0.02379146510111696,0.0
2019-11-20,-0.0067059240318730895,-0.011041766197763092,-0.006094285392889143,-0.01185099309811466,-0.01185099309811466,-0.015320818912862633,0.0
2019-11-21,-0.011887698112485023,-0.008196537777080737,-0.028146279357284754,-0.02547510124986252,-0.02547510124986252,0.08396315520389619,0.0
2019-11-22,-0.025105576263678264,-0.026606742397621064,-0.04501139260660558,-0.022934620703436992,-0.022934620703436992,0.562718900832006,-0.1205069635919771
2019-11-23,-0.022947557322661516,-0.0164472183602149,0.014628154549151784,0.0067059796781665515,0.0067059796781665515,-0.6349448725630965,-1.350453984041152
2019-11-24,0.00676852713129561,-0.002171372556656337,-0.008320565631597221,-0.023180251418187137,-0.023180251418187137,0.4521967765843196,0.7019682784489724
2019-11-25,-0.023690796470790643,-0.005719573992855276,-0.028077617758938134,0.006507061876287024,0.006507061876287024,0.5878434901173427,0.7689926691841569
2019-11-26,0.00694772507104946,2.408088275607234e-05,0.0327978388483563,0.00478586787361035,0.00478586787361035,-1.0342547228234227,-0.7022725889630936
2019-11-27,0.0050017375823441235,0.019305636001613724,-0.008475154173665844,0.02075626181064938,0.02075626181064938,0.13731576932664563,-0.3665420142589303
2019-11-28,0.020869138953153454,0.007115888122058545,0.03269850567938959,-0.0045420810852729865,-0.0045420810852729865,-0.2370859049098069,1.0688146032220238
2019-11-29,-0.004629956802918889,0.0032947383395736107,0.0004520224389243932,0.019752226587256616,0.019752226587256616,0.03164692293737381,0.0
2019-11-30,0.01963991085688832,0.0035407096633124358,0.0037534692565676098,-0.012694800577049636,-0.012694800577049636,-0.12242230451959135,0.0
2019-12-01,-0.012711537629024328,-0.017050751612732507,-0.015295576172214997,-0.009628897532260705,-0.009628897532260705,0.07497020455043713,0.0
2019-12-02,-0.00974828915954018,-0.006240287923468868,-0.003947578148310482,-0.006777860543517589,-0.006777860543517589,-0.07862411618047771,0.0
2019-12-03,-0.006609422889841232,-0.0036076010544427994,-0.00027541162249034024,-0.00012208744635544555,-0.00012208744635544555,-0.10961411199204185,-0.3264491040234682
2019-12-04,-0.0002543475126886019,0.007795787689075073,-0.003981077292243285,-0.004512481203453156,-0.004512481203453156,0.3294704170751207,-0.06744281769210081
2019-12-05,-0.004417925284553315,0.013128619487938753,0.004207254815501882,0.013003480695713332,0.013003480695713332,-0.13665596365809296,0.11103529883995616
2019-12-06,0.013033810032689885,-0.012663685129765234,0.010866534975848552,0.006538343963321536,0.006538343963321536,-0.03414383920809705,0.1976877177359548
2019-12-07,0.006387715482910061,0.002769208232408893,0.009097732839891237,0.0006122489597051306,0.0006122489597051306,-0.12719372988228939,0.08516890513965805
2019-12-08,0.00026905488444572967,0.0028787841623392207,-0.003380587394650414,0.0005371331403851709,0.0005371331403851709,-0.0020925489557367394,0.0
2019-12-09,0.0006906989490352844,-0.001064658739461155,-0.007501449670304194,-0.010828615603564185,-0.010828615603564185,0.11813344741084997,0.0
2019-12-10,-0.010876565181253461,-0.01251114132619402,-0.008171532699143391,-0.008134409617859939,-0.008134409617859939,0.01808912854426703,0.0
2019-12-11,-0.007922315280209036,-0.006438160466482934,-0.0034416642863051017,-0.004020993390777328,-0.004020993390777328,-0.0910929425577266,0.0
2019-12-12,-0.003993571939459262,-0.0037079538712181392,-0.002097439898213649,0.0017031429091771688,0.0017031429091771688,0.12362608106850403,-0.26018548957358684
2019-12-13,0.0018444547974278969,0.0017355241476839645,0.004250002044737133,0.001759010725879584,0.001759010725879584,-0.08642937023338848,-0.3926366408448192
2019-12-14,0.0016012024145988235,0.0009847983487325518,-0.008850930239421961,-0.009607255578903517,-0.009607255578903517,0.0005418338284253199,0.06862202093432013
2019-12-15,-0.009555609484360073,-0.008236420814439205,-0.01177500417509525,0.0018304063613856503,0.0018304063613856503,-0.012278209069532808,0.1357985669265651
2019-12-20,0.005574777491267557,0.0049540849337175175,0.011019792746899792,0.0044067302481412,0.0044067302481412,0.2760167807073599,0.15865989429991678
2019-12-21,0.0007898125360630281,-0.0022367529575715306,0.0018130463718766254,-0.001832379678006646,-0.001832379678006646,-0.15935589460171262,-0.09966169337467795
2019-12-22,-0.0019423428141784882,0.019005490540596748,0.0037091918416440883,0.021229148638002515,0.021229148638002515,0.1833808289801806,0.38940334163228196
2019-12-23,0.02098634644651476,0.008905743772286923,0.010833468317166695,-0.010332695861549057,-0.010332695861549057,0.22537645671499917,0.0
2019-12-24,-0.01020599216498419,-0.007765725959180458,-0.00386045369462229,-0.0021926897362209985,-0.0021926897362209985,-0.23223363219510534,0.0
2019-12-25,-0.0018916088020879407,-0.011520141715801735,-0.0033068360553321074,-0.003138786833322804,-0.003138786833322804,-0.06871370255023379,0.0
2019-12-26,-0.0033658954681845543,0.0020167196330289627,-0.0014037710940579817,-0.0023975922824461815,-0.0023975922824461815,0.058896310942672,0.0
2019-12-28,0.0009400795135199314,0.0006922706301759618,0.005894454723993858,0.005235462873380614,0.005235462873380614,-0.06819647514274052,-0.6733250513073188
2019-12-29,0.0018902219273688736,0.007407786250614334,-0.0004796334337793251,0.00693410925749216,0.00693410925749216,0.051799023811330724,-0.5914655230087285
2019-12-30,0.006778848105520874,-0.0038115803497023037,-0.00024234496380870496,-0.008590086421194965,-0.008590086421194965,0.02057759199250614,0.4951892841036484
2019-12-31,-0.008311867555246488,-0.007706074595190682,-0.007257840566003981,-0.006585186200148474,-0.006585186200148474,-0.0818636540641196,0.538933920508564
2020-01-01,-0.006575492678819295,-0.00521925810780921,0.0003519906713806975,0.00043561999597341305,0.00043561999597341305,-0.12485877619076297,-0.6198424784505261
2020-01-03,-0.01390199750393073,0.010275143863730074,-0.017710110400721346,0.009587328228002345,0.009587328228002345,0.45801312586947823,0.4068251185657181
2020-01-04,0.023842063245149037,0.0008812977108878517,0.026878267958969415,0.004357558855056842,0.004357558855056842,-0.4638376586145356,0.44368472958864286
2020-01-05,0.004298556760838457,0.007549879285655647,0.006201236583810443,4.376907030723132e-05,4.376907030723132e-05,0.06145357306905641,0.0
2020-01-06,3.2234466873504175e-08,0.015302667705397788,0.0005966309818509208,0.02371172332287408,0.02371172332287408,0.17038778904119717,0.0
2020-01-07,0.02366260736360748,0.025551621501848087,0.024453986733772304,0.026134645411502455,0.026134645411502455,0.2634624092063308,0.0
2020-01-08,0.02597605370313938,0.014087605613646415,0.012845580128835854,-0.005553880251193299,-0.005553880251193299,0.1393962386131144,0.09562957906257274
2020-01-09,-0.00526053609360666,-0.020271327073875467,-0.007791997459045352,-0.01330284412309557,-0.01330284412309557,-0.3659266638369302,-0.09562957906257274
2020-01-10,-0.013474289858726896,0.005431925435637197,-0.007877724783707851,0.019046325484886606,0.019046325484886606,0.22400149328577826,0.0
2020-01-11,0.018751694288390075,0.003339752284015951,0.020634151225519815,-0.008547611319225101,-0.008547611319225101,-0.15322186208670427,0.0
2020-01-12,-0.008516319614358059,-0.0011794915460499045,-0.0014023074026365823,0.01026618505423793,0.01026618505423793,-0.1255998634349385,0.0
2020-01-14,0.007112151038004333,0.043802357086677235,0.008984494329903114,0.04208795871473181,0.04208795871473181,1.0526130260136077,0.0
2020-01-15,0.04520822160920224,0.0006837085027143752,0.035172087566214816,-0.0013749883384676087,-0.0013749883384676087,-0.22737721386834125,1.4984249715325635
2020-01-16,-0.00084960971763548,-0.0028144110667450706,-0.0030720757982156677,-0.005513799033711075,-0.005513799033711075,-0.4216936395878965,-1.4984249715325635
2020-01-17,-0.005764651116488606,0.0071985185540690555,0.004443445516906563,0.01359835791020303,0.01359835791020303,0.24269297338032017,0.0
2020-01-19,0.01428326076512132,0.013295800711057293,-0.0038994750647780574,-0.014760485773983145,-0.014760485773983145,-0.10338930826807635,0.3819477340363136
2020-01-20,-0.01564253307056862,-0.026997167686671486,-0.004060949646832124,-0.0032200167209448516,-0.0032200167209448516,-0.37400542997390196,0.3674929846155589
2020-01-21,-0.0030147565711554636,0.0006521043224447798,-0.0010868763828243422,0.00584687076360435,0.00584687076360435,-0.11155263156213796,-0.6711948777084707
2020-01-22,0.0056291238773641394,0.002403871195902907,0.00628333772266465,-0.004307610988217303,-0.004307610988217303,-0.07183711406812127,-0.07824584094340178
2020-01-23,-0.004198443310854949,-0.006785019816518689,-0.020650651273662612,-0.01817692941935245,-0.01817692941935245,0.15212109172892893,0.0
2020-01-24,-0.018170397666140814,-0.011158046945312305,-0.004550829124950084,0.0025784589908263156,0.0025784589908263156,-0.06586609749643577,1.701057735122987
2020-01-25,0.002282289944002147,-0.0036239697497915113,0.002001499912604454,-0.005140290312950824,-0.005140290312950824,-0.22793532412532114,-1.701057735122987
2020-01-26,-0.005000899089884436,0.009279989126947275,0.0019947801082859096,0.01517054958059827,0.01517054958059827,0.12140735248662254,0.0
2020-01-27,0.015383928164269034,0.024196292289205945,0.018518281787227697,0.02073617273855044,0.02073617273855044,0.3104175697990433,0.0
2020-01-28,0.020821339862833965,0.024553319008463137,0.02119768223342633,0.029731955765252005,0.029731955765252005,0.27595539607364783,0.0
2020-01-30,0.026652367823247203,0.012541266040875687,0.021968329188331914,0.009964524801587493,0.009964524801587493,-0.0969183065171467,0.5173278740059621
2020-01-31,0.012702022978846372,-0.002025565095331361,-8.250058136094474e-06,-0.010498552378211956,-0.010498552378211956,-0.1413651281669974,1.1393005260553364
2020-02-01,-0.010697883323238178,-0.005311017336962931,0.005618144951996418,0.0028054886540015422,0.0028054886540015422,-0.1684035895781618,0.8155521778446935
2020-02-02,0.0028709080176634316,0.0019001556151064802,-0.006500566657339113,-0.0032138703216537667,-0.0032138703216537667,0.23573210779488094,-1.777477712981662
2020-02-03,-0.0029814714457930824,0.004614213800608558,0.002099036646297958,-0.0033685014923920953,-0.0033685014923920953,0.004719342038816684,1.2329901255903863
2020-02-04,-0.003424370243971464,-0.01348057822043136,-0.00925348564479278,-0.007457234930587364,-0.007457234930587364,-0.0499435271255423,1.468488424705895
2020-02-06,0.021466271747982546,0.03180528779379743,0.02909170744621814,0.036361687376958884,0.036361687376958884,0.37115995573457233,2.462594796711176
2020-02-07,0.007145855541705104,0.0006509710475495201,0.012684637841562818,0.004382015128264527,0.004382015128264527,-0.1490325300871071,-4.884297868087321
2020-02-08,0.004430084680248081,0.0027097142336853786,-0.003208401104002223,0.004583035769477717,0.004583035769477717,0.03115497386988078,0.16345278489732518
2020-02-09,0.004678239542347362,0.016290078730145874,0.011682989667624377,0.016666007888436973,0.016666007888436973,0.03050797098486882,0.10966590152641076
2020-02-10,0.01662354163763846,0.002342110776324402,-0.004484895290387314,-0.017229667744122046,-0.017229667744122046,0.1717060971796585,2.4320115900419994
2020-02-11,-0.017152168990818728,0.0028550809949032807,-0.003762684094736013,0.023295868956604293,0.023295868956604293,-0.08341357453821724,-2.3867073622522126
2020-02-12,0.022887534367713958,0.011833571100352325,0.03222878554609743,0.007805705155327414,0.007805705155327414,0.2781067668800928,9.738354878833851
2020-02-14,0.000605260636342364,-0.004616858001251556,-0.005235981689514446,-0.000923452353065457,-0.000923452353065457,-0.005087837396904327,-9.003026560274348
2020-02-15,0.006757722375853148,0.00126095737194043,-0.017107724394584523,-0.02800416239817649,-0.02800416239817649,0.0252756851905499,-0.1600292916134618
2020-02-16,-0.02805169832320964,-0.01854002103736918,-0.010358458823844452,0.002981923499294603,0.002981923499294603,-0.023523622010324652,-0.3009250596515567
2020-02-17,0.0031297063968172,-0.007423651325536018,-0.014630716077268846,-0.016184774961995663,-0.016184774961995663,0.1258777379549887,-0.30518540684925255
2020-02-18,-0.016205090634770603,0.014384005188220361,0.008498806511378687,0.029936211294182336,0.029936211294182336,0.061066021051737085,-0.6166852568665189
2020-02-19,0.029894056757379994,0.0019172797410952347,-0.0014415616389849006,-0.033696401991042624,-0.033696401991042624,-0.013386765992424388,0.7390561223574883
2020-02-21,-0.035141949608020195,-0.030213430591689905,-0.0014634508566873095,0.0035149805499768982,0.0035149805499768982,-0.29083252999426823,-1.3844606839941913
2020-02-22,0.005015154848836745,-0.001597712144139507,0.000748425129610153,-0.0015410065763282743,-0.0015410065763282743,-0.24434182218197326,0.0
2020-02-23,-0.0016109750726189809,0.015418885532627491,0.0038876322723550016,0.017313906136285362,0.017313906136285362,0.2565594952970625,0.7479572048955319
2020-02-26,-0.021469497044171115,-0.037560463792513876,-0.06495210789416217,-0.07314178479212485,-0.07314178479212485,0.4430935365381419,0.2475185644232939
2020-02-28,-0.03630086600957927,-0.029933714442997528,-0.01440896294353744,-0.009809764240640728,-0.009809764240640728,-0.2789874912759992,-0.9954757693188256
2020-02-29,-0.00776240471470746,-0.007402434993476481,0.0072609676360352315,-0.004832839500645947,-0.004832839500645947,-0.4228550164794462,1.9603683319684755
2020-03-01,-0.004719846048131693,-0.003148269828087913,-0.008740718921806279,-0.0024549481196729506,-0.0024549481196729506,-0.021266317385937317,-0.46479627150579783
2020-03-02,-0.002410592567223202,0.012539692130341007,0.0041843675706334515,0.020353670768903598,0.020353670768903598,0.36026214762954695,-1.1638736000706196
2020-03-03,0.019956506757757175,-0.0012706527098299558,0.011742735924520464,-0.0054249669910109155,-0.0054249669910109155,-0.022596833445570952,-0.3316984603920581
2020-03-05,-0.006942467814482711,0.015501610474052407,0.003560691135841898,0.019277787011148906,0.019277787011148906,-0.12900333791193758,0.0
2020-03-07,0.023866414337059716,0.0013645209301049732,0.009094605837989156,-0.01118391144337505,-0.01118391144337505,-0.16702611729603078,1.1212320892793928
2020-03-09,-0.06674477275136992,-0.06352807093175605,-0.0817992573357893,-0.06534500822370581,-0.06534500822370581,0.5143542116023754,-1.1212320892793928
2020-03-10,-0.012484218122175705,-0.00263337937934649,0.008493350779422593,-0.0009218995380591011,-0.0009218995380591011,-0.22661458078403318,0.0
2020-03-13,-0.1918423662800829,-0.14819995277506748,-0.2526088735079901,-0.15542874318011024,-0.15542874318011024,1.5326333399771552,-0.9917860043351066
2020-03-14,0.03667638823298569,-0.013724377568262058,0.06936172159141374,-0.02407206577832932,-0.02407206577832932,-1.8233681235477814,-2.295566363272927
2020-03-15,-0.024572884989741306,0.013629627947772782,0.003012262978923319,0.0127169924222299,0.0127169924222299,-0.10347555419519189,1.0851712933560358
2020-03-16,0.012164719467947949,-0.02910164885219757,-0.04046375704595384,-0.02503233199766708,-0.02503233199766708,0.5455449669379124,0.7459791865537444
2020-03-17,-0.025275743334471912,-0.0008948648403268589,0.027698082586969264,0.013989076721233173,0.013989076721233173,-0.3236469431639677,0.16934880110842232
2020-03-18,0.01483153026985029,-0.0025474122363726703,0.005956330091885009,0.0008486276451515895,0.0008486276451515895,-0.03568991495591306,0.34706614135517655
2020-03-19,0.0012089730935238574,0.06433227835766475,0.0114207181570527,0.06312190973466869,0.06312190973466869,0.6295969367535308,-0.012781041593088682
2020-03-20,0.06250298134876942,0.03317021796384956,0.04284063378619596,0.0005025513711511831,0.0005025513711511831,0.16516063884081267,-0.0162425736912164
2020-03-21,0.0009820728989591299,-0.030050026779641748,0.004567495545018563,-0.00090844209509644,-0.00090844209509644,-0.573299217965087,0.905171624253373
2020-03-22,-0.0013847199637138097,-0.0011886517388854934,-0.007433553164801543,-0.023506982564098333,-0.023506982564098333,-0.11490018254712264,-0.4248555165273964
2020-03-23,-0.023395326299589625,0.0054305718106886225,-0.0026372520060113924,0.03882766672411764,0.03882766672411764,0.3067034782779271,-0.5307936142558233
2020-03-24,0.03998051909420752,0.022246999063425976,0.04265321145163825,0.021100526555478227,0.021100526555478227,0.08300602741086271,1.019288067048806
2020-03-25,0.019953281461568606,0.006671634950890626,0.00857475345595815,-0.003560431825499144,-0.003560431825499144,-0.17425575137236693,0.0
2020-03-27,-0.0012766722771799799,-0.006361321927249586,-0.004784358556837676,-0.01399671114104839,-0.01399671114104839,-0.4800214734605627,-0.14367260147944994
2020-03-28,-0.016654601329767926,-0.021038043788387917,-0.02376786938917519,-0.01507925892518025,-0.01507925892518025,0.014376282021435732,-0.7009031916495485
2020-03-29,-0.014639560083208991,-0.01399162833778278,-0.01347271630938085,-0.021210644645647037,-0.021210644645647037,-0.31242677157020227,-0.42143202324353357
2020-03-30,-0.021143031781881705,0.017195331418683013,-0.0011480863992712198,0.03364270160939986,0.03364270160939986,0.41877200434897843,-1.5606564716703393
2020-03-31,0.03336187186255102,-0.0008174912205072271,0.03208401063124522,0.0005831989697087092,0.0005831989697087092,-0.20704466918621756,2.2415132082021567
2020-04-02,0.011636769434893557,0.03763179358040758,0.01510812065865319,0.02351814324804513,0.02351814324804513,0.7136706197173214,-0.5305273425559672
2020-04-03,0.012591266011808155,-0.005481472286257727,0.005274404338752037,-0.003990843550882417,-0.003990843550882417,-0.41666952846553545,1.0794274324019992
2020-04-04,-0.0038981028948499308,-0.0080111936624927,0.0015771217156683726,0.008887055964089452,0.008887055964089452,-0.2778319286627039,-0.10890512524110807
2020-04-06,0.003280715163333614,0.025324631613940607,0.0058867037135053035,0.02678264065231839,0.02678264065231839,0.6578567496866967,-0.1453082704928512
2020-04-07,0.032075555931272426,0.010067135282719297,0.02410585497813389,-0.006318237106940572,-0.006318237106940572,-0.12731253941414833,-0.5799778011006549
2020-04-08,-0.006232933104000082,-0.004623342533284225,0.0011303554577704045,0.01044689004142052,0.01044689004142052,-0.32052099486851304,0.3849528003632602
2020-04-09,0.010481691180715735,-0.0009525331183022345,0.001756959343534037,-0.0021206795469137507,-0.0021206795469137507,-0.1318557383298705,0.4854893864660364
2020-04-11,-0.031080227004208316,-0.02677842500229044,-0.026514135134706684,-0.02935006841565868,-0.02935006841565868,-0.17239652808831357,0.0
2020-04-12,-0.0006190972151189911,0.012498801852129038,0.0014414285823218798,0.007420809301193154,0.007420809301193154,0.2177106873797375,0.0
2020-04-14,-0.0009766867045253314,-0.0104044251999722,-0.0011756973941265958,-0.00852425496216802,-0.00852425496216802,-0.07912627094244262,-0.4277084275972823
2020-04-15,0.00015058945423218617,-0.0019271009840915454,-0.01092920868371694,-0.01327146497684173,-0.01327146497684173,-0.08742639262133516,-0.43969065409080266
2020-04-16,-0.013548213795330222,0.013266525871962642,-0.0053071715688448595,0.03144946191510356,0.03144946191510356,0.6954742046885617,0.22009257933812476
2020-04-17,0.031448330940694325,0.002110178677823926,0.033712295938081116,-0.0013660922150522392,-0.0013660922150522392,-0.6846731903061631,0.4923363730337624
2020-04-18,-0.001602556988796966,0.006625550780807732,0.0026512571565626697,0.010698408375044322,0.010698408375044322,-0.0031779977930761344,-0.34455557961367683
2020-04-19,0.011138782395504698,0.0006811272868585405,0.0053009841274369585,-0.00452105381822121,-0.00452105381822121,-0.05450481248659457,-0.6090014163849597
2020-04-20,-0.004891238689201938,-0.0025936223760296695,-0.022588412956965787,-0.02037026617286819,-0.02037026617286819,0.3087979456384125,0.6783081359760527
2020-04-21,-0.020284552433673886,-0.019710226485477156,-7.225440076297218e-05,-0.00010833889198647029,-0.00010833889198647029,-0.24745336145033947,-0.29936546826668553
2020-04-23,0.015953549105986786,0.03592346667638968,0.016838333909706016,0.036398954142086604,0.036398954142086604,0.5235173071913781,-0.5005907957292987
