date,target_up,next_return,pred_up,prob_up,stage,model_type,position,turnover,cost,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2025-04-18,1,0.007254038339443714,0,0.4805767183793838,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.007254038339443714,1.0336956002956443,1.4482017080695857
2025-04-19,1,0.0013036230231544543,0,0.496689505723163,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0013036230231544543,1.0336956002956443,1.4500896171583968
2025-04-20,1,0.027527099529631727,1,0.5110022146946955,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.027527099529631727,1.0336956002956443,1.4900063783768016
2025-04-21,1,0.06767662701452015,1,0.5123907835880547,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.06767662701452015,1.0336956002956443,1.5908449842954644
2025-04-22,1,0.0027527134594511615,1,0.5287318519016425,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0027527134594511615,1.0336956002956443,1.595224124695635
2025-04-23,1,0.0026114175645013393,1,0.538332936993971,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0026114175645013393,1.0336956002956443,1.5993899209941813
2025-04-24,1,0.008267742531563593,1,0.5055985329292741,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.008267742531563593,1.0336956002956443,1.612613265068539
2025-04-25,0,-0.0007767095032226168,0,0.49048100127349836,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.0007767095032226168,1.0336956002956443,1.6113607330205373
2025-04-26,0,-0.00942540809771053,0,0.4744609913024545,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.00942540809771053,1.0336956002956443,1.5961730005191928
2025-04-27,1,0.013054325526514532,0,0.4205444606355888,M1_NTV_only,logistic,-1,1.0,0.0005,-0.013554325526514532,0.013054325526514532,1.0196845536339114,1.6170099624646037
2025-04-28,0,-0.007306486319308303,0,0.44821790206058554,M1_NTV_only,logistic,-1,0.0,0.0,0.007306486319308303,-0.007306486319308303,1.0271348648750476,1.6051953012956708
2025-04-29,0,-0.0008217291810309613,1,0.5009339964045043,M1_NTV_only,logistic,0,1.0,0.0005,-0.0005,-0.0008217291810309613,1.02662129744261,1.6038762654753425
2025-04-30,1,0.02425526614507767,0,0.4997645368389305,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.02425526614507767,1.02662129744261,1.6427787111582202
2025-05-01,1,0.0043291974532626565,1,0.5149592041113729,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0043291974532626565,1.02662129744261,1.6498906245708405
2025-05-02,0,-0.010507405827035687,1,0.5577088815818227,M1_NTV_only,logistic,1,1.0,0.0005,-0.011007405827035688,-0.010507405827035687,1.0153208601909813,1.6325545542082534
2025-05-03,0,-0.016433317174712747,1,0.5873160618148648,M1_NTV_only,logistic,1,0.0,0.0,-0.016433317174712747,-0.016433317174712747,0.9986357704613608,1.6057262674139274
2025-05-04,1,0.0045811763897039,0,0.49657919003337103,M1_NTV_only,logistic,0,1.0,0.0005,-0.0005,0.0045811763897039,0.9981364525761302,1.6130823826785314
2025-05-05,1,0.02168299794413664,0,0.46102492318818655,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.02168299794413664,0.9981364525761302,1.648058844665873
2025-05-06,1,0.0023743581586117557,0,0.4665904733022189,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0023743581586117557,0.9981364525761302,1.6519719266295778
2025-05-07,1,0.06399043746457878,0,0.48336663021488424,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.06399043746457878,0.9981364525761302,1.7576823328938076
2025-05-08,0,-0.002621130818400763,1,0.5216409866225054,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.002621130818400763,0.9981364525761302,1.7530752175621012
2025-05-09,1,0.016756941758927724,1,0.5469536048632394,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.016756941758927724,0.9981364525761302,1.7824513968818088
2025-05-10,0,-0.005635047193781384,1,0.5075840494711505,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.005635047193781384,0.9981364525761302,1.7724071991397583
2025-05-11,0,-0.01242389281274392,1,0.5256095824451291,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.01242389281274392,0.9981364525761302,1.7503870020771102
2025-05-12,1,0.013197358248725033,1,0.5043096888927202,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.013197358248725033,0.9981364525761302,1.7734874864174337
2025-05-13,0,-0.006051642240404331,0,0.44398452723787574,M1_NTV_only,logistic,-1,1.0,0.0005,0.005551642240404331,-0.006051642240404331,1.0036777490679392,1.7627549746318014
2025-05-14,1,0.00198211052629782,0,0.4780718903267183,M1_NTV_only,logistic,0,1.0,0.0005,-0.0005,0.00198211052629782,1.0031759101934052,1.7662489498223028
2025-05-15,0,-0.0024613470244020386,0,0.49572055375454743,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.0024613470244020386,1.0031759101934052,1.7619015982253046
2025-05-16,0,-0.0028814878109744146,0,0.48850953366971905,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.0028814878109744146,1.0031759101934052,1.756824700245882
2025-05-17,1,0.03154266519659865,1,0.5320161201815738,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.03154266519659865,1.0031759101934052,1.8122396335748527
2025-05-18,0,-0.007889709931436006,1,0.5115801553878512,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.007889709931436006,1.0031759101934052,1.7979415885396952
2025-05-19,1,0.011220046530480143,1,0.5393619712846681,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.011220046530480143,1.0031759101934052,1.818114576822196
