n_days,avg_abs_position,total_return_strategy,total_return_buy_hold,annualized_sharpe_strategy,max_drawdown_strategy,stage,model_type
451,0.17516629711751663,0.0015926477914980364,0.7413495384405415,0.0839652434230354,-0.097039364344223,M1_NTV_only,logistic
451,0.6274944567627494,-0.155963401977944,0.7413495384405415,-0.21635667842987563,-0.4275633542511946,M2_NTV_plus_BTC_market,logistic
451,0.6274944567627494,-0.155963401977944,0.7413495384405415,-0.21635667842987563,-0.4275633542511946,M3_plus_funding_and_OI,logistic
451,0.6274944567627494,-0.155963401977944,0.7413495384405415,-0.21635667842987563,-0.4275633542511946,M4_plus_COT_and_liquidity,logistic
