date,taker_buy_volume,taker_sell_volume,net_taker_volume,total_taker_volume,ntv_ratio,ntv_abs,ntv_ratio_abs,ntv_sign,ntv_ratio_ma_3,ntv_ratio_std_3,ntv_net_ma_3,ntv_ratio_ma_7,ntv_ratio_std_7,ntv_net_ma_7,ntv_ratio_ma_14,ntv_ratio_std_14,ntv_net_ma_14,ntv_ratio_ma_30,ntv_ratio_std_30,ntv_net_ma_30,ntv_ratio_z_30,ntv_net_z_30,btc_close,btc_volume,btc_open,btc_high,btc_low,btc_return,next_return,target_up,btc_return_lag_1,btc_return_lag_2,btc_return_lag_3,btc_return_lag_5,btc_return_lag_7,btc_return_lag_14,btc_volatility_3,btc_return_ma_3,btc_volume_chg_3,btc_volume_z_3,btc_volatility_7,btc_return_ma_7,btc_volume_chg_7,btc_volume_z_7,btc_volatility_14,btc_return_ma_14,btc_volume_chg_14,btc_volume_z_14,btc_volatility_30,btc_return_ma_30,btc_volume_chg_30,btc_volume_z_30,target_high_vol,same_day_up,ntv_ratio_lag1,net_taker_volume_lag1,ntv_ratio_z_30_lag1,ntv_net_z_30_lag1
2021-09-12,113248.808,110285.822,2962.9860000000044,223534.63,0.013255154246122869,2962.9860000000044,0.013255154246122869,1.0,-0.0013885629308558391,0.021266616202162414,-1423.5733333333337,-0.008402057322469746,0.024180410586540288,-6384.764285714279,-0.006033762584736808,0.020499922375220952,-3899.8284285714226,-0.007640803987200229,0.018076796823400697,-3707.940433333329,1.1559546991352445,0.7631630986759769,46063.26953125,27881980161,45206.62890625,46364.87890625,44790.4609375,0.019066033632592516,-0.023884438158555232,0,0.0070748487352050304,-0.032495484247323514,0.006509485739778498,-0.1106216071695616,0.03621581213694158,-0.0014839825657210204,0.02698206161406906,-0.002118200626508656,-0.27902600145556744,-1.052739324945632,0.045793860929649405,-0.015547994923722401,-0.08049078954388589,-1.1627987418352868,0.03753252367309505,-0.0034713180621551314,0.07695468662306659,-1.2388013748588542,0.03266959361379864,-0.0006987863446782409,-0.1216685924979578,-1.0429702621638466,0,1,0.0083611960115299,1623.277000000002,0.8259360496851413,0.5513471510914012
2021-09-13,220554.171,228387.89700000003,-7833.726000000024,448942.068,-0.017449302612469866,7833.726000000024,0.017449302612469866,-1.0,0.0013890158817276219,0.016496950917281417,-1082.4876666666726,-0.013932058995093987,0.020396323373973176,-8408.159714285714,-0.004844939217148341,0.019188188906263472,-3602.6012857142805,-0.007692510612349443,0.018103429238220035,-3770.6728333333313,-0.5389471724794462,-0.46357888292098126,44963.07421875,40969943253,46057.21484375,46598.6796875,43591.3203125,-0.023884438158555232,0.0473592610325122,1,0.019066033632592516,0.0070748487352050304,-0.032495484247323514,-0.015375366885328479,0.017006125728580734,-0.0363476092875793,0.022162314061245785,0.0007521480697474381,0.04636169360561193,0.9962159160493437,0.0434996726142533,-0.02138950405045611,0.053642428034496925,-0.10250727701590343,0.0368340605695451,-0.0025810915529391265,0.2864613378712988,0.11930140694558546,0.03284972316318058,-0.0010092492576859846,0.3126614972488415,0.6518480533707675,1,0,0.013255154246122869,2962.9860000000044,1.1559546991352445,0.7631630986759769
2021-09-14,141470.816,136454.90500000003,5015.910999999964,277925.721,0.018047667491703525,5015.910999999964,0.018047667491703525,1.0,0.004617839708452163,0.019260351073156136,48.39033333331463,-0.004610931401369779,0.017338820117300466,-2539.088571428584,-0.0032196461595603984,0.020140842333627233,-3121.434142857144,-0.006523867441422195,0.018605736394077473,-3393.1265666666673,1.3206429679906282,0.9454363350057544,47092.4921875,38652152880,44960.05078125,47218.125,44752.33203125,0.0473592610325122,0.023015462091804384,1,-0.023884438158555232,0.019066033632592516,0.0070748487352050304,0.006509485739778498,-0.1106216071695616,0.0023738850726162664,0.035872260448739264,0.014180285502183162,0.1203576076671784,0.40341234695493494,0.027543697028852687,0.0011791914069830029,-0.40726702186907426,0.03853495246151507,0.03918659739168968,0.0006321495870534401,0.1129210600183681,-0.17373548530544292,0.03401591232322864,0.0006047393056964149,0.2472878992481644,0.3123703097575358,0,1,-0.017449302612469866,-7833.726000000024,-0.5389471724794462,-0.46357888292098126
2021-09-15,125186.65,119039.72,6146.929999999993,244226.37,0.025168985642295683,6146.929999999993,0.025168985642295683,1.0,0.008589116840509767,0.022829317965229665,1109.7049999999774,0.001027983525306388,0.019891898324871492,-770.4595714285855,-0.0017636988895927662,0.021457735562031097,-2802.0478571428584,-0.004851581908636075,0.019134927604580857,-2844.4533333333343,1.568888483473797,1.003481306722192,48176.34765625,30484496466,47098.0,48450.46875,46773.328125,0.023015462091804384,-0.008157286726135138,0,0.0473592610325122,-0.023884438158555232,0.019066033632592516,-0.032495484247323514,-0.015375366885328479,0.03562556399047523,0.03621207410240089,0.015496761655253785,0.09334044031206501,-1.128852322604569,0.027520144052148806,0.006663595546573412,-0.3779659605258573,-1.06569840374148,0.03845854694759811,-0.00026857197713733453,-0.221130187291806,-0.9878442658944265,0.03397332096414919,0.002110558231256043,-0.06993894419154667,-0.7632426663792656,0,1,0.018047667491703525,5015.910999999964,1.3206429679906282,0.9454363350057544
2021-09-16,129615.057,130429.67,-814.6130000000121,260044.727,-0.0031325880335962824,814.6130000000121,0.0031325880335962824,-1.0,0.01336135503346763,0.01472127411181637,3449.409333333315,0.00263843909933792,0.018863899092602904,-250.8882857142983,-0.0013996422391511093,0.02138270453130945,-2647.526714285718,-0.003962779685673967,0.018546509457868312,-2400.505700000001,0.04476268992629649,0.18211938678875592,47783.359375,31764293754,48158.90625,48486.828125,47079.55859375,-0.008157286726135138,-0.010795386730801604,0,0.023015462091804384,0.0473592610325122,-0.023884438158555232,0.0070748487352050304,0.006509485739778498,0.009840830417728652,0.027828186821908234,0.020739145466060482,-0.22469275688649926,-0.42552941114323484,0.02808633763752429,0.0045683423371571785,-0.17863689212452405,-0.6063996835429332,0.03839538395834304,-0.0015541517731276053,-0.19600493019462673,-0.7689200878138795,0.033542952439032714,0.0027871975074426365,-0.050433486556987095,-0.5838218698716546,0,0,0.025168985642295683,6146.929999999993,1.568888483473797,1.003481306722192
2021-09-17,111793.653,114399.687,-2606.033999999985,226193.34000000003,-0.011521267602308647,2606.033999999985,0.011521267602308647,-1.0,0.0035050433354635716,0.019224653012006078,908.7609999999986,0.004675692163325291,0.015805068011851386,642.1044285714191,-0.0023182747717543284,0.021531712226426553,-2874.847714285718,-0.004385171644368128,0.01857032312766421,-2502.5537000000013,-0.3842741943089767,-0.011906215347115527,47267.51953125,28727713711,47771.00390625,48160.921875,46832.5234375,-0.010795386730801604,0.021385589090024082,1,-0.008157286726135138,0.023015462091804384,0.0473592610325122,0.019066033632592516,-0.032495484247323514,0.014143210068944922,0.018805466131802274,0.001354262878289214,-0.25676290787246825,-1.048058788387007,0.02424905667072251,0.0076683562680888795,-0.26630166445597836,-0.9126930344070726,0.03818904499223222,-0.003335480115966643,-0.3351017385863264,-0.9516317956508764,0.03363459587145755,0.002348425770098798,-0.10767211630286033,-0.9587051085533429,0,0,-0.0031325880335962824,-814.6130000000121,0.04476268992629649,0.18211938678875592
2021-09-18,104344.769,103555.644,789.125,207900.413,0.003795687505440405,789.125,0.003795687505440405,1.0,-0.003619389376821521,0.0076700723662893105,-877.1739999999991,0.004023476662455364,0.01572161369644367,522.9398571428475,-0.001377877772048683,0.02148750064130276,-2634.459500000004,-0.004507151070270685,0.01850176029746571,-2585.4420000000005,0.44875938517311653,0.39030312393399136,48278.36328125,28575630451,47273.52734375,48791.78125,47087.28515625,0.021385589090024082,-0.021089044077959085,0,-0.010795386730801604,-0.008157286726135138,0.023015462091804384,-0.023884438158555232,0.0070748487352050304,-0.0016141808032423821,0.017866898107507273,0.00081097187769578,-0.06261760029820396,-0.6191104206188397,0.024787947225670535,0.009712747747348744,-0.17171690102081238,-0.7359879613980532,0.03875924155761729,-0.0016926394093047525,-0.2374001100762808,-0.8730722981227045,0.032968173879122646,0.0016354306525922365,-0.23192692768122813,-0.9268321463792364,0,1,-0.011521267602308647,-2606.033999999985,-0.3842741943089767,-0.011906215347115527
2021-09-19,103064.05,109567.883,-6503.832999999984,212631.93300000002,-0.030587282484987724,6503.832999999984,0.030587282484987724,-1.0,-0.012770954193952001,0.017225517228047542,-2773.5806666666563,-0.0022397285848461492,0.019668508760986355,-829.4628571428651,-0.005320892953657929,0.021415603571361883,-3607.1135714285715,-0.006315386077414655,0.01830380157777215,-3118.8822666666665,-1.3260576664603094,-0.4047157501753154,47260.21875,26967722648,48268.85546875,48328.3671875,46919.8046875,-0.021089044077959085,-0.09344895316951951,0,0.021385589090024082,-0.010795386730801604,-0.008157286726135138,0.0473592610325122,0.019066033632592516,0.03621581213694158,0.022157275137510674,-0.0034996139062455356,-0.1510051236507023,-1.151184785228123,0.026825277904511478,0.003976308074412801,-0.03279026481335856,-0.9908197841200134,0.037451747240190646,-0.005785843424654801,-0.11064174005306404,-0.9878680604896112,0.031551660293922146,-0.0009380665657303148,-0.22298597863098213,-1.0778803508281185,1,0,0.003795687505440405,789.125,0.44875938517311653,0.39030312393399136
2021-09-20,290520.904,310243.725,-19722.820999999996,600764.629,-0.032829530980925975,19722.820999999996,0.032829530980925975,-1.0,-0.01987370865349111,0.020528934591834264,-8479.176333333327,-0.004436904066054165,0.022329775447254563,-2527.905000000004,-0.009184481530574055,0.021128409888010596,-5468.032357142858,-0.007339915838765998,0.0189095235093042,-3752.0517333333323,-1.347977654202557,-1.7985899460896697,42843.80078125,43909845642,47261.40625,47328.19921875,42598.9140625,-0.09344895316951951,-0.050185206746199196,0,-0.021089044077959085,0.021385589090024082,-0.010795386730801604,0.023015462091804384,-0.023884438158555232,0.017006125728580734,0.05806178175365258,-0.031050802719151505,0.5284838217106946,1.1504259176731448,0.04535364035929805,-0.005961479784296382,0.07175754115267718,1.7965556612498494,0.04343707122243448,-0.013675491917376246,0.12924921792438915,0.6190548892637989,0.03578066276255024,-0.003760036914927001,0.08191754370691795,1.0311322572970947,1,0,-0.030587282484987724,-6503.832999999984,-1.3260576664603094,-0.4047157501753154
2021-09-21,336573.263,346668.739,-10095.476000000024,683242.002,-0.014775842191270941,10095.476000000024,0.014775842191270941,-1.0,-0.026064218552394894,0.009840096556043851,-12107.376666666669,-0.009125976877907659,0.020162420017307635,-4686.6745714285735,-0.0068684541396387,0.018217271831718403,-3612.8815714285784,-0.007590815323241555,0.0189581467282329,-4017.366366666666,-0.3789941586077758,-0.6792473984742115,40693.67578125,48701090088,43012.234375,43607.609375,39787.609375,-0.050185206746199196,0.07079311406361999,1,-0.09344895316951951,-0.021089044077959085,0.021385589090024082,-0.008157286726135138,0.0473592610325122,-0.1106216071695616,0.03641038057188539,-0.05490773466455926,0.7042875106993733,0.7742980934640634,0.04101844716335523,-0.019896403752683724,0.25998389376131437,1.7013850101657588,0.03530269330750721,-0.009358606172850361,-0.2531659942538562,1.6382411207486023,0.03668004197482613,-0.005716526369934808,0.9195592350079809,1.5119124206833772,1,0,-0.032829530980925975,-19722.820999999996,-1.347977654202557,-1.7985899460896697
2021-09-22,205402.776,195446.97599999997,9955.800000000048,400849.752,0.02483673733194688,9955.800000000048,0.02483673733194688,1.0,-0.007589545280083359,0.029497148552952716,-6620.832333333325,-0.009173440922243203,0.020068403100876167,-4142.55028571428,-0.004072728698468388,0.01991291085736544,-2456.5049285714326,-0.0064048936953339805,0.019846270609213474,-3558.1429666666645,1.5741814491220925,1.4523120369861193,43574.5078125,38139709246,40677.953125,43978.62109375,40625.6328125,0.07079311406361999,0.0303064775724482,1,-0.050185206746199196,-0.09344895316951951,-0.021089044077959085,-0.010795386730801604,0.023015462091804384,-0.015375366885328479,0.08513025559846527,-0.024280348617366238,0.41427252659870195,-1.0294224724118926,0.05188470854088599,-0.01307102489956721,0.2511182295084986,0.3399065630659564,0.04119314843017791,-0.0032037146764968987,-0.22176187383909118,0.39411048217162087,0.03922497610222294,-0.0035084783753428902,0.1117810675479618,0.1973696145182507,1,1,-0.014775842191270941,-10095.476000000024,-0.3789941586077758,-0.6792473984742115
2021-09-23,166949.881,163303.64400000003,3646.2369999999646,330253.525,0.011040720912819824,3646.2369999999646,0.011040720912819824,1.0,0.007033872017831907,0.020107964657601507,1168.853666666663,-0.0071486825013266165,0.02144709664323617,-3505.285999999998,-0.0022551217009943287,0.020058002398222984,-1878.0871428571477,-0.005106140918340363,0.019663659830014783,-3065.5369333333338,0.8211524187635445,0.7231354552738994,44895.09765625,34244064430,43560.296875,44942.17578125,43109.33984375,0.0303064775724482,-0.04578111561282838,0,0.07079311406361999,-0.050185206746199196,-0.09344895316951951,0.021385589090024082,-0.008157286726135138,0.006509485739778498,0.06158169788281883,0.01697146162995633,-0.2201278795376732,-0.8178283873009206,0.05446443669228759,-0.007576201428341018,0.0780678674994224,-0.16317549737870712,0.04210565297150252,-0.00150392954559192,-0.11451482584998773,-0.14297543580317035,0.039163787257075464,-0.001260338279826656,-0.03159127485983715,-0.2771273485432438,1,1,0.02483673733194688,9955.800000000048,1.5741814491220925,1.4523120369861193
2021-09-24,306893.32,301702.2,5191.119999999995,608595.52,0.008529671726798112,5191.119999999995,0.008529671726798112,1.0,0.01480237665718826,0.008780241318841862,6264.385666666669,-0.004284262597168507,0.02209496438735811,-2391.406857142858,0.00019571478307841138,0.019032176235587752,-874.6512142857188,-0.004845621125390559,0.01979476623746801,-2901.7612000000004,0.6756984493644383,0.8622944898274532,42839.75,42839345714,44894.30078125,45080.4921875,40936.55859375,-0.04578111561282838,-0.002874812528084303,0,0.0303064775724482,0.07079311406361999,-0.050185206746199196,-0.021089044077959085,-0.010795386730801604,-0.032495484247323514,0.05918620418610207,0.0184394920077466,-0.12036166671851023,1.0296791397791802,0.056380617504550326,-0.012574162697201987,0.49122015573402833,0.6413679547995934,0.04299812445542659,-0.0024529032145565533,0.09410574619175316,1.076374081815027,0.039623052017323135,-0.0036630428273971226,0.3122246684405301,0.733518529566234,0,0,0.011040720912819824,3646.2369999999646,0.8211524187635445,0.7231354552738994
2021-09-25,139117.235,137967.56,1149.6749999999884,277084.795,0.004149181119808427,1149.6749999999884,0.004149181119808427,1.0,0.007906524586475441,0.0034877735661338408,3329.0106666666493,-0.004233763509401648,0.022116902419618084,-2339.8997142857165,-0.00010514342347312239,0.018926164454673076,-908.479928571434,-0.003656844909643574,0.01919990399688964,-2364.273,0.4065658885959308,0.3849541885386023,42716.59375,31604717236,42840.890625,42996.2578125,41759.921875,-0.002874812528084303,0.011516492054097771,1,-0.04578111561282838,0.0303064775724482,0.07079311406361999,-0.09344895316951951,0.021385589090024082,0.0070748487352050304,0.03814723820030284,-0.006116483522821496,-0.17134351937109682,-0.7872364806362473,0.05466469887876742,-0.016039934356931757,0.10600244814175208,-0.8454586527203631,0.04291066929500459,-0.003163593304791506,-0.08391686477458138,-0.525221163076186,0.038982772811770594,-0.0023845931001258164,-0.032505187907576394,-0.6337501516340429,0,0,0.008529671726798112,5191.119999999995,0.6756984493644383,0.8622944898274532
2021-09-26,182613.319,171780.59700000004,10832.72199999995,354393.916,0.030566896075044217,10832.72199999995,0.030566896075044217,1.0,0.014415249640550238,0.01415817560274783,5724.505666666645,0.004502547713460058,0.02205017099128886,136.75099999998852,0.001131409564306974,0.020376203465440654,-346.3559285714378,-0.003188095880040959,0.0198690965699722,-2225.258666666669,1.6988689866301456,1.4039995068533366,43208.5390625,30661222077,42721.62890625,43919.30078125,40848.4609375,0.011516492054097771,-0.02251426719942695,0,-0.002874812528084303,-0.04578111561282838,0.0303064775724482,-0.050185206746199196,-0.021089044077959085,0.019066033632592516,0.02980793053403229,-0.012379812028938305,-0.10462666779300878,-0.6455783737768016,0.05554482352414794,-0.011382000623780777,0.13696000501080197,-1.1613936077302187,0.042656507746938147,-0.0037028462746839875,0.09967878536430042,-0.7093033678221565,0.03804363845605802,-0.003503585463841689,-0.11155418066372635,-0.727199679427987,0,1,0.004149181119808427,1149.6749999999884,0.4065658885959308,0.3849541885386023
2021-09-27,141202.027,144109.57900000003,-2907.552000000025,285311.606,-0.01019079469203235,2907.552000000025,0.01019079469203235,-1.0,0.00817509416760675,0.020674944282091115,3024.9483333333046,0.007736652897587719,0.016664605213233926,2538.9322857142697,0.0016498744157667966,0.019955049182987246,5.513642857133553,-0.0030945504565243215,0.019827885742150324,-2225.654533333336,-0.35789212868131265,-0.07331766424526254,42235.73046875,30980029059,43234.18359375,44313.24609375,42190.6328125,-0.02251426719942695,-0.02844007873591181,0,0.011516492054097771,-0.002874812528084303,-0.04578111561282838,0.07079311406361999,-0.09344895316951951,-0.023884438158555232,0.017082693009477515,-0.004624195891137828,-0.27683234786483557,-0.2124439057207458,0.043169218694436164,-0.0012484740566246963,-0.2944628111065952,-0.835601676874454,0.04260818655505382,-0.003604976920460539,-0.2438351972398325,-0.5647721749830166,0.038201410619820915,-0.004147885016029854,0.08442722375177247,-0.7043397756990423,0,0,0.030566896075044217,10832.72199999995,1.6988689866301456,1.4039995068533366
2021-09-28,179946.127,179799.411,146.7160000000149,359745.538,0.00040783271646864706,146.7160000000149,0.00040783271646864706,1.0,0.006927978033160157,0.0211466678315835,2690.628666666647,0.009905749312979089,0.014025088928916558,4002.102571428561,0.000389886217535734,0.019388896324416705,-342.28600000000563,-0.0026138634753860453,0.019728618946976396,-2073.5805666666683,0.1531630875924945,0.2387198356677085,41034.54296875,30214940550,42200.8984375,42775.14453125,40931.6640625,-0.02844007873591181,0.012911568502261384,1,-0.02251426719942695,0.011516492054097771,-0.002874812528084303,0.0303064775724482,-0.050185206746199196,0.0473592610325122,0.02156283595693627,-0.013145951293746997,-0.04397371049461396,-1.0506880031583814,0.039704152029383565,0.001857972801987787,-0.3795838964712416,-0.8167614920979626,0.04039228917644944,-0.009019215475347968,-0.2182857021236122,-0.5892428579260702,0.038452782818933724,-0.005046421555036215,0.16706638637077242,-0.8315893220268906,0,0,-0.01019079469203235,-2907.552000000025,-0.35789212868131265,-0.07331766424526254
