date,ntv_ratio,net_taker_volume,btc_close,next_return,target_up
2020-01-04,-0.003325047958367574,-307.8530000000028,7410.65673828125,8.914790612779555e-05,1
2020-01-05,-0.007395056358045418,-870.8859999999986,7411.3173828125,0.04829126010697582,1
2020-01-06,0.02326791331591711,3912.5069999999832,7769.21923828125,0.050773846435889336,1
2020-01-07,0.002131960352490205,598.6739999999991,8163.6923828125,-0.010268587535248286,0
2020-01-08,-0.020870746737442155,-6704.207999999984,8079.86279296875,-0.024850855645838776,0
2020-01-09,-0.023555222503127714,-4411.025000000023,7879.0712890625,0.03648690303834745,1
2020-01-10,0.01955590981664449,4962.975999999995,8166.55419921875,-0.015798168776598898,0
2020-01-11,-0.013669015161096199,-2251.856999999989,8037.53759765625,0.019279106453440997,1
2020-01-12,0.006328898350734858,687.5079999999871,8192.494140625,-0.005895616628883604,0
2020-01-13,-0.016146258735627392,-1204.2100000000064,8144.1943359375,0.08393344808628167,1
2020-01-14,0.027985038523257233,8137.432999999961,8827.7646484375,-0.002350980919464507,0
2020-01-15,-0.028578013492245227,-6791.103000000003,8807.0107421875,-0.009449813541879348,0
2020-01-16,-0.00802247749052836,-1347.4469999999856,8723.7861328125,0.02352785247141642,1
2020-01-17,-0.0009800615781765114,-201.61599999998,8929.0380859375,0.0015422162701026476,1
2020-01-18,-0.003314831914815352,-380.2400000000053,8942.80859375,-0.026452928527155417,0
2020-01-19,-0.02754162875207437,-6205.52899999998,8706.2451171875,-0.005582491465413786,0
2020-01-20,-0.03450355709924784,-4318.523000000001,8657.642578125,0.010193531591149663,1
2020-01-21,-0.004239385290294878,-456.0610000000015,8745.89453125,-0.007434180055016837,0
2020-01-22,-0.01922560271566783,-1813.0800000000015,8680.8759765625,-0.03160514587505292,0
2020-01-23,-0.03158219647101679,-5160.754000000015,8406.515625,0.004629616722148233,1
2020-01-24,0.00351936750303755,509.55299999998533,8445.4345703125,-0.00918684685986848,0
2020-01-25,-0.01691350051835938,-1639.962000000014,8367.84765625,0.027364554337216074,1
2020-01-26,0.03789934760723331,4468.292000000001,8596.830078125,0.036407519395889265,1
2020-01-27,0.030687641504070433,5285.495999999985,8909.8193359375,0.05036808165148732,1
2020-01-28,0.007766356029932918,1898.622000000003,9358.58984375,-0.004483577295090302,0
2020-01-29,-0.022624090951903274,-3833.893000000011,9316.6298828125,0.02064730312029206,1
2020-01-30,0.014090863152870663,2679.2020000000193,9508.9931640625,-0.016664631518128026,0
2020-01-31,-0.03503190781191455,-5137.220000000001,9350.529296875,0.00452869583961979,1
2020-02-01,-0.003595982897513553,-392.1070000000036,9392.875,-0.0051645279666768795,0
2020-02-02,-0.01751262038361951,-2598.9250000000175,9344.365234375,-0.005441113304621492,0
2020-02-03,-0.004330849817495476,-688.8190000000177,9293.521484375,-0.012111511652417528,0
2020-02-04,-0.029020919645370232,-4290.565999999992,9180.962890625,0.047104093835473426,1
2020-02-05,0.05088779917764028,10804.075000000012,9613.423828125,0.012105773319493585,1
2020-02-06,-0.014302727172954808,-2868.502999999997,9729.8017578125,0.006797836503646293,1
2020-02-07,-0.017056589468135427,-2212.935000000012,9795.943359375,0.007061676319697785,1
2020-02-08,0.010033251340677778,1296.971000000005,9865.119140625,0.02549940694219166,1
2020-02-09,0.017826987303612443,2556.514999999985,10116.673828125,-0.025706324471686526,0
2020-02-10,-0.03247325293479537,-5982.960999999981,9856.611328125,0.03567402510806805,1
2020-02-11,0.033791412010368234,6424.416999999987,10208.236328125,0.011541499979814906,1
2020-02-12,0.011295433732342732,1803.5899999999965,10326.0546875,-0.010814856987217514,0
2020-02-13,-0.04267743274074277,-9092.543000000003,10214.3798828125,0.009568503349817403,1
2020-02-14,0.024565693254383104,3217.5099999999948,10312.1162109375,-0.0409897830477971,0
2020-02-15,-0.07436534352267807,-11314.399000000005,9889.4248046875,0.004551203932625647,1
2020-02-16,-0.015986341759678977,-2262.8340000000026,9934.43359375,-0.024590331529186438,0
2020-02-17,-0.02927581909607516,-5425.926999999996,9690.142578125,0.0466302236506857,1
2020-02-18,0.011561367055276864,1920.566999999981,10141.99609375,-0.05014884351152826,0
2020-02-19,-0.07837783590893681,-14695.524999999994,9633.38671875,-0.0025859164113087862,0
2020-02-20,-0.03346317289484996,-4788.766999999993,9608.4755859375,0.008114275736580634,1
2020-02-21,-0.0007614020728439511,-75.34399999999732,9686.44140625,-0.002401270461409255,0
2020-02-22,-0.003432532607621929,-200.52700000000183,9663.181640625,0.02704430011708836,1
2020-02-23,0.027166267985216992,2638.7780000000057,9924.515625,-0.027642741538078885,0
2020-02-24,-0.06703291248640982,-10588.899000000005,9650.1748046875,-0.031965195740564556,0
2020-02-25,-0.04404586705929401,-7427.97100000002,9341.705078125,-0.05579095174048332,0
2020-02-26,-0.0617692828811571,-16492.718000000008,8820.5224609375,-0.0040846016176541156,0
2020-02-27,-0.009842428637121798,-1974.7700000000184,8784.494140625,-0.012754184897438958,0
2020-02-28,-0.004648044478466948,-911.3239999999932,8672.455078125,-0.008411261679117432,0
2020-02-29,-0.04395611539412064,-4550.542999999991,8599.5087890625,-0.0043089307085921735,0
2020-03-01,-0.017814742455176946,-3105.6959999999963,8562.4541015625,0.03587941221856461,1
2020-03-02,0.03936431150057548,6309.882000000012,8869.669921875,-0.009231886844013548,0
2020-03-03,-0.03234436921402068,-5179.097000000009,8787.7861328125,-0.0037028710724991143,0
2020-03-04,-0.017382677306316173,-1833.213999999993,8755.24609375,0.03695117168590434,1
2020-03-05,0.004751100099262483,768.9210000000021,9078.7626953125,0.004822595830994203,1
2020-03-06,-0.015626086982908467,-1797.1809999999969,9122.5458984375,-0.02330399860322019,0
2020-03-07,-0.04997301418841072,-6286.854999999996,8909.9541015625,-0.08999349283790192,0
2020-03-08,-0.07966412013716791,-18912.821999999986,8108.1162109375,-0.022751484424786028,0
2020-03-09,-0.00944276744136159,-3157.652999999991,7923.64453125,-0.0017561412564156553,0
2020-03-10,-0.008471190709166864,-2177.6779999999853,7909.7294921875,0.00021501160000858555,1
2020-03-11,-0.006157201077852566,-1357.8929999999818,7911.43017578125,-0.37169538560117077,0
2020-03-12,-0.04020619027008216,-31551.68799999997,4970.7880859375,0.11928067241286833,1
2020-03-13,-0.005231023276695246,-4893.565999999992,5563.70703125,-0.06530552710121185,0
2020-03-14,-0.0043395167531295915,-1372.3400000000256,5200.3662109375,0.036910617960911996,1
2020-03-15,0.03701338629668877,13188.304999999991,5392.31494140625,-0.07006915676163483,0
2020-03-16,0.026294637119237126,16343.584000000032,5014.47998046875,0.04210793838741411,1
2020-03-17,0.08136023062305754,34977.42200000002,5225.62939453125,0.0024512036855608432,1
2020-03-18,0.054673515415277575,21979.065,5238.4384765625,0.18187755736638023,1
2020-03-19,0.06288658396236424,31405.00599999999,6191.19287109375,0.001225199953657663,1
2020-03-20,0.02680389784740925,15329.09600000002,6198.7783203125,-0.00221203491300348,0
2020-03-21,0.07969676272586602,30896.813000000024,6185.06640625,-0.05736583896317804,0
2020-03-22,0.05703671504445388,22301.515000000018,5830.2548828125,0.10052048673231173,1
2020-03-23,0.05049057390426886,24727.560999999987,6416.31494140625,0.04963733427047878,1
2020-03-24,0.005238570176521256,2294.328999999969,6734.8037109375,-0.007979552925792555,0
2020-03-25,0.0486822923156341,19506.24199999997,6681.06298828125,0.005295181540467819,1
2020-03-26,0.030645546603839037,8618.925999999978,6716.4404296875,-0.03672214358569481,0
2020-03-27,-0.0022606678467519976,-583.734999999986,6469.79833984375,-0.035179534234601295,0
2020-03-28,0.047463614566219364,16229.907000000008,6242.19384765625,-0.051288198783903005,0
2020-03-29,0.02896886775662183,7280.917000000016,5922.04296875,0.08574723804008189,1
2020-03-30,0.06577710569385213,25476.919999999984,6429.841796875,0.0013690436954885143,1
2020-03-31,0.03229523316853399,8478.23000000004,6438.64453125,0.026112924097839496,1
2020-04-01,0.05347352388411265,20882.99400000001,6606.7763671875,0.028281287899985408,1
2020-04-02,0.03526768357627772,18738.476000000024,6793.62451171875,-0.008866740365705117,0
2020-04-03,0.035221200818428694,14509.194999999949,6733.38720703125,0.01992164308903499,1
2020-04-04,0.054454701367805114,17417.323000000033,6867.52734375,-0.011124520572645125,0
2020-04-05,0.04236517439091149,10134.788,6791.12939453125,0.0707764242948763,1
2020-04-06,0.06393576882723037,29495.553000000014,7271.78125,-0.013114627068677276,0
2020-04-07,-0.0003686422956114099,-154.67199999996228,7176.41455078125,0.02197254365887824,1
2020-04-08,0.021602838788955074,7185.094999999972,7334.0986328125,-0.004364445986660415,0
2020-04-09,0.00940333858921631,2761.183000000019,7302.08935546875,-0.05979058460566089,0
2020-04-10,-0.039166287834254805,-17238.98099999997,6865.4931640625,-0.0009336774645052337,0
2020-04-11,0.059791135392968896,13402.652000000002,6859.0830078125,0.016329994685138294,1
2020-04-12,0.02988287541520185,9610.178000000014,6971.091796875,-0.018082418492216368,0
2020-04-13,0.023869096036982153,10071.679000000004,6845.03759765625,-0.0003812781513637953,0
2020-04-14,0.02723776629811116,7638.706999999995,6842.427734375,-0.029275847531044064,0
2020-04-15,-0.0015027743319548945,-422.484999999986,6642.10986328125,0.07146740203164859,1
2020-04-16,0.06284227908382994,35183.418999999994,7116.80419921875,-0.002897315751431484,0
2020-04-17,0.012972604658791518,3597.816999999981,7096.1845703125,0.02275595669052466,1
2020-04-18,0.060034882594583325,13556.307,7257.6650390625,-0.009402505352301915,0
2020-04-19,-0.013689680559402803,-2970.320000000007,7189.4248046875,-0.04276646838190479,0
2020-04-20,-0.0035291786590904034,-1570.8550000000396,6881.95849609375,-0.00023761461322069355,0
2020-04-21,0.037633489325603606,10839.368000000017,6880.3232421875,0.034429236680519004,1
2020-04-22,0.07169000239664843,21971.706999999995,7117.20751953125,0.043910071328696176,1
2020-04-23,0.031637348443513555,14948.964999999967,7429.724609375,0.016309658285092787,1
2020-04-24,0.00012141748025474578,33.79999999998836,7550.90087890625,0.002520911948821203,1
2020-04-25,0.03106012321689246,7555.896999999997,7569.93603515625,0.014522071498782596,1
2020-04-26,0.032163625263861496,8681.668000000005,7679.8671875,0.015069777105927384,1
2020-04-27,0.005417592322092015,1572.9230000000098,7795.60107421875,0.001469741643032707,1
2020-04-28,-0.010057474069901696,-2189.037000000011,7807.05859375,0.1273180520232342,1
2020-04-29,0.04344666737700681,37850.630999999936,8801.0380859375,-0.01618949646720247,0
2020-04-30,-0.026964913380533216,-25460.587000000058,8658.5537109375,0.023816089558295506,1
2020-05-01,-0.021563198689879135,-9009.543999999994,8864.7666015625,0.013968791699848548,1
2020-05-02,-0.017043725313227395,-5041.017999999982,8988.5966796875,-0.010138170944239966,0
2020-05-03,-0.03673778102100519,-16580.594999999972,8897.46875,0.0017067266322232655,1
2020-05-04,-0.007589027616909553,-3340.198999999964,8912.654296875,0.010144678859214995,1
2020-05-05,-0.024758208385618864,-10148.887999999975,9003.0703125,0.029511199738283755,1
2020-05-06,-0.01702062692588416,-8642.288,9268.76171875,0.07366214135771076,1
2020-05-07,0.0010813467806867257,799.0289999999804,9951.5185546875,-0.010938284289408906,0
2020-05-08,-0.02795503631059561,-12804.363000000012,9842.666015625,-0.025274608612654736,0
2020-05-09,-0.04398578657041243,-18119.591000000015,9593.896484375,-0.0872915214038874,0
2020-05-10,-0.02706876562104361,-22816.506999999983,8756.4306640625,-0.017659566044374797,0
2020-05-11,0.010288731341270745,8284.125999999931,8601.7958984375,0.023562712138033515,1
2020-05-12,0.0274663684392314,10154.756999999983,8804.4775390625,0.05287193516704303,1
2020-05-13,0.04787900526441929,18180.56800000003,9269.9873046875,0.05002535168149658,1
2020-05-14,0.019012994702832593,11455.869999999995,9733.7216796875,-0.04166180495059313,0
2020-05-15,-0.017236571492340265,-8689.078000000038,9328.197265625,0.005233209039209763,1
2020-05-16,0.041223335166209046,11862.765000000014,9377.013671875,0.03132400103227817,1
2020-05-17,0.03852564457530216,11590.799999999988,9670.7392578125,0.005773698991511145,1
2020-05-18,0.004482427560681444,1630.4039999999804,9726.5751953125,0.00025321252090737545,1
2020-05-19,0.01921335899825856,7230.253000000026,9729.0380859375,-0.02117954918100662,0
2020-05-20,-0.004664318088326268,-1559.8580000000077,9522.9814453125,-0.04633209978369557,0
2020-05-21,-0.011196970431594917,-5166.72100000002,9081.76171875,0.01110086707949609,1
2020-05-22,0.045145646881133164,12460.563000000024,9182.5771484375,0.0029087652089092586,1
2020-05-23,0.029824872962234267,6012.385999999999,9209.287109375,-0.045488748514099786,0
2020-05-24,-0.010969888539973344,-3725.850000000035,8790.3681640625,0.013260696716498988,1
2020-05-25,0.044041050008742075,13343.561999999976,8906.9345703125,-0.008070322664891605,0
2020-05-26,0.014795655097386281,4077.966000000015,8835.052734375,0.039158209254817056,1
2020-05-27,0.057455141577020995,15642.391999999993,9181.017578125,0.037548495632866885,1
2020-05-28,0.05349926084345244,17516.320000000007,9525.7509765625,-0.009093976247976698,0
2020-05-29,-0.00755901454120457,-1804.271000000008,9439.1240234375,0.02768159825145977,1
2020-05-30,0.04171543595486769,10647.199999999984,9700.4140625,-0.024674768232348376,0
2020-05-31,-0.036322073381318536,-7984.657999999996,9461.05859375,0.07464386293982206,1
2020-06-01,0.06249114412880436,20855.823000000033,10167.2685546875,-0.06269774820259899,0
2020-06-02,-0.03804984450382407,-13476.056999999972,9529.8037109375,0.013317594606312655,1
2020-06-03,0.0271310424135764,5029.80799999999,9656.7177734375,0.014903505382374727,1
2020-06-04,0.02485871527160965,6575.510999999999,9800.63671875,-0.013785177382049874,0
2020-06-05,-0.0331482630239724,-7859.553999999975,9665.533203125,-0.0012263695520872142,0
2020-06-06,0.026314743065022527,4013.701000000001,9653.6796875,0.010894586827723485,1
2020-06-07,0.012555341909309929,3188.8850000000093,9758.8525390625,0.0012948980117710729,1
2020-06-08,0.006512766501430289,1055.630999999994,9771.4892578125,0.0024777121338637187,1
2020-06-09,-0.012815266968801454,-2619.7329999999783,9795.7001953125,0.007594610876882513,1
2020-06-10,-0.009660852565398496,-1870.613000000012,9870.0947265625,-0.05555301055894357,0
2020-06-11,-0.08316264985000629,-33601.587,9321.78125,0.01706353064227928,1
2020-06-12,0.03888014697132966,8227.48000000001,9480.84375,-0.0005871213994007585,0
2020-06-13,0.01546671931877803,1754.6849999999977,9475.27734375,-0.009338962291258746,0
2020-06-14,0.0018787038119568486,270.49300000001676,9386.7880859375,0.006808938469139436,1
2020-06-15,0.027793451473694955,11502.756999999983,9450.7021484375,0.009239764861221245,1
2020-06-16,0.04477400921001327,10106.087,9538.0244140625,-0.006056760681470541,0
2020-06-17,-0.0014260933800937733,-324.40400000000955,9480.2548828125,-0.007216479234543938,0
2020-06-18,0.012778658808525998,2023.491000000009,9411.8408203125,-0.013156009327927487,0
2020-06-19,0.02365755366135634,5193.070999999996,9288.0185546875,0.004771982890003024,1
2020-06-20,0.045054958074232786,6959.291999999987,9332.3408203125,-0.0030764990320015784,0
2020-06-21,0.028863225655928883,3192.2599999999948,9303.6298828125,0.03709174751916078,1
2020-06-22,0.07702772541962026,20070.47100000002,9648.7177734375,-0.0019753474772544743,0
2020-06-23,-0.06662093819965535,-10970.703000000009,9629.658203125,-0.03282025643027875,0
2020-06-24,-0.08813556624387711,-26480.353000000003,9313.6103515625,-0.005239308190707503,0
2020-06-25,0.01658819395202129,4521.385999999999,9264.8134765625,-0.010998117562784016,0
2020-06-26,0.013130978400646696,3274.191999999981,9162.91796875,-0.012826410118569775,0
2020-06-27,-0.004382249734816632,-1042.2749999999942,9045.390625,0.010855408054862181,1
2020-06-28,0.05648702350503806,8690.127000000008,9143.58203125,0.005170015512075743,1
2020-06-29,0.04261790232990654,7528.901000000013,9190.8544921875,-0.005751513982724221,0
2020-06-30,-0.04817835152967897,-6912.139999999985,9137.9931640625,0.00988532488788163,1
2020-07-01,0.010059731622657725,1626.0769999999902,9228.3251953125,-0.011368806022981404,0
2020-07-02,-0.07072113741773325,-16318.727000000014,9123.41015625,-0.00395756024273064,0
2020-07-03,-0.053827800821101446,-5218.4619999999995,9087.3037109375,0.004972274697731871,1
2020-07-04,0.013948369910831546,1397.8420000000042,9132.48828125,-0.00641072801130238,0
2020-07-05,-0.09331313328866357,-13021.434,9073.9423828125,0.0332305643833104,1
2020-07-06,0.11630314962704486,23219.20600000001,9375.474609375,-0.01314037643510968,0
2020-07-07,0.04739032013985322,6058.0929999999935,9252.27734375,0.019028359994139876,1
2020-07-08,0.11272959761793684,19191.425000000017,9428.3330078125,-0.015948231171979632,0
2020-07-09,-0.10518493250350551,-19812.198000000004,9277.9677734375,9.052022711308894e-05,1
2020-07-10,-0.055259034168536086,-7783.228000000003,9278.8076171875,-0.004145030168397623,0
2020-07-11,-0.06888389766711087,-5164.674999999988,9240.3466796875,0.003912550206798482,1
2020-07-12,-0.015126279195420459,-1933.7719999999972,9276.5,-0.003545059255915528,0
2020-07-13,-0.07156717997919732,-9741.557000000008,9243.6142578125,-4.331537576462985e-05,0
2020-07-14,-0.04399713014862945,-5706.616000000016,9243.2138671875,-0.005450155524782674,0
2020-07-15,-0.08657814270582159,-9013.452000000005,9192.8369140625,-0.006593108913667822,0
2020-07-16,-0.08354084642761528,-12371.518000000013,9132.2275390625,0.002098616025556055,1
