https://www.CryptoDataDownload.com
date,symbol,total_transactions,total_block_cnt,avg_block_difficulty,avg_secs_between_blocks,hashrate,avg_block_size_MB,avg_transactions_count_per_block,first_block,last_block
2024-10-16,btc,708342,141,12886943236787966,595.54,6.638560689344851e+20,1.532,5024,865828,865968
2024-10-15,btc,646891,156,14267687155015248,547.11,7.226156189753753e+20,1.6123,4147,865672,865827
2024-10-14,btc,611683,139,12702844047690996,621.52,6.361000320743978e+20,1.5762,4401,865533,865671
2024-10-13,btc,648739,138,12610794453142512,618.28,6.394379220913451e+20,1.5376,4701,865395,865532
2024-10-12,btc,736321,143,13071042425884936,605.56,6.528707130424159e+20,1.5376,5149,865252,865394
2024-10-11,btc,633252,140,12794893642239480,612.4,6.45579335188103e+20,1.6243,4523,865112,865251
2024-10-10,btc,746211,155,14175637560466764,551.44,7.169390702309646e+20,1.5618,4814,864957,865111
2024-10-09,btc,536887,127,11477957571252150,673.71,5.8073523222839e+20,1.576,4227,864830,864956
2024-10-08,btc,719458,167,14675130793585982,515.1,7.371233562512346e+20,1.5958,4308,864663,864829
2024-10-07,btc,717700,155,13614277965133984,555.9,6.830225632690943e+20,1.5931,4630,864508,864662
2024-10-06,btc,742158,152,13349064758020984,571.09,6.648630072579989e+20,1.573,4883,864356,864507
2024-10-05,btc,757575,151,13260660355649984,571.89,6.639322773845681e+20,1.533,5017,864205,864355
2024-10-04,btc,561425,169,14851939598327980,505.36,7.513379841812255e+20,1.7405,3322,864036,864204
2024-10-03,btc,582777,158,13879491172246984,547.8,6.931300947621215e+20,1.6472,3688,863878,864035
2024-10-02,btc,590981,155,13614277965133984,547.75,6.931926383045522e+20,1.6453,3813,863723,863877
2024-10-01,btc,632894,157,13791086769875984,545.57,6.959577324714851e+20,1.6122,4031,863566,863722
2024-09-30,btc,594224,137,12022998722455984,631.89,6.008865367978663e+20,1.6379,4337,863429,863565
2024-09-29,btc,687427,155,13614277965133984,554.62,6.846059479329816e+20,1.6418,4435,863274,863428
2024-09-28,btc,507707,129,11315763503487988,666.64,5.695632740741977e+20,1.7755,3936,863145,863273
2024-09-27,btc,451723,137,12022998722455984,628.97,6.036753134533345e+20,1.7365,3297,863008,863144
2024-09-26,btc,474766,130,11404167905858986,654.91,5.797678609158902e+20,1.5977,3652,862878,863007
2024-09-25,btc,503460,144,13124020189093196,598.32,6.588036173936304e+20,1.715,3496,862734,862877
2024-09-24,btc,532220,145,13344706982183192,593.08,6.711131934847682e+20,1.7281,3670,862589,862733
2024-09-23,btc,580102,146,13437378558448352,591.5,6.729056799527476e+20,1.6691,3973,862443,862588
2024-09-22,btc,628230,136,12510662795796744,630.87,6.30904653851575e+20,1.6513,4619,862307,862442
2024-09-21,btc,557444,135,12417991219531582,642.64,6.19351861136439e+20,1.654,4129,862172,862306
2024-09-20,btc,526390,145,13344706982183192,592.19,6.721126701906711e+20,1.6613,3630,862027,862171
2024-09-19,btc,455707,122,11213260728084486,700.36,5.68306760462617e+20,1.6244,3735,861905,862026
2024-09-18,btc,541476,138,12696005948327064,621.09,6.408382928415348e+20,1.6733,3924,861767,861904
2024-09-17,btc,539113,150,13808064863508996,567.94,7.008164093664588e+20,1.8501,3594,861617,861766
2024-09-16,btc,504540,125,11491275456879972,689.75,5.77051669920459e+20,1.6753,4036,861492,861616
2024-09-15,btc,712474,151,13900736439774158,572.0,6.958415897336303e+20,1.6276,4718,861341,861491
2024-09-14,btc,638989,139,12788677524592226,617.48,6.445917444399128e+20,1.6662,4597,861202,861340
2024-09-13,btc,419047,123,11305932304349648,693.45,5.739720511338123e+20,1.648,3407,861079,861201
2024-09-12,btc,563521,152,13993408016039320,562.15,7.080395573779878e+20,1.5623,3707,860927,861078
2024-09-11,btc,411402,108,9877459722513950,794.55,4.9899862940064514e+20,1.6362,3809,860819,860926
2024-09-10,btc,568630,137,12168146409668024,628.1,6.118071560308115e+20,1.6185,4151,860682,860818
2024-09-09,btc,572398,145,12883919727883790,590.98,6.502392906728487e+20,1.6977,3948,860537,860681
2024-09-08,btc,910083,167,14852296352977148,516.88,7.434573448933233e+20,1.6572,5450,860370,860536
2024-09-07,btc,781426,158,14047051369984412,542.24,7.086832946402651e+20,1.6343,4946,860212,860369
2024-09-06,btc,667267,145,12883919727883790,584.6,6.573300295255586e+20,1.6244,4602,860067,860211
2024-09-05,btc,721251,155,13778636375653498,557.54,6.892394989216028e+20,1.6669,4653,859912,860066
2024-09-04,btc,722736,151,13420749716545616,568.51,6.759346731283311e+20,1.6555,4786,859761,859911
2024-09-03,btc,582751,149,13241806386991674,578.91,6.6380080501521e+20,1.7527,3911,859612,859760
2024-09-02,btc,754904,167,14852296352977148,513.95,7.477011909574744e+20,1.7305,4520,859445,859611
2024-09-01,btc,651871,142,12615504733552880,604.72,6.354680144624736e+20,1.6965,4591,859303,859444
2024-08-31,btc,701952,147,13062863057437732,579.97,6.625793568876851e+20,1.6235,4775,859156,859302
2024-08-30,btc,542101,142,12615504733552880,607.75,6.322941226604602e+20,1.6536,3818,859014,859155
2024-08-29,btc,524362,132,11720788085783172,654.69,5.869642450420359e+20,1.6029,3972,858882,859013
2024-08-28,btc,733530,161,14071048460773696,533.39,7.081388392657179e+20,1.6598,4556,858721,858881
2024-08-27,btc,673811,142,12248877878240436,608.09,6.135821075313803e+20,1.6085,4745,858579,858720
2024-08-26,btc,600722,134,11553906083730340,645.62,5.779129208040021e+20,1.6699,4483,858445,858578
2024-08-25,btc,705838,133,11467034609416578,650.45,5.736144727410242e+20,1.613,5307,858312,858444
2024-08-24,btc,794380,153,13204464095691818,549.39,6.791294421157562e+20,1.5986,5192,858159,858311
2024-08-23,btc,799839,164,14160050313143200,526.83,7.082114843219671e+20,1.6417,4877,857995,858158
2024-08-22,btc,795102,160,13812564415888152,536.47,6.954889557923652e+20,1.5881,4969,857835,857994
2024-08-21,btc,687685,147,12683235249809246,558.05,6.685987186916858e+20,1.601,4678,857688,857834
2024-08-20,btc,717337,150,12943849672750532,577.69,6.458642482086044e+20,1.6206,4782,857538,857687
2024-08-19,btc,553394,130,11206420186475292,641.86,5.812947850983768e+20,1.6724,4257,857408,857537
2024-08-18,btc,769702,156,13465078518633104,545.43,6.840713012100792e+20,1.6789,4934,857252,857407
2024-08-17,btc,702540,149,12856978198436770,580.83,6.423728916821298e+20,1.5659,4715,857103,857251
2024-08-16,btc,575811,142,12248877878240436,608.65,6.130101363288341e+20,1.6117,4055,856961,857102
2024-08-15,btc,660924,160,13812564415888152,538.88,6.923801083090142e+20,1.5717,4131,856801,856960
2024-08-14,btc,504734,132,11873516798737312,658.47,5.911936742300414e+20,1.6268,3824,856669,856800
2024-08-13,btc,579618,149,13418642369343734,577.86,6.738845706190299e+20,1.6035,3890,856520,856668
2024-08-12,btc,450024,137,12330644339396944,625.88,6.221844027340241e+20,1.6727,3285,856383,856519
2024-08-11,btc,644814,161,14506640399290522,532.91,7.307197017543356e+20,1.5412,4005,856222,856382
2024-08-10,btc,548777,129,11605312319432418,640.05,6.084080373975068e+20,1.6057,4254,856093,856221
2024-08-09,btc,396419,130,11695978821927984,660.77,5.893293742874658e+20,1.8428,3049,855963,856092
2024-08-08,btc,487399,129,11605312319432418,669.93,5.812694530889219e+20,1.586,3778,855834,855962
2024-08-07,btc,380097,122,10970646801963458,702.97,5.539516010110634e+20,1.6428,3116,855712,855833
2024-08-06,btc,485173,140,12602643846883642,591.56,6.58274571193171e+20,1.6217,3466,855572,855711
2024-08-05,btc,548857,156,14053307886812694,542.21,7.181944477104232e+20,1.6356,3518,855416,855571
2024-08-04,btc,524595,143,12874643354370340,604.39,6.442973079171834e+20,1.5864,3668,855273,855415
2024-08-03,btc,504062,135,12149311334405814,607.83,6.406572806319917e+20,1.63,3734,855138,855272
2024-08-02,btc,410113,125,11242646309450156,689.35,5.64896620451614e+20,1.6233,3281,855013,855137
2024-08-01,btc,544430,140,12602643846883642,614.91,6.332827495027713e+20,1.6476,3889,854873,855012
2024-07-31,btc,562819,141,12253752873561924,608.01,6.182900558641756e+20,1.6711,3992,854732,854872
2024-07-30,btc,683096,150,12225111540529980,574.37,6.13529337779746e+20,1.727,4554,854582,854731
2024-07-29,btc,826129,178,14522447937408096,479.95,7.342197823362655e+20,1.6213,4641,854404,854581
2024-07-28,btc,753703,148,12061016083610116,582.03,6.054496854291828e+20,1.6285,5093,854256,854403
2024-07-27,btc,445730,154,12553302454369712,557.38,6.322309536734067e+20,1.7683,2894,854102,854255
2024-07-26,btc,459067,160,13045588825129308,523.01,6.737821660092047e+20,1.7724,2869,853942,854101
2024-07-25,btc,719711,163,13291732010509106,531.18,6.634153501102013e+20,1.5924,4415,853779,853941
2024-07-24,btc,596458,140,11404634255930652,610.83,5.769098539787226e+20,1.6065,4260,853639,853778
2024-07-23,btc,838977,169,13784018381268702,512.74,6.872674818612732e+20,1.5916,4964,853470,853638
2024-07-22,btc,824999,179,14604495665868030,481.99,7.311129000463539e+20,1.5992,4609,853291,853469
2024-07-21,btc,859629,169,13784018381268702,507.22,6.947520701654904e+20,1.5801,5087,853122,853290
2024-07-20,btc,681585,165,13455827467428972,523.32,6.733741790064193e+20,1.5997,4131,852957,853121
2024-07-19,btc,507940,147,11978968355150182,582.08,6.054066969298441e+20,1.5825,3455,852810,852956
2024-07-18,btc,445574,129,10282591393097884,662.45,5.20837731316105e+20,1.6534,3454,852681,852809
2024-07-17,btc,615870,159,12560240861038972,539.36,6.330257774445285e+20,1.6038,3873,852522,852680
2024-07-16,btc,529056,147,11606298517162596,582.21,5.864342736000688e+20,1.5783,3599,852375,852521
2024-07-15,btc,552901,153,12083269689100786,566.99,6.021750013742382e+20,1.6337,3614,852222,852374
2024-07-14,btc,586548,167,13196202423623224,515.23,6.626748882337677e+20,1.6551,3512,852055,852221
2024-07-13,btc,735686,154,12162764884423816,562.57,6.069113125781315e+20,1.5579,4777,851901,852054
2024-07-12,btc,658355,150,11844784103131688,574.66,5.941437021294414e+20,1.5722,4389,851751,851900
2024-07-11,btc,642066,140,11049832149901376,606.76,5.627131897475163e+20,1.5906,4586,851611,851750
2024-07-10,btc,631745,136,10731851368609248,625.91,5.4549161700524936e+20,1.5501,4645,851475,851610
2024-07-09,btc,654037,154,12162764884423816,559.93,6.097734000342891e+20,1.5649,4247,851321,851474
2024-07-08,btc,593010,159,12560240861038972,546.18,6.251254256054193e+20,1.6094,3730,851162,851320
2024-07-07,btc,673752,141,11129327345224406,613.44,5.5657875892756716e+20,1.5714,4778,851021,851161
2024-07-06,btc,658042,165,13037212032977162,512.07,6.667587438991973e+20,1.5184,3988,850856,851020
2024-07-05,btc,490537,121,9606304510316234,717.75,4.790289528297402e+20,1.5924,4054,850735,850855
2024-07-04,btc,538097,140,11630861459013324,617.41,5.820807456393506e+20,1.5403,3844,850595,850734
2024-07-03,btc,545044,145,12049237770488624,595.18,6.038209946325414e+20,1.6489,3759,850450,850594
2024-07-02,btc,592285,148,12300263557373804,582.54,6.169260648476768e+20,1.6382,4002,850302,850449
2024-07-01,btc,611062,141,11714536721308384,599.07,5.998992739455178e+20,1.6538,4334,850161,850301
2024-06-30,btc,505127,121,10041031475407188,717.22,5.010794251502394e+20,1.5879,4175,850040,850160
2024-06-29,btc,712249,157,13053340918029344,544.78,6.596890315523287e+20,1.6388,4537,849883,850039
2024-06-28,btc,593984,135,11212485147538026,632.61,5.680931581403982e+20,1.627,4400,849748,849882
2024-06-27,btc,414624,130,10794108836062726,664.32,5.4097978272698034e+20,1.667,3189,849618,849747
2024-06-26,btc,490817,121,10041031475407188,713.75,5.035131559250496e+20,1.6196,4056,849497,849617
2024-06-25,btc,536347,124,10292057262292368,693.75,5.18030368214424e+20,1.5685,4325,849373,849496
2024-06-24,btc,528325,152,12634964606554044,570.61,6.298224248655686e+20,1.6086,3476,849221,849372
2024-06-23,btc,492352,112,9287954114751648,768.73,4.675017774684686e+20,1.6591,4396,849109,849220
2024-06-22,btc,681420,152,12634964606554044,567.71,6.330404527468051e+20,1.6139,4483,848957,849108
2024-06-21,btc,592867,140,11630861459013324,617.17,5.823114446502817e+20,1.6144,4235,848817,848956
2024-06-20,btc,532756,133,11047245643820262,652.08,5.5124147537103526e+20,1.62,4006,848684,848816
2024-06-19,btc,634554,137,11385465061121094,623.65,5.765445209307883e+20,1.6081,4632,848547,848683
2024-06-18,btc,617170,152,12641214884038864,567.03,6.34115514986456e+20,1.5836,4060,848395,848546
2024-06-17,btc,441215,140,11636615025704648,610.83,5.886447320127632e+20,1.5873,3152,848255,848394
2024-06-16,btc,461748,163,13562098087511892,528.98,6.797298264873587e+20,1.5727,2833,848092,848254
2024-06-15,btc,452945,134,11134315096537544,635.56,5.6574097887101275e+20,1.4738,3380,847958,848091
2024-06-14,btc,604516,128,10632015167370430,664.11,5.4141658289383657e+20,1.4723,4723,847830,847957
2024-06-13,btc,731254,145,12055198300010570,599.19,6.000728112435701e+20,1.5501,5043,847685,847829
2024-06-12,btc,690560,146,12138914954871756,593.13,6.062071850158075e+20,1.5514,4730,847539,847684
2024-06-11,btc,463737,123,10213431893064510,699.67,5.1389826570566356e+20,1.5732,3770,847416,847538
2024-06-10,btc,658037,139,11552898370843464,611.74,5.8776736172452446e+20,1.5599,4734,847277,847415
2024-06-09,btc,767920,153,12724931538900046,556.49,6.461177817325907e+20,1.5339,5019,847124,847276
2024-06-08,btc,509927,172,14315547981262552,498.01,7.219916674946158e+20,1.4258,2965,846952,847123
2024-06-07,btc,263982,142,11804048335427020,605.25,5.940707940129164e+20,1.3289,1859,846810,846951
2024-06-06,btc,613472,133,11078520332637524,640.23,5.630325703082382e+20,1.5845,4613,846677,846809
2024-06-05,btc,562049,123,10294538338237426,704.7,5.142799624322229e+20,1.5444,4570,846554,846676
2024-06-04,btc,627980,134,11222734417914568,641.92,5.6457643010490846e+20,1.5754,4686,846420,846553
2024-06-03,btc,769224,157,13163508039057692,546.56,6.630875822852337e+20,1.5422,4900,846263,846419
2024-06-02,btc,729202,140,11729023188647558,615.12,5.891765222949978e+20,1.5169,5209,846123,846262
2024-06-01,btc,740030,141,11813404650436388,611.74,5.924382217815653e+20,1.5018,5248,845982,846122
2024-05-31,btc,701471,148,12404074882958208,579.73,6.251478052034797e+20,1.4963,4740,845834,845981
2024-05-30,btc,510417,123,10294538338237426,699.84,5.1785787643649484e+20,1.5193,4150,845711,845833
2024-05-29,btc,725428,137,11475878803281064,628.62,5.765279108331983e+20,1.5051,5295,845574,845710
2024-05-28,btc,596790,134,11222734417914568,624.35,5.8047252217823966e+20,1.5725,4454,845440,845573
2024-05-27,btc,551610,123,10294538338237426,698.31,5.1898849085789995e+20,1.5983,4485,845317,845439
2024-05-26,btc,852655,168,14091704118734836,508.02,7.133913451935386e+20,1.6659,5075,845149,845316
2024-05-25,btc,835040,160,13416652424424184,537.35,6.744549659952361e+20,1.5663,5219,844989,845148
2024-05-24,btc,736439,160,13416652424424184,527.5,6.870397313164067e+20,1.643,4603,844829,844988
2024-05-23,btc,744761,169,14123061996741230,512.29,7.047939277915998e+20,1.5842,4407,844660,844828
2024-05-22,btc,583279,153,12638549988764444,566.63,6.302571652397559e+20,1.6605,3812,844507,844659
2024-05-21,btc,545041,138,11391324660925848,626.6,5.699334476118867e+20,1.6516,3950,844369,844506
2024-05-20,btc,626995,156,12887995054332164,555.03,6.434211004227175e+20,1.7674,4019,844213,844368
2024-05-19,btc,644119,154,12721698343953684,553.24,6.455033709432039e+20,1.5831,4183,844059,844212
2024-05-18,btc,401264,128,10559841109033452,672.41,5.311041760065465e+20,1.4536,3135,843931,844058
2024-05-17,btc,573492,155,12804846699142924,551.95,6.47008832873877e+20,1.5332,3700,843776,843930
2024-05-16,btc,476659,142,11723918081682808,602.28,5.929422851771121e+20,1.6284,3357,843634,843775
2024-05-15,btc,493012,141,11640769726493568,613.69,5.819188900398843e+20,1.6269,3497,843493,843633
2024-05-14,btc,422043,136,11225027950547370,617.94,5.779186299092189e+20,1.6161,3103,843357,843492
2024-05-13,btc,554780,147,12139659857629006,585.56,6.098751002793314e+20,1.6488,3774,843210,843356
2024-05-12,btc,557164,132,10892434529790410,647.71,5.5135710170030585e+20,1.7265,4221,843078,843209
2024-05-11,btc,719306,159,13137440119899884,537.22,6.64760552169278e+20,1.6065,4524,842919,843077
2024-05-10,btc,713791,145,11973363147250526,594.72,6.004881320493308e+20,1.5389,4923,842774,842918
2024-05-09,btc,517193,145,12260801631164622,584.93,6.25189861434115e+20,1.8395,3567,842629,842773
2024-05-08,btc,450856,127,11101128080967942,681.48,5.552654926393673e+20,1.7021,3550,842502,842628
2024-05-07,btc,372643,122,10660607125373972,708.46,5.3412065418069364e+20,1.7684,3054,842380,842501
2024-05-06,btc,519817,122,10660607125373972,709.68,5.3320630898657034e+20,1.5617,4261,842258,842379
2024-05-05,btc,625998,139,12158378374393452,620.15,6.101802677044381e+20,1.4614,4504,842119,842257
2024-05-04,btc,660263,141,12334586756631040,594.75,6.36241478765448e+20,1.493,4683,841978,842118
2024-05-03,btc,442742,129,11277336463205524,659.59,5.7370025341959366e+20,1.6089,3432,841849,841977
2024-05-02,btc,559839,145,12687003521106212,581.92,6.502728675281401e+20,1.6322,3861,841704,841848
2024-05-01,btc,478881,132,11541649036561900,657.34,5.756573433893449e+20,1.6143,3628,841572,841703
2024-04-30,btc,498085,141,12334586756631040,611.3,6.190162268865536e+20,1.5915,3533,841431,841571
2024-04-29,btc,403064,131,11453544845443108,659.68,5.736144373703929e+20,1.6546,3077,841300,841430
2024-04-28,btc,487521,140,12246482565512246,610.17,6.201599041421142e+20,1.6642,3482,841160,841299
2024-04-27,btc,452967,140,12246482565512246,605.33,6.25120239953284e+20,1.5568,3235,841020,841159
2024-04-26,btc,445519,133,11629753227680694,648.62,5.833984649657668e+20,1.5757,3350,840887,841019
2024-04-25,btc,523070,143,12510795138868624,578.08,6.545835684679432e+20,1.5662,3658,840744,840886
2024-04-24,btc,606713,155,13427363592417128,538.61,6.952726774158203e+20,1.569,3914,840589,840743
2024-04-23,btc,927010,168,14426889340503560,517.06,7.175881353631635e+20,1.4326,5518,840421,840588
2024-04-22,btc,671771,152,13044672397700824,571.44,6.49303386780847e+20,1.5227,4420,840269,840420
2024-04-21,btc,641668,140,12008009690598772,614.12,6.041799502257774e+20,1.4781,4583,840129,840268
2024-04-20,btc,631001,130,11144124101347060,661.02,5.6130556991569343e+20,1.4521,4854,839999,840128
2024-04-19,btc,393190,151,12958283838775652,569.82,6.511460379280798e+20,1.7761,2604,839848,839998
2024-04-18,btc,418095,145,12439952485224626,592.51,6.262138170888022e+20,1.9264,2883,839703,839847
