date,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_return,btc_log_return,ret_lag_1,logret_lag_1,ret_lag_2,logret_lag_2,ret_lag_3,logret_lag_3,ret_lag_5,logret_lag_5,ret_lag_7,logret_lag_7,ret_lag_14,logret_lag_14,ret_ma_3,volatility_3,ret_ma_7,volatility_7,ret_ma_14,volatility_14,ret_ma_30,volatility_30,btc_volume_log,btc_volume_change,btc_volume_z_30,intraday_range,next_return,next_abs_return,target_up,target_high_vol,taker_buy_volume,taker_sell_volume,net_taker_volume,total_taker_volume,ntv_ratio,ntv_abs,ntv_ratio_abs,ntv_sign,ntv_ratio_ma_3,ntv_ratio_std_3,ntv_net_ma_3,ntv_ratio_ma_7,ntv_ratio_std_7,ntv_net_ma_7,ntv_ratio_ma_14,ntv_ratio_std_14,ntv_net_ma_14,ntv_ratio_ma_30,ntv_ratio_std_30,ntv_net_ma_30,ntv_ratio_z_30,ntv_net_z_30
2019-09-17,10281.513671875,10296.771484375,10199.7392578125,10241.2724609375,15304603363,-0.003456475294145833,-0.00346246270575179,-0.006853586494147135,-0.006877180180772768,-0.0009978652998753335,-0.0009983634989048085,-0.00024111148814232042,-0.00024114056019008956,0.022769346729666573,0.02251399403043486,-0.02119008819226731,-0.02141782097558753,,,-0.003769309029389434,0.002940368409857997,0.0018036777094277503,0.010135513776172451,-0.002596943770017768,0.011433688376540508,,,23.45141949355551,0.009527307751835856,0.4179729124113354,0.009474626022557508,-0.004201080893668663,0.004201080893668663,0,0,13464.203,7368.692000000001,6095.510999999999,20832.895,0.29259068410799355,6095.510999999999,0.29259068410799355,1.0,0.03560521353980158,0.31157178046979345,879.2163333333338,0.008313793702455876,0.24760953757111195,22.526142857143245,-0.03437865442249398,0.4204786599050283,128.63000000000054,,,,0.7776122065370421,1.3339992121778965
2019-09-18,10247.7958984375,10275.9287109375,10191.4697265625,10198.248046875,16169268880,-0.004201080893668663,-0.004209930227212055,-0.003456475294145833,-0.00346246270575179,-0.006853586494147135,-0.006877180180772768,-0.0009978652998753335,-0.0009983634989048085,-0.004762677568511009,-0.004774055257204424,0.006168113381149309,0.006149168432955321,,,-0.004837047560653877,0.0017856179119371514,0.0003223642415966114,0.010149061016180336,-0.0027427744176223945,0.010857727168161965,,,23.506378294980134,0.056497087607666696,0.9044667245274044,0.008281715054075427,0.0066841865263698175,0.0066841865263698175,1,0,10213.792,16014.962,-5801.170000000002,26228.754,-0.22117596588842922,5801.170000000002,0.22117596588842922,-1.0,0.06552574960300638,0.2620237620845789,1037.6506666666658,-0.06561891694748968,0.223345598811863,-1467.064142857143,-0.049945097044655246,0.4045208726264688,-365.5199999999997,,,,-0.4232930373456579,-1.1828246110351832
2019-09-19,10200.49609375,10295.6689453125,9851.6923828125,10266.4150390625,19937691247,0.0066841865263698175,0.006661946401365526,-0.004201080893668663,-0.004209930227212055,-0.003456475294145833,-0.00346246270575179,-0.006853586494147135,-0.006877180180772768,-0.00024111148814232042,-0.00024114056019008956,0.022769346729666573,0.02251399403043486,,,-0.00032445655381489286,0.006081070443908371,-0.0019755157874457824,0.004428405067085346,-0.001957194338956377,0.010704138335250683,,,23.715877809821645,0.2330607768951889,2.2092614695047037,0.043245530285958775,-0.008257355384274523,0.008257355384274523,0,0,9517.128,13748.782,-4231.653999999999,23265.91,-0.18188216149722916,4231.653999999999,0.18188216149722916,-1.0,-0.03682248109255495,0.2859558983855141,-1312.4376666666674,-0.09294909099096345,0.22433453955629779,-2097.519714285714,-0.060094102002545544,0.3890240844461927,-662.9149230769227,,,,-0.3130604617142375,-0.7880419791666659
2019-09-20,10266.318359375,10285.8720703125,10132.1865234375,10181.6416015625,14734189639,-0.008257355384274523,-0.008291636186186224,0.0066841865263698175,0.006661946401365526,-0.004201080893668663,-0.004209930227212055,-0.003456475294145833,-0.00346246270575179,-0.0009978652998753335,-0.0009983634989048085,-0.004762677568511009,-0.004774055257204424,,,-0.0019247499171911227,0.007726492134386647,-0.0024747554754119988,0.004960060226336194,-0.0024418221116731574,0.010396326068551854,,,23.413436456035022,-0.26098817277968256,-0.2179058318648013,0.01509437798826223,-0.015903604843314323,0.015903604843314323,0,0,8219.618,15422.768999999998,-7203.150999999998,23642.387,-0.30467105542261863,7203.150999999998,0.30467105542261863,-1.0,-0.235909727602759,0.06270638658499014,-5745.325,-0.1253285034223199,0.2377744370759667,-2896.322714285714,-0.07756388438969362,0.3794350090637258,-1130.0746428571424,,,,-0.5985403708353715,-1.2951926714144135
2019-09-21,10183.6484375,10188.09765625,10000.7080078125,10019.716796875,13425266806,-0.015903604843314323,-0.016031424170293462,-0.008257355384274523,-0.008291636186186224,0.0066841865263698175,0.006661946401365526,-0.004201080893668663,-0.004209930227212055,-0.006853586494147135,-0.006877180180772768,-0.00024111148814232042,-0.00024114056019008956,,,-0.005825591233739676,0.011488567682829926,-0.004712254526150856,0.006927159116632124,-0.0034033780210760978,0.010616672252282527,,,23.320404351035847,-0.08883575310686964,-0.9320918610517299,0.01870209031216771,0.005057606145695059,0.005057606145695059,1,0,10466.395,13449.959,-2983.5639999999985,23916.354,-0.12474995143490511,2983.5639999999985,0.12474995143490511,-1.0,-0.20376772278491762,0.09193548966366245,-4806.122999999999,-0.10366621337482533,0.22844302238139613,-2511.6985714285706,-0.015047823165804749,0.2729174347483993,-1122.0282857142852,-0.08070962219270772,0.3658356509681227,-1253.6405999999993,-0.12038282525405067,-0.3807346504471663
2019-09-22,10024.115234375,10074.4443359375,9922.533203125,10070.392578125,13199651698,0.005057606145695059,0.005044859416292624,-0.015903604843314323,-0.016031424170293462,-0.008257355384274523,-0.008291636186186224,0.0066841865263698175,0.006661946401365526,-0.003456475294145833,-0.00346246270575179,-0.0009978652998753335,-0.0009983634989048085,-0.007224177456150227,-0.007250398184558193,-0.0063677846939645955,0.01060758924434297,-0.003847187176783657,0.0077923926594388486,-0.0025261077638014345,0.01078279893572708,-0.0028393124099580207,0.010461132788724846,23.303456279751213,-0.016805260652188236,-1.004347012453768,0.01508492659387309,-0.033868427345709606,0.033868427345709606,0,1,14924.551,17002.511000000002,-2077.9600000000028,31927.062,-0.06508459813809371,2077.9600000000028,0.06508459813809371,-1.0,-0.16483520166520582,0.12472184288670868,-4088.225,-0.06854435966911822,0.2093679371588521,-1911.911,-0.0008114579166602105,0.2639615225290165,-990.4917857142855,-0.07973305818929435,0.35345240243540993,-1305.1605624999997,0.041443939693909734,-0.17585950979697137
2019-09-23,10067.962890625,10074.23828125,9727.1435546875,9729.32421875,15144925408,-0.033868427345709606,-0.034455250468614196,0.005057606145695059,0.005044859416292624,-0.015903604843314323,-0.016031424170293462,-0.008257355384274523,-0.008291636186186224,-0.004201080893668663,-0.004209930227212055,-0.006853586494147135,-0.006877180180772768,-0.010180916017754393,-0.010233096005396902,-0.014904808681109624,0.019482228213777694,-0.007706450155578296,0.013858254756652465,-0.004218072858655378,0.013573617658947936,-0.004778632093442495,0.012740289869718438,23.44093135628968,0.14737310911732204,0.14125468944991196,0.03567511152455909,-0.1139604136496184,0.1139604136496184,0,1,14817.318,14941.217,-123.89900000000124,29758.535,-0.004163477805611104,123.89900000000124,0.004163477805611104,-1.0,-0.06466600912620331,0.06029432658350086,-1728.4743333333342,-0.0870195037255562,0.19461193036461533,-2332.269571428572,-0.030423685194559586,0.23606022221603135,-1265.1966428571427,-0.07528778875496003,0.3427192588460675,-1235.6745882352936,0.20752936729853994,0.260704340607783
2019-09-24,9729.3212890625,9804.3173828125,8370.8017578125,8620.56640625,25002886689,-0.1139604136496184,-0.12099364952146807,-0.033868427345709606,-0.034455250468614196,0.005057606145695059,0.005044859416292624,-0.015903604843314323,-0.016031424170293462,0.0066841865263698175,0.006661946401365526,-0.003456475294145833,-0.00346246270575179,-0.02119008819226731,-0.02141782097558753,-0.047590411616544315,0.06068395091163876,-0.023492727063502947,0.04218946166002429,-0.010844524677037599,0.03226781466050805,-0.011201089832041078,0.0292127656549515,23.942257122748742,0.6509085396876719,2.947259976896207,0.16629018993005915,-0.015494717619790932,0.015494717619790932,0,0,24972.13,23249.972,1722.158000000003,48222.102,0.03571304295279379,1722.158000000003,0.03571304295279379,1.0,-0.011178344330303675,0.05076364227122968,-159.90033333333363,-0.12371630960487046,0.12163854584818996,-2957.0342857142855,-0.05770125795120729,0.199547629213439,-1467.254071428571,-0.06912107588230705,0.33351431052513997,-1071.350555555555,0.3143316959024418,0.6658329662980853
2019-09-25,8603.4287109375,8744.828125,8325.396484375,8486.9931640625,21744728353,-0.015494717619790932,-0.015616015371175962,-0.1139604136496184,-0.12099364952146807,-0.033868427345709606,-0.034455250468614196,0.005057606145695059,0.005044859416292624,-0.008257355384274523,-0.008291636186186224,-0.004201080893668663,-0.004209930227212055,0.006168113381149309,0.006149168432955321,-0.05444118620503965,0.052357445783505346,-0.02510610373866327,0.04153970731726437,-0.01239186974853333,0.03190662914537413,-0.011439624709138292,0.02835860891695429,23.802637190574917,-0.13031128671368275,1.8380884378102291,0.04942052297167506,-0.043363460239767226,0.043363460239767226,0,1,29931.388,30134.557,-203.1690000000017,60065.945,-0.0033824324248956992,203.1690000000017,0.0033824324248956992,-1.0,0.009389044240762328,0.022800596244726894,465.03000000000003,-0.09260294768150852,0.12040292312302218,-2157.319857142857,-0.0791109323144991,0.17294490121522665,-1812.1919999999998,-0.0656611472792854,0.3244683376743501,-1025.6567894736838,0.1919408078482382,0.20148326595809282
2019-09-26,8487.669921875,8515.685546875,7895.62939453125,8118.9677734375,19258205289,-0.043363460239767226,-0.04433175093227604,-0.015494717619790932,-0.015616015371175962,-0.1139604136496184,-0.12099364952146807,-0.033868427345709606,-0.034455250468614196,-0.015903604843314323,-0.016031424170293462,0.0066841865263698175,0.006661946401365526,0.022769346729666573,0.02251399403043486,-0.057606197169725516,0.050754457834771456,-0.032255767562397133,0.039408477019017125,-0.01711564167492146,0.031187967059329993,-0.013119826579171392,0.02851615008475252,23.681203055693146,-0.11435061517597434,1.0971806769097885,0.0763713035507251,0.01636635757099958,0.01636635757099958,1,0,20960.862,19073.790999999997,1887.0710000000036,40034.653,0.047135939956817,1887.0710000000036,0.047135939956817,1.0,0.0264888501615717,0.0264922778656662,1135.353333333335,-0.05988607604521621,0.12318320113459354,-1283.216285714285,-0.07641758351808982,0.17471440221308213,-1690.3679999999997,-0.06002129291748028,0.3168198610285887,-880.0203999999994,0.33822763675989304,0.6872516835746482
2019-09-27,8113.10107421875,8271.5205078125,7965.9228515625,8251.845703125,16408941156,0.01636635757099958,0.01623387232043605,-0.043363460239767226,-0.04433175093227604,-0.015494717619790932,-0.015616015371175962,-0.1139604136496184,-0.12099364952146807,0.005057606145695059,0.005044859416292624,-0.008257355384274523,-0.008291636186186224,-0.004762677568511009,-0.004774055257204424,-0.014163940096186193,0.029887137878021164,-0.028738094283072262,0.04285583868052383,-0.015606424879242131,0.03232232024397219,-0.011645517371662844,0.028527953036646694,23.52109221571313,-0.1479506574077003,0.20933724682527616,0.03703385487858422,-0.0007187075808087195,0.0007187075808087195,0,0,16862.162,16958.757,-96.59500000000116,33820.919,-0.0028560725981455785,96.59500000000116,0.0028560725981455785,-1.0,0.013632478311258576,0.029016042465220028,529.1023333333336,-0.016769649927434346,0.05967154264077773,-267.9939999999998,-0.07104907667487713,0.1758128029642656,-1582.1583571428569,-0.05729913956894053,0.3090496652982783,-842.7144285714281,0.17616284074680813,0.1899446892231975
2019-09-28,8251.2734375,8285.6171875,8125.431640625,8245.9150390625,14141152736,-0.0007187075808087195,-0.0007189659749151645,0.01636635757099958,0.01623387232043605,-0.043363460239767226,-0.04433175093227604,-0.015494717619790932,-0.015616015371175962,-0.033868427345709606,-0.034455250468614196,-0.015903604843314323,-0.016031424170293462,-0.00024111148814232042,-0.00024114056019008956,-0.009238603416525456,0.030762871334052127,-0.026568823245571464,0.043983252889062296,-0.01564053888586116,0.032305103187524324,-0.011125193095907886,0.027907658153790007,23.37235501721789,-0.13820443369502688,-0.611399569220426,0.019426048669695235,-0.017187842891431715,0.017187842891431715,0,0,20057.619,15908.436999999998,4149.182000000001,35966.056,0.11536383082982468,4149.182000000001,0.11536383082982468,1.0,0.053214566062832036,0.05934390165073655,1979.886000000001,0.017532318967527053,0.05616537150782098,750.9697142857143,-0.04306694720364914,0.17174587117082704,-880.3644285714282,-0.04945082273263302,0.30383981525898485,-615.810045454545,0.5424392896697036,1.197710569317018
2019-09-29,8246.037109375,8261.70703125,7990.4970703125,8104.185546875,13034629109,-0.017187842891431715,-0.017337268541281148,-0.0007187075808087195,-0.0007189659749151645,0.01636635757099958,0.01623387232043605,-0.043363460239767226,-0.04433175093227604,-0.1139604136496184,-0.12099364952146807,0.005057606145695059,0.005044859416292624,-0.0009978652998753335,-0.0009983634989048085,-0.0005133976337469518,0.016778042385779922,-0.029746744536589573,0.04207975894746366,-0.016796965856686615,0.03202921710495413,-0.011400768086613515,0.02726574047832445,23.290875430532363,-0.0782484743399352,-1.029148330119814,0.03346541850119404,0.023405512631758718,0.023405512631758718,1,0,27935.359,26477.160999999996,1458.198000000004,54412.52,0.026798942596299603,1458.198000000004,0.026798942596299603,1.0,0.04643556694265957,0.06150759427436412,1836.9283333333344,0.03065853907244039,0.042781470836120924,1256.1351428571438,-0.018942910298338913,0.15403180916687725,-327.88792857142806,-0.046135615544418564,0.2972795243393523,-525.6357826086951,0.24533999878666882,0.5072536400893922
2019-09-30,8104.2265625,8314.2314453125,7830.7587890625,8293.8681640625,17115474183,0.023405512631758718,0.0231358039600007,-0.017187842891431715,-0.017337268541281148,-0.0007187075808087195,-0.0007189659749151645,0.01636635757099958,0.01623387232043605,-0.015494717619790932,-0.015616015371175962,-0.033868427345709606,-0.034455250468614196,-0.006853586494147135,-0.006877180180772768,0.0018329873865060946,0.02041662284910749,-0.021564753111236956,0.046482606004073036,-0.014635601633407627,0.03372774169481586,-0.009887451533640809,0.02760981128079601,23.563248814299946,0.3130771915237929,0.5151479476603144,0.05829278289530775,0.005957196587605074,0.005957196587605074,1,0,19547.744,19665.06,-117.3159999999989,39212.804000000004,-0.002991777889691308,117.3159999999989,0.002991777889691308,-1.0,0.04639033184547766,0.06156199662435009,1830.0213333333352,0.03082592477471464,0.042624524098603414,1257.0755714285729,-0.02809678947542078,0.14851840821768372,-537.5969999999995,-0.044337955642138265,0.29087845779354593,-508.62245833333276,0.14214245381413856,0.10227898308354548
2019-10-01,8299.720703125,8497.6923828125,8232.6796875,8343.2763671875,15305343413,0.005957196587605074,0.0059395226486973485,0.023405512631758718,0.0231358039600007,-0.017187842891431715,-0.017337268541281148,-0.0007187075808087195,-0.0007189659749151645,-0.043363460239767226,-0.04433175093227604,-0.1139604136496184,-0.12099364952146807,-0.003456475294145833,-0.00346246270575179,0.004058288775977359,0.020363190229328726,-0.004433665934490746,0.022839937826389926,-0.013963196498996846,0.03405995612871975,-0.00922725786192223,0.027195931021427516,23.451467847118845,-0.10575989602426084,-0.13204512921849482,0.03176362422258286,0.005964758065035269,0.005964758065035269,1,0,13840.6,16488.578999999998,-2647.9789999999975,30329.178999999996,-0.087307968342961,2647.9789999999975,0.087307968342961,-1.0,-0.021166934545450905,0.0591848715519535,-435.6989999999975,0.013251494589606814,0.061469245606411226,632.770285714287,-0.055232407507631816,0.11672026117681773,-1162.1319999999992,-0.04605675615017117,0.28488367076931137,-594.1967199999993,-0.14480019890713075,-0.5448159402501751
2019-10-02,8344.212890625,8393.0419921875,8227.6953125,8393.0419921875,13125712443,0.005964758065035269,0.005947039319424974,0.005957196587605074,0.0059395226486973485,0.023405512631758718,0.0231358039600007,-0.017187842891431715,-0.017337268541281148,0.01636635757099958,0.01623387232043605,-0.015494717619790932,-0.015616015371175962,-0.004201080893668663,-0.004209930227212055,0.01177582242813302,0.010071607864100714,-0.0013680265509441458,0.02254613752197745,-0.013237065144803708,0.0343908425724716,-0.008619577224843931,0.02679613990299375,23.297838925398533,-0.1424098049409772,-1.002926310508967,0.019700447089554627,-0.015852393543526522,0.015852393543526522,0,0,15177.823,18252.407000000003,-3074.5840000000026,33430.23,-0.0919701719072828,3074.5840000000026,0.0919701719072828,-1.0,-0.06075663937997836,0.05008012033494853,-1946.626333333333,0.0005961032349800836,0.07342184960057345,222.568142857144,-0.046003422223264215,0.10731944127879132,-967.3758571428564,-0.04782265675621392,0.27927304947822745,-689.5962307692303,-0.15808011275542247,-0.640194181142239
2019-10-03,8390.7744140625,8414.2275390625,8146.43701171875,8259.9921875,13668823409,-0.015852393543526522,-0.01597938661828735,0.005964758065035269,0.005947039319424974,0.005957196587605074,0.0059395226486973485,0.023405512631758718,0.0231358039600007,-0.0007187075808087195,-0.0007189659749151645,-0.043363460239767226,-0.04433175093227604,0.0066841865263698175,0.006661946401365526,-0.0013101462969620596,0.012593956111132973,0.0025621258342330977,0.015209797582632877,-0.01484682086408202,0.033910738000731445,-0.008897762467870184,0.026293038088402,23.33838341301965,0.04137763708892184,-0.7405252034164933,0.03242019135913983,-0.006543920762636879,0.006543920762636879,0,0,12437.976,15983.135,-3545.1589999999997,28421.111,-0.1247368197534572,3545.1589999999997,0.1247368197534572,-1.0,-0.10133832000123366,0.0203973375348351,-3089.2406666666666,-0.023957148152201947,0.08333362476572764,-553.4647142857136,-0.04192161209870908,0.10274302216941344,-918.3404999999993,-0.05067132945981553,0.2742495066480821,-795.3578148148143,-0.27006608397907805,-0.7443617522017916
2019-10-04,8259.494140625,8260.0556640625,8151.23681640625,8205.939453125,13139456229,-0.006543920762636879,-0.0065654260828598154,-0.015852393543526522,-0.01597938661828735,0.005964758065035269,0.005947039319424974,0.005957196587605074,0.0059395226486973485,-0.017187842891431715,-0.017337268541281148,0.01636635757099958,0.01623387232043605,-0.008257355384274523,-0.008291636186186224,-0.005477185413709377,0.010947623911435339,-0.0007107710705721106,0.01417396643359238,-0.014724432676822188,0.03393942949005223,-0.008810583145454135,0.025786424322173207,23.298885466345975,-0.03872807220930574,-0.9432964452439542,0.0132609859331596,-0.006634092921928403,0.006634092921928403,0,0,12199.701,18062.305,-5862.604000000001,30262.006,-0.1937282016268188,5862.604000000001,0.1937282016268188,-1.0,-0.13681173109585296,0.05194253330408161,-4160.7823333333345,-0.05122459515629812,0.10395457152450892,-1377.180285714285,-0.03399712254186623,0.08337057082198177,-822.5871428571425,-0.05578050346577993,0.2704774212207537,-976.3308928571423,-0.5100155774128409,-1.303191102376762
2019-10-05,8210.1494140625,8215.5263671875,8071.12060546875,8151.50048828125,12200497197,-0.006634092921928403,-0.0066561963279792025,-0.006543920762636879,-0.0065654260828598154,-0.015852393543526522,-0.01597938661828735,0.005964758065035269,0.005947039319424974,0.023405512631758718,0.0231358039600007,-0.0007187075808087195,-0.0007189659749151645,-0.015903604843314323,-0.016031424170293462,-0.009676802409363935,0.005348408842528597,-0.001555826119303494,0.014349766544456837,-0.014062324682437479,0.03400500992030115,-0.008732851351756788,0.025307735305272135,23.22474254178963,-0.07146102666924914,-1.3195216052645604,0.01771523683600957,-0.02003860844973604,0.02003860844973604,0,0,19790.528,22118.511,-2327.983,41909.039,-0.05554847010450419,2327.983,0.05554847010450419,-1.0,-0.12467116382826006,0.0690898891584016,-3911.915333333334,-0.07564063814691654,0.07408700716034397,-2302.489571428571,-0.02905415958969474,0.07953944415803775,-775.7599285714283,-0.05577250231539111,0.2656035584636252,-1022.939586206896,0.0008434834690575111,-0.35362721688746257
