t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1612137600000,0.0036052538,-0.0341448238,0.0086751165,0.4122665794,0.0327507526,0.0656036416,0.0150485843,0.0658328718,0.4068311662,0.3032496441,,,0.00044234,-4656.455,,8.0,0.0
1612141200000,-0.0165204222,-0.0446349001,0.0091741441,0.4729135218,0.0294758816,0.0638573944,0.0157078164,0.0664313101,1.5308853617,1.181809741,,,0.00013932,-4656.455,,1.0,1.0
1612144800000,0.0271619451,-0.0223346201,0.0108826393,0.5274178301,0.0378321576,0.0618101129,0.0162578483,0.062627929,0.7283927782,0.6038763601,,,0.00013932,-4656.455,,2.0,2.0
1612148400000,0.006564107,-0.002970963,0.0106670158,0.5483297936,0.0455825351,0.060872108,0.0162138869,0.0622057224,0.5923040662,0.5937883234,,,0.00013932,-4656.455,,3.0,3.0
1612152000000,-0.0022514297,-0.0104991982,0.0106120541,0.5212306987,0.0456853926,0.0610094666,0.0161509546,0.0604517859,-0.4355317334,-0.1562604284,,,0.00013932,-4656.455,,4.0,4.0
1612155600000,-0.0004682199,-0.0139876495,0.0105865316,0.5427822541,0.0490904621,0.0610380458,0.0163903809,0.0577012292,-0.5428171472,0.0909110319,,,0.00013932,-4656.455,,5.0,5.0
1612159200000,0.0058748594,-2.93278e-05,0.0105342273,0.5512614294,0.048803747,0.0606815502,0.0163943769,0.0576956946,-1.305544666,-0.5189779642,,,0.00013932,-4656.455,,6.0,6.0
1612162800000,-0.0070065827,-0.0040697222,0.01061638,0.5230601698,0.0581958412,0.0672853427,0.0175745055,0.0571750241,1.930112656,2.4433078442,,,0.00013932,-4656.455,,7.0,7.0
1612166400000,0.0085050549,0.0058316507,0.0107557519,0.4926608375,0.0356206682,0.0667179033,0.017548321,0.0581680284,-0.2488759367,-0.0362251278,,,0.00013932,-4656.455,,8.0,8.0
1612170000000,0.0199189622,0.0262105944,0.0114745219,0.5256802253,0.0352626118,0.0675322408,0.0176768673,0.0651014904,0.8340754035,1.3474422234,,,0.00037561,-4656.455,,1.0,9.0
1612173600000,-0.003562923,0.0316131008,0.0113268121,0.5147009177,0.041713058,0.0740980722,0.0176778791,0.0701874166,0.9258835183,1.7079038978,,,0.00037561,-4656.455,,2.0,10.0
1612177200000,-0.0055652147,0.0151424748,0.0112348213,0.5051479226,0.0419464993,0.0745127517,0.0177617484,0.0727224071,-0.1779854858,0.4938624431,,,0.00037561,-4656.455,,3.0,11.0
1612180800000,0.0005868874,0.0184755758,0.0112119206,0.5271598104,0.0419218958,0.0744690468,0.0179335707,0.0753831227,-0.2492289441,0.6907460321,,,0.00037561,-4656.455,,4.0,12.0
1612184400000,-0.0120848378,-0.0059992847,0.0112344123,0.4933244404,0.0392994066,0.0753800019,0.0181730452,0.0745367411,1.0392072858,1.5192801235,,,0.00037561,-4656.455,,5.0,13.0
1612188000000,-0.0020130156,0.0002769128,0.0111105251,0.5159237747,0.0334707623,0.075532049,0.0181515329,0.0745623778,-0.3505782617,0.7163209468,,,0.00037561,-4656.455,,6.0,14.0
1612191600000,-0.0050275575,0.0060634772,0.010928109,0.4718892053,0.0392830186,0.0759137096,0.0183041003,0.0746596033,-1.0852745909,0.0966563145,,,0.00037561,-4656.455,,7.0,15.0
1612195200000,-0.0111126983,0.009053132,0.0107761237,0.4239908992,0.0416143826,0.0767667958,0.0179606789,0.0737249073,-1.668051294,-1.005134436,,,0.00066848,-4656.455,,0.0,16.0
1612198800000,0.0090669016,0.0172982008,0.0109195748,0.4683746397,0.0396505406,0.076077013,0.0177396476,0.0726284395,-1.28628069,-1.1857629668,,,0.00066848,-4656.455,,1.0,17.0
1612202400000,0.015465247,0.0518848342,0.0105549744,0.4793547797,0.0390466742,0.0749183818,0.0172758494,0.0680622689,-0.585586341,-0.5938379101,,,0.00066848,-4656.455,,2.0,18.0
1612206000000,-0.0072631629,0.0394825317,0.0107127115,0.4502256841,0.028659841,0.0717758939,0.0170315232,0.062999268,-1.1467545337,-1.429498269,,,0.00066848,-4656.455,,3.0,19.0
1612209600000,0.0031605454,0.0313735949,0.010531962,0.5301243626,0.0285695457,0.0715497576,0.0167885558,0.060606951,-0.9825368792,-1.3736011134,,,0.00066848,-4656.455,,4.0,20.0
1612213200000,-0.0001944552,0.0297628306,0.0105366144,0.5740080779,0.0285751022,0.0715636736,0.0166029441,0.058020807,-0.9880371436,-1.3516891275,,,0.00066848,-4656.455,,5.0,21.0
1612216800000,-0.005110023,0.03371976,0.0104042652,0.4943386015,0.0287218717,0.0719312439,0.0165836915,0.0514901974,-1.0466156166,-1.4838865217,,,0.00066848,-4656.455,,6.0,22.0
1612220400000,-0.003543812,0.017143455,0.0101653826,0.4210017529,0.0214672956,0.0721870612,0.0163317172,0.0486051715,-0.6451241495,-1.3981695406,,,0.00066848,-4656.455,,7.0,23.0
1612224000000,-0.0003882003,0.013096131,0.010149417,0.4982530389,0.0191425436,0.0722150952,0.0163570621,0.0464614782,0.771089587,-1.1089893323,,,0.00036787,4689.127,,0.0,0.0
1612227600000,0.0070601142,0.0373867727,0.0095441991,0.5367651663,0.0220178438,0.0663722227,0.0161599765,0.0361567974,1.9953001787,0.010947854,,,0.00036787,4689.127,,1.0,1.0
1612231200000,-0.0005437894,0.009405243,0.0078376469,0.4721288674,0.0220298233,0.0469409872,0.015190097,0.0352423778,-0.1543134301,-1.0055602615,,,0.00036787,4689.127,,2.0,2.0
1612234800000,-0.0029251992,-0.0001108478,0.0077530868,0.4962616626,0.022094454,0.0470787018,0.0148806322,0.0352498761,0.0608818704,-0.8028222551,,,0.00036787,4689.127,,3.0,3.0
1612238400000,-0.0028437259,-0.0007044148,0.0077615829,0.4386149544,0.0221574638,0.0472129625,0.0147888679,0.0353321892,-0.506159121,-0.9809032213,,,0.00036787,4689.127,,4.0,4.0
1612242000000,0.0097182382,0.0094796362,0.0080094616,0.4734076185,0.0219442048,0.0467585518,0.0145766307,0.0350442343,-0.0785690716,-0.683839632,,,0.00036787,4689.127,,5.0,5.0
1612245600000,0.0034377945,0.0070338375,0.007952595,0.5096511838,0.0218690236,0.0465983562,0.0143686061,0.0354263802,-0.2310701235,-0.699255866,,,0.00036787,4689.127,,6.0,6.0
1612249200000,0.0088895217,0.0231547047,0.0079775874,0.5963345624,0.0239571296,0.046187769,0.0133357958,0.0367954311,1.9472426504,0.0915431677,,,0.00036787,4689.127,,7.0,7.0
1612252800000,-0.0020886421,0.0124071226,0.0078351921,0.437140947,0.0262978116,0.0462844406,0.0130821142,0.0380642244,1.25618193,0.0961125839,,,0.00036787,4689.127,,8.0,8.0
1612256400000,0.0128710256,0.005411095,0.0071822877,0.5191322218,0.0341459277,0.0456962826,0.0125466853,0.0401800111,1.7807100321,1.4455106181,,,0.00044278,4689.127,,1.0,9.0
1612260000000,0.0193333866,0.0285136112,0.0081140665,0.5346163086,0.0613600936,0.0717393199,0.0129638681,0.0526994608,1.8734825838,3.3396134393,,,0.00044278,4689.127,,2.0,10.0
1612263600000,-0.0049187695,0.0291822097,0.0080916622,0.5037558482,0.0539842731,0.0720939334,0.013024027,0.060706946,-0.148850464,0.5105470057,,,0.00044278,4689.127,,3.0,11.0
1612267200000,-0.012516695,0.0157041459,0.0085652013,0.5297310082,0.0502120527,0.0730077491,0.0134518788,0.0633689679,-0.143179766,0.7717738114,,,0.00044278,4689.127,,4.0,12.0
1612270800000,0.0017211907,0.029898523,0.0081224811,0.529677694,0.0456614178,0.0728823048,0.01295651,0.0661851451,-0.814428635,-0.0354129528,,,0.00044278,4689.127,,5.0,13.0
1612274400000,0.0018637196,0.0338992204,0.0080930608,0.5066216482,0.045576476,0.0727467253,0.0130200583,0.0687562945,-0.7220631276,0.1378566076,,,0.00044278,4689.127,,6.0,14.0
1612278000000,-0.0014561743,0.0376103285,0.0080016474,0.4406234897,0.0383715693,0.0728528116,0.0131983282,0.0697588748,-0.4908709977,0.2920871647,,,0.00044278,4689.127,,7.0,15.0
1612281600000,-0.0024578957,0.046691558,0.0075896286,0.4905271111,0.0317415317,0.0730323175,0.0133794071,0.0671149629,-0.1735661193,0.3324723355,,,0.00122181,4689.127,,0.0,16.0
1612285200000,0.0073771618,0.0449388135,0.0075281394,0.4841122445,0.0272130148,0.0654406238,0.0134575707,0.0673747118,1.1976357419,0.853730155,,,0.00122181,4689.127,,1.0,17.0
1612288800000,-0.0032332776,0.02569757,0.0070085614,0.4771131934,0.0248769994,0.0645625565,0.0129797849,0.0686849714,-1.3879142075,-0.4102325798,,,0.00122181,4689.127,,2.0,18.0
