t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1651363200000,-0.0161995522,-0.0250105516,0.0041036239,0.3825847126,0.0244693177,0.0323453129,0.0052440421,0.024452476,2.0260840013,3.6825142797,,,2.403e-05,-7187.814,,0.0,0.0
1651366800000,0.0013252442,-0.0248261191,0.0041081827,0.4551294142,0.0265122674,0.03393756,0.0053062463,0.0294474955,0.0775807494,0.5344288504,,,2.403e-05,-7187.814,,1.0,1.0
1651370400000,0.0068045499,-0.0197635985,0.0043816692,0.4876014306,0.0284800592,0.0367031508,0.0058815494,0.0306895161,0.0997182386,0.6947717207,,,2.403e-05,-7187.814,,2.0,2.0
1651374000000,-0.0031441543,-0.0226190842,0.0044048758,0.49884705,0.0260316639,0.0368189151,0.0060824218,0.0324405722,-0.6154684215,-0.3803217256,,,2.403e-05,-7187.814,,3.0,3.0
1651377600000,0.0059138834,-0.0159075982,0.0046219226,0.5754871773,0.0258565396,0.0366024525,0.006203739,0.0325242373,-0.7128520831,-0.4737236605,,,2.403e-05,-7187.814,,4.0,4.0
1651381200000,-0.0024460168,-0.0156917581,0.0046180066,0.580550199,0.0234895341,0.0366922022,0.0061882072,0.0332387475,-0.5114603388,-0.1806188874,,,2.403e-05,-7187.814,,5.0,5.0
1651384800000,0.0029424173,-0.0166126614,0.0045817854,0.6134801049,0.0204608244,0.035726963,0.0061814378,0.0325470619,0.6268198882,0.3409352674,,,2.403e-05,-7187.814,,6.0,6.0
1651388400000,-0.0028215938,-0.0193392386,0.0045999011,0.4911475864,0.0205187199,0.0358280553,0.0063218669,0.0320067569,-0.7426261184,-0.4996274674,,,2.403e-05,-7187.814,,7.0,7.0
1651392000000,0.0004639991,-0.0175954468,0.0046056424,0.3609287445,0.0103583672,0.0342989397,0.0063078408,0.0313704941,0.0786748024,-0.2696677802,,,9.5e-07,-7187.814,,0.0,8.0
1651395600000,0.0016128408,-0.0141418242,0.0046226538,0.5167066209,0.0095604934,0.0334548904,0.0062782589,0.03068431,-0.986864237,-0.6549140794,,,9.5e-07,-7187.814,,1.0,9.0
1651399200000,-0.0014979684,-0.0167767493,0.0046105903,0.5167344302,0.0078605297,0.03350508,0.0063830486,0.0296480843,-0.9420739004,-0.67942903,,,9.5e-07,-7187.814,,2.0,10.0
1651402800000,0.0013617018,-0.0140080158,0.0046262522,0.4885134805,0.0078498406,0.0329246244,0.0064272487,0.0285496089,-0.6409361627,-0.6466201763,,,9.5e-07,-7187.814,,3.0,11.0
1651406400000,-0.0021950626,-0.016517103,0.0046332304,0.4171700315,0.0074665061,0.032997055,0.0065308428,0.0273102065,-0.3587038,-0.6168945525,,,9.5e-07,-7187.814,,4.0,12.0
1651410000000,0.0007171325,-0.0146937051,0.0046408008,0.5042163458,0.0066436678,0.0329734087,0.0066396734,0.0259818862,0.4419795651,-0.4910846312,,,9.5e-07,-7187.814,,5.0,13.0
1651413600000,-0.0012415068,-0.0151528333,0.0046425138,0.5266412675,0.0066519262,0.0330143963,0.0066194919,0.024699863,-1.4204861286,-0.7704252169,,,9.5e-07,-7187.814,,6.0,14.0
1651417200000,0.0018015524,-0.0069814971,0.0044961152,0.5152866108,0.006639964,0.0322119587,0.0062822602,0.0244699826,1.3237625531,-0.3531808935,,,9.5e-07,-7187.814,,7.0,15.0
1651420800000,0.0131301563,0.0006093604,0.0051481624,0.5809797706,0.0207731878,0.0326079501,0.0065108578,0.0246544205,2.0171283706,1.5356855705,,,9.5e-07,-7187.814,,8.0,16.0
1651424400000,0.0003764614,0.0020345435,0.0051433212,0.5064360774,0.0216364377,0.0334667463,0.0065931921,0.0252374331,0.5476464942,0.4420737389,,,0.0001,-7187.814,,1.0,17.0
1651428000000,-0.0031689811,0.0025102935,0.0051292548,0.4719626086,0.0217052212,0.033573139,0.0065908452,0.0256955394,-0.3183051105,-0.1985271879,,,0.0001,-7187.814,,2.0,18.0
