t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1714521600000,0.0013568293,-0.0500109604,0.0080980199,0.5668045673,0.0309716179,0.091350211,0.0113256458,0.0971388787,-0.8801019164,-1.0082353607,,,0.0001,-11847.727,,0.0,0.0
1714525200000,-0.0071108584,-0.0671946423,0.0076413399,0.4088003455,0.0311934299,0.0900124285,0.0112111185,0.090857931,-0.429813529,-0.4424599336,,,0.0001,-11847.727,,1.0,1.0
1714528800000,-0.0017727256,-0.0545896528,0.0071856031,0.46784924,0.0298660753,0.0782342304,0.0108878557,0.0882276906,0.0706579648,-0.3055355988,,,0.0001,-11847.727,,2.0,2.0
1714532400000,-0.003422203,-0.0604086709,0.0071066045,0.39078384,0.0247081539,0.0772423704,0.0107078025,0.0840241511,0.9835282754,-0.1592889837,,,0.0001,-11847.727,,3.0,3.0
1714536000000,0.005307036,-0.0534496062,0.0072863845,0.497616652,0.0245777191,0.0749775545,0.0107587864,0.0781364686,-1.3338074707,-1.0605693471,,,0.0001,-11847.727,,4.0,4.0
1714539600000,0.000630083,-0.0492081096,0.007301439,0.4767147668,0.0221312491,0.0713288885,0.0106178274,0.0719961683,-0.9461536127,-1.078359987,,,0.0001,-11847.727,,5.0,5.0
1714543200000,-0.0038814617,-0.0517921996,0.0073077885,0.4147241183,0.0208431307,0.0711656953,0.0106461976,0.0650477761,-0.8361940961,-1.0333093498,,,0.0001,-11847.727,,6.0,6.0
1714546800000,-0.0086604496,-0.061219643,0.0073836645,0.440109374,0.0152484615,0.0717346599,0.0110017189,0.0565285426,0.040188684,-0.753999934,,,0.0001,-11847.727,,7.0,7.0
1714550400000,-0.034099648,-0.0894515077,0.0097940187,0.4269844614,0.0567146186,0.1068521925,0.012942995,0.0608975968,2.0297102123,3.9256300122,,,8.946e-05,-11847.727,,0.0,8.0
1714554000000,-0.0057443488,-0.0767067532,0.009226693,0.4813564232,0.066613445,0.0978696928,0.0127381018,0.0719154244,1.0656257796,2.4812024935,,,8.946e-05,-11847.727,,1.0,9.0
1714557600000,-0.0009459558,-0.074121373,0.0092382486,0.4972259854,0.066676518,0.0916602309,0.0127963704,0.0806710626,-0.2822929823,0.0984393178,,,8.946e-05,-11847.727,,2.0,10.0
1714561200000,0.0114341771,-0.0649622488,0.0096682366,0.5400563679,0.0654669624,0.0905225807,0.0130447704,0.082667833,-0.5230288225,-0.2031039051,,,8.946e-05,-11847.727,,3.0,11.0
1714564800000,0.0022467192,-0.0540148898,0.0096135938,0.502333085,0.0614941984,0.0864710242,0.0127789286,0.0848377445,-0.7217184434,-0.4033811696,,,8.946e-05,-11847.727,,4.0,12.0
1714568400000,0.0012350931,-0.0532446755,0.0096249224,0.487870668,0.052034001,0.0863643562,0.0127241002,0.0855708474,-0.5568255787,0.0257747245,,,8.946e-05,-11847.727,,5.0,13.0
1714572000000,-0.0115351083,-0.0578633183,0.0097721854,0.4678115169,0.0300700037,0.087372204,0.013048281,0.0894959839,-0.4284459406,-0.1438219075,,,8.946e-05,-11847.727,,6.0,14.0
1714575600000,0.0031536812,-0.06148573,0.0096402947,0.5344410505,0.0241444278,0.0842496782,0.0126245027,0.089850976,-0.3140273066,-0.1736291889,,,8.946e-05,-11847.727,,7.0,15.0
1714579200000,-0.0103684632,-0.0643265235,0.0097240562,0.452348136,0.0281503358,0.0794200682,0.0127872778,0.0933036991,1.1089573968,0.0422340055,,,9.902e-05,-11847.727,,0.0,16.0
1714582800000,0.002777309,-0.0545719453,0.0097291114,0.5621185335,0.0280723701,0.079200105,0.0126920616,0.0961492163,-0.7538689719,-0.276305451,,,9.902e-05,-11847.727,,1.0,17.0
1714586400000,0.0066730956,-0.048769555,0.0098860318,0.5227733648,0.0287468883,0.0786750986,0.0130730662,0.096609863,-1.2606371955,-0.327383322,,,9.902e-05,-11847.727,,2.0,18.0
1714590000000,0.0259355521,-0.0246620777,0.0114142226,0.4855508203,0.0482552616,0.0766861997,0.0138858572,0.0941631507,2.0189869431,1.8384819292,,,9.902e-05,-11847.727,,3.0,19.0
1714593600000,-0.0332606907,-0.0394394275,0.0127286159,0.4462515616,0.0499154851,0.0793245903,0.0151351378,0.0974848408,0.9492308877,1.2100642568,,,9.902e-05,-11847.727,,4.0,20.0
1714597200000,0.0071500973,-0.0433118708,0.0125763357,0.518753414,0.0495611183,0.0787614384,0.0149320743,0.0976870744,-0.6741672858,-0.3137153517,,,9.902e-05,-11847.727,,5.0,21.0
1714600800000,0.0095417325,-0.0377362911,0.012742316,0.5441274537,0.049092689,0.0780170208,0.0151491486,0.095546933,-0.7709726134,-0.5403920949,,,9.902e-05,-11847.727,,6.0,22.0
