t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1704067200000,0.0006081706,0.0034005469,0.0031476165,0.4546156555,0.0156987653,0.0220690869,0.0054458788,0.0174826936,1.1351066665,1.4250114631,,,0.00037409,-2628.507,,0.0,0.0
1704070800000,0.0045324923,0.0025339957,0.0030890402,0.5366733362,0.0150544211,0.0219695102,0.005425417,0.0174481554,0.0736645773,0.5436562655,,,0.00037409,-2628.507,,1.0,1.0
1704074400000,0.0032567216,0.0105032815,0.0029785741,0.5953850907,0.0168725636,0.0218981939,0.0054727787,0.0168960459,-0.333939617,0.3666256217,,,0.00037409,-2628.507,,2.0,2.0
1704078000000,-0.0007617294,0.0118005498,0.0029434199,0.4217388793,0.0168854257,0.0205020537,0.0053469438,0.0152986375,-1.3364021545,-0.631855669,,,0.00037409,-2628.507,,3.0,3.0
1704081600000,-0.005885475,0.0036629837,0.0031924969,0.4483364631,0.0169853928,0.0199147234,0.0055720475,0.0143868523,-0.9848569177,-0.4446560043,,,0.00037409,-2628.507,,4.0,4.0
1704085200000,0.0016418426,0.0041135511,0.0032001423,0.5187571201,0.0167217021,0.0198820802,0.0055835115,0.0135525214,-0.8674459097,-0.6151969547,,,0.00037409,-2628.507,,5.0,5.0
1704088800000,-0.0039146236,0.000853358,0.0033042767,0.462606248,0.0140699403,0.0199602169,0.0057079393,0.0132673926,-0.6299920766,-0.5992871741,,,0.00037409,-2628.507,,6.0,6.0
1704092400000,0.003851872,0.0034083045,0.003386654,0.5798545644,0.0140159527,0.0198836277,0.0058081382,0.0125336758,-0.8891159499,-0.9091576834,,,0.00037409,-2628.507,,7.0,7.0
1704096000000,0.0022589028,-0.0010494368,0.0031212559,0.497499589,0.0107699107,0.0198388138,0.0054645871,0.0125097383,-0.6422520741,-0.7889294122,,,0.00027213,-2628.507,,0.0,8.0
1704099600000,0.0013538873,0.0016289716,0.0031211942,0.4744136583,0.0095386626,0.0198119906,0.0053572281,0.0125470333,-1.7470758407,-1.2737534576,,,0.00027213,-2628.507,,1.0,9.0
1704103200000,0.0023431263,-0.0022656805,0.0028768009,0.5238917328,0.0121583533,0.0169588571,0.0050561329,0.0119349223,1.4134618934,-0.0507001845,,,0.00027213,-2628.507,,2.0,10.0
1704106800000,0.0009709332,0.0007426261,0.0028537103,0.5348473299,0.0133187011,0.0168419179,0.0050121298,0.0121169382,0.9814480995,-0.0927186296,,,0.00027213,-2628.507,,3.0,11.0
1704110400000,-2.10817e-05,0.0040415482,0.0027638347,0.5113594116,0.0129704241,0.0168422729,0.0049919146,0.0126728945,0.495312474,-0.3316419132,,,0.00027213,-2628.507,,4.0,12.0
1704114000000,-0.0009796159,0.0051828395,0.0027325718,0.4624963806,0.0089879147,0.0169760258,0.004874726,0.0128723135,0.3275866762,-0.2955996055,,,0.00027213,-2628.507,,5.0,13.0
1704117600000,0.0015747374,0.0060520159,0.0027450043,0.5084440715,0.0076651261,0.0169493351,0.004842061,0.0133900783,-1.071682311,-1.1167171324,,,0.00027213,-2628.507,,6.0,14.0
1704121200000,-0.0024183236,0.0020053162,0.0027814564,0.5196075668,0.0056983627,0.0169904234,0.0048555298,0.0134978048,-0.3045865201,-0.482378151,,,0.00027213,-2628.507,,7.0,15.0
1704124800000,0.0040084727,0.0076754998,0.0028665932,0.5417774518,0.0062424254,0.0184902666,0.0048620988,0.0142744188,1.1852587608,0.2142038624,,,0.00033601,-2628.507,,0.0,16.0
1704128400000,-0.0013533397,0.0031151046,0.00281877,0.4892168095,0.0064598954,0.0187243345,0.0047985203,0.0146800849,0.9065124402,0.1366698808,,,0.00033601,-2628.507,,1.0,17.0
1704132000000,0.0020491444,0.0046102154,0.0028448496,0.4871521456,0.0064466852,0.0186860441,0.0047239487,0.0155000899,-0.4661332015,-0.5826838014,,,0.00033601,-2628.507,,2.0,18.0
1704135600000,0.0069698944,0.0106524884,0.003161974,0.5566426402,0.0145869625,0.0267416048,0.0048987867,0.0187560255,1.9619701122,2.9282503636,,,0.00033601,-2628.507,,3.0,19.0
1704139200000,0.0094381725,0.0210926853,0.0036391738,0.5359462809,0.0222896324,0.0343306297,0.0051764416,0.0260692991,1.1289912837,2.1215197085,,,0.00033601,-2628.507,,4.0,20.0
1704142800000,0.0039034432,0.0265484688,0.0036549566,0.5462957007,0.028462827,0.0406060173,0.0052931562,0.0331737333,1.5088273617,3.0782880599,,,0.00033601,-2628.507,,5.0,21.0
1704146400000,-0.0015713747,0.0258342286,0.0036739933,0.4781938892,0.0267214835,0.040669925,0.0054563402,0.0377441493,-0.1637698671,0.7679811229,,,0.00033601,-2628.507,,6.0,22.0
1704150000000,-0.0020468046,0.030102078,0.0034063849,0.4707350947,0.0258573813,0.0405236121,0.0052420159,0.0397487429,-0.8393095679,-0.0323479905,,,0.00033601,-2628.507,,7.0,23.0
1704153600000,0.014923525,0.0448393916,0.0043992167,0.5937388151,0.0310415113,0.045345188,0.0055181545,0.0469106779,1.470622891,3.0891950841,,,0.00065846,8094.98,,0.0,0.0
1704157200000,0.0198383641,0.060759412,0.005718379,0.6211265273,0.0465278764,0.067010609,0.0061118941,0.062420664,1.8645076641,3.9802275688,,,0.00065846,8094.98,,1.0,1.0
1704160800000,-0.0044398082,0.0526217476,0.005886062,0.5218399706,0.0448366282,0.071161558,0.0064581719,0.0716570499,0.4917153825,1.906714406,,,0.00065846,8094.98,,2.0,2.0
1704164400000,0.0116595431,0.0657066163,0.0061581951,0.5590061327,0.0445100549,0.0705315856,0.0067391364,0.0834147747,-0.1621363002,0.9381403243,,,0.00065846,8094.98,,3.0,3.0
1704168000000,0.0005160982,0.0725692048,0.0059047985,0.5281731293,0.0470988525,0.0731069605,0.0067469848,0.0916462462,-0.4342897768,0.6836165493,,,0.00065846,8094.98,,4.0,4.0
1704171600000,-0.0049023862,0.0655615721,0.0061147169,0.4833998531,0.0436051067,0.0734671247,0.0068802503,0.0963366352,-0.8877756103,0.3693700536,,,0.00065846,8094.98,,5.0,5.0
1704175200000,-7.0828e-06,0.0697416608,0.0059824371,0.5081033924,0.0299175643,0.0728498867,0.0068595761,0.0988263245,-0.974224591,-0.0770243976,,,0.00065846,8094.98,,6.0,6.0
1704178800000,-0.0002374972,0.0653838778,0.006010239,0.4982533061,0.018021309,0.0687050228,0.0068261612,0.1006549801,-1.0811645742,-0.2499636202,,,0.00065846,8094.98,,7.0,7.0
