t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1690848000000,0.000762068,-0.0016679707,0.0018705625,0.5082025573,0.006617349,0.0146482053,0.0030492863,0.0138226325,-1.0895410211,-1.4239688864,,,6.3e-05,774.808,,0.0,0.0
1690851600000,0.0017689367,-0.0060275193,0.0013866872,0.4732285279,0.006605664,0.0134838321,0.0027752821,0.0133807585,-0.3343210836,-0.6063657954,,,6.3e-05,774.808,,1.0,1.0
1690855200000,-0.0028486584,-0.0085376234,0.0014847617,0.469495735,0.0079286205,0.0135223527,0.0028888022,0.0133149074,0.5193927701,0.2854939858,,,6.3e-05,774.808,,2.0,2.0
1690858800000,-0.0091546252,-0.0180321899,0.0023189343,0.4165716467,0.0216761218,0.026058973,0.003536117,0.0164088506,2.026485251,4.4668653946,,,6.3e-05,774.808,,3.0,3.0
1690862400000,-0.0033947138,-0.0199507239,0.0023775702,0.440103878,0.0217499566,0.0261477371,0.0036619126,0.0203974661,0.1172990581,0.7277014673,,,6.3e-05,774.808,,4.0,4.0
1690866000000,0.0010750824,-0.0182968304,0.0024092276,0.4750926182,0.0217265988,0.0261196563,0.0037636839,0.0229094029,-0.0380489892,0.6071805372,,,6.3e-05,774.808,,5.0,5.0
1690869600000,0.0018717522,-0.0156565584,0.002468558,0.4967313577,0.0216860079,0.0260708582,0.0037759585,0.0243163276,-0.6489325894,-0.4502368176,,,6.3e-05,774.808,,6.0,6.0
1690873200000,-0.0001984784,-0.0168962672,0.0024437285,0.4666603429,0.021690313,0.0260760337,0.0037581763,0.0252345139,-0.561545994,-0.2310748224,,,6.3e-05,774.808,,7.0,7.0
1690876800000,0.0007958003,-0.0148538093,0.0024592587,0.5310758792,0.0172351947,0.0260552989,0.0037538488,0.0258492716,-0.3348701996,0.2484073375,,,6.768e-05,774.808,,0.0,8.0
1690880400000,0.0019908561,-0.013486644,0.0025051818,0.5223721069,0.0066015035,0.0260035296,0.0037806636,0.025712709,-0.6319173201,-0.2190375755,,,6.768e-05,774.808,,1.0,9.0
1690884000000,-0.0022948856,-0.0155047175,0.0025287496,0.388499538,0.0066401944,0.026063342,0.003799759,0.0258329583,-1.0166781052,-0.5741190733,,,6.768e-05,774.808,,2.0,10.0
1690887600000,-1.24445e-05,-0.0157142687,0.0025260166,0.3109468673,0.0049637013,0.0260636663,0.0038177243,0.0256335577,0.1194788575,-0.2352870453,,,6.768e-05,774.808,,3.0,11.0
1690891200000,-0.0022753034,-0.0184928309,0.0025331796,0.3977613721,0.0046223104,0.0261231043,0.0038948159,0.0254643286,-0.5001019026,-0.3934332302,,,6.768e-05,774.808,,4.0,12.0
1690894800000,0.0005675245,-0.0201520061,0.0024676502,0.5129476238,0.0083747222,0.0260577307,0.0040308148,0.0239859791,1.6897688266,0.6960556481,,,6.768e-05,774.808,,5.0,13.0
1690898400000,-0.000330695,-0.0168563605,0.0023938606,0.4815354027,0.0083774926,0.0224385864,0.0038719274,0.0233203065,-0.2542480136,-0.3048058183,,,6.768e-05,774.808,,6.0,14.0
1690902000000,-0.0014146653,-0.016185336,0.0023806612,0.4072937745,0.0083893607,0.0217551021,0.0038828616,0.0231909727,1.256367785,0.6572087849,,,6.768e-05,774.808,,7.0,15.0
1690905600000,0.0043644795,-0.0100512924,0.0025771476,0.4934316738,0.0136181529,0.026298957,0.0042655879,0.0225612364,1.9372909931,2.8498323368,,,0.0001,774.808,,0.0,16.0
1690909200000,-0.0006216758,-0.0101431591,0.0025773913,0.4870275706,0.0161494332,0.0263153166,0.0044167876,0.0219561241,0.1672092075,0.7520001325,,,0.0001,774.808,,1.0,17.0
1690912800000,0.0006224081,-0.0089670075,0.0025858993,0.4816634157,0.0161393879,0.0262989479,0.0043217963,0.0212807571,-0.837100222,-0.4178499242,,,0.0001,774.808,,2.0,18.0
1690916400000,0.0109825893,0.0026120249,0.0034700097,0.5801677354,0.0235289697,0.026013255,0.0046330965,0.0219231769,0.5049847304,1.2295487774,,,0.0001,774.808,,3.0,19.0
1690920000000,8.23312e-05,0.0040102917,0.0034567642,0.4868425249,0.0255957336,0.0260111135,0.0046118635,0.0227797874,-0.0922422797,0.6980925213,,,0.0001,774.808,,4.0,20.0
1690923600000,-0.0015259061,0.0007350658,0.0034566166,0.459408035,0.02563485,0.0260508646,0.004597743,0.0229336723,-0.8023228391,-0.1387657235,,,0.0001,774.808,,5.0,21.0
1690927200000,0.0005172814,5.30036e-05,0.0034494306,0.5043946123,0.0161050523,0.026037396,0.0045691505,0.0229461138,-1.0104040706,-0.4934808228,,,0.0001,774.808,,6.0,22.0
1690930800000,0.0003121916,0.001506334,0.0034411551,0.6314873184,0.0138152095,0.0260292699,0.0045881633,0.0232761197,-0.877422447,-0.6710945948,,,0.0001,774.808,,7.0,23.0
1690934400000,0.0154508838,0.0162060738,0.0046602184,0.5730160289,0.0264340626,0.0388322355,0.0051281605,0.0297093869,1.8126800567,2.7339521764,,,0.0001,1436.365,,0.0,0.0
1690938000000,0.0039062829,0.0183742226,0.0047021577,0.5034401747,0.0222144502,0.042142671,0.0052245354,0.0363913776,1.0382612647,1.8866896157,,,0.0001,1436.365,,1.0,1.0
1690941600000,0.0007662121,0.0220660303,0.0046386901,0.4989488104,0.0290669622,0.0489799255,0.0053297807,0.0423471825,0.5941386414,1.3800443144,,,0.0001,1436.365,,2.0,2.0
1690945200000,-0.001139894,0.0303332985,0.0041439758,0.3852927837,0.0286264804,0.0490358212,0.0047663419,0.0465485421,-0.6840410154,-0.2924246051,,,0.0001,1436.365,,3.0,3.0
1690948800000,-0.0059676239,0.0276733137,0.0042998181,0.392938245,0.0286117215,0.0493302053,0.0048768472,0.0477377137,-0.5305196547,0.1244772905,,,0.0001,1436.365,,4.0,4.0
1690952400000,0.0014362386,0.0280440657,0.004300188,0.4689745753,0.0267395483,0.049259457,0.0048879514,0.048953625,-0.9376238905,-0.1993525894,,,0.0001,1436.365,,5.0,5.0
1690956000000,-0.0008603051,0.0252406377,0.0043167094,0.4545416276,0.0156984876,0.0493018716,0.0048922304,0.0498077122,-1.0418568271,-0.7555689238,,,0.0001,1436.365,,6.0,6.0
1690959600000,-0.0027838121,0.0225895223,0.0043809487,0.4329764695,0.0162357593,0.0494395019,0.0049921733,0.049784586,-0.6679719709,-0.6000862659,,,0.0001,1436.365,,7.0,7.0
1690963200000,0.0003317838,0.0221154012,0.0043826379,0.4412900155,0.0106838835,0.0494231041,0.0050517554,0.0496519452,-0.239220932,-0.4435490866,,,0.0001,1436.365,,0.0,8.0
1690966800000,-0.0029654539,0.017059546,0.0044463427,0.4631748479,0.0148995153,0.049570102,0.005223291,0.0492355286,1.7054106387,0.7037249197,,,0.0001,1436.365,,1.0,9.0
1690970400000,-0.0012217887,0.0181534597,0.0044200828,0.3736088717,0.0115826563,0.0496307402,0.005247873,0.0481549988,0.0200976962,-0.3341999394,,,0.0001,1436.365,,2.0,10.0
1690974000000,0.0026465428,0.0208607505,0.0044332053,0.5590672424,0.0105944608,0.0494997371,0.0052993891,0.0470453059,-0.7851919261,-0.9070855635,,,0.0001,1436.365,,3.0,11.0
1690977600000,0.0010504049,0.0242635781,0.0043823012,0.5105138256,0.010583344,0.0494477969,0.0052956466,0.0451752102,-0.5437576749,-0.7445647216,,,0.0001,1436.365,,4.0,12.0
1690981200000,-0.0032635952,0.0203417274,0.0044680031,0.5081894379,0.0091376471,0.0496097028,0.005263197,0.0428184585,0.0065051746,-0.3611605755,,,0.0001,1436.365,,5.0,13.0
1690984800000,-0.0018316019,0.0188097829,0.0044956503,0.4990891236,0.0086291192,0.0497007348,0.0053703347,0.0399257186,0.4381358639,-0.0647126349,,,0.0001,1436.365,,6.0,14.0
1690988400000,-0.0046545564,0.0155042739,0.0046117615,0.4790527641,0.0119715909,0.0499331515,0.0054760057,0.0363186591,1.6592961411,0.5356499772,,,0.0001,1436.365,,7.0,15.0
1690992000000,0.0015801803,0.012689093,0.0045488868,0.4798669223,0.0148273957,0.0403626703,0.005181895,0.033677771,0.9237939599,0.4001187574,,,0.0001,1436.365,,0.0,16.0
1690995600000,-0.0100776225,0.0031072021,0.0050368034,0.4752451003,0.0232998724,0.0385862149,0.0055899482,0.0326350898,1.7508449004,1.8502182887,,,0.0001,1436.365,,1.0,17.0
1690999200000,0.0042062419,0.0066999355,0.0051043566,0.4989031229,0.023202278,0.0384245917,0.0058901697,0.0305927861,0.0923655707,0.4525148177,,,0.0001,1436.365,,2.0,18.0
1691002800000,3.4308e-06,-0.0042327139,0.0045683035,0.5077779561,0.0185336265,0.0384244599,0.0056179191,0.031417901,-1.0662224586,-0.4134204933,,,0.0001,1436.365,,3.0,19.0
1691006400000,0.0001187041,-0.0041964979,0.0045683957,0.5051943995,0.016621752,0.0384198993,0.0055536479,0.0321910175,-1.1994620109,-0.7273697136,,,0.0001,1436.365,,4.0,20.0
1691010000000,-0.0004836791,-0.0031570585,0.0045598448,0.4655771795,0.0149807155,0.0384384912,0.0054642861,0.032816296,-1.1402836233,-1.1131321906,,,0.0001,1436.365,,5.0,21.0
1691013600000,0.0014448754,-0.002232871,0.0045694185,0.5279357027,0.0149591015,0.0383830325,0.0054839187,0.0332015829,-0.8198819784,-1.0621470276,,,0.0001,1436.365,,6.0,22.0
1691017200000,0.0002207024,-0.0023241274,0.0045691125,0.4789421915,0.0097406291,0.0383745631,0.0054951004,0.0335810463,-0.728838764,-1.0736182889,,,0.0001,1436.365,,7.0,23.0
1691020800000,3.426e-07,-0.0175042138,0.0031540313,0.5207495083,0.006957443,0.03837455,0.0048772797,0.0335078258,-0.3971881227,-0.9590816178,,,0.0001,-14428.048,,0.0,0.0
1691024400000,-0.0005252517,-0.0218412362,0.002996548,0.3984026993,0.005714985,0.0383947169,0.004738648,0.0322214379,-0.0457297048,-0.9138270289,,,0.0001,-14428.048,,1.0,1.0
1691028000000,0.0027877307,-0.0198653839,0.0030733,0.4902738703,0.0071601942,0.0325618761,0.0045257732,0.0297727528,1.8020865065,-0.6785799894,,,0.0001,-14428.048,,2.0,2.0
1691031600000,-0.002564611,-0.0212633919,0.0030932178,0.4354755423,0.0071786045,0.0305206365,0.0046144398,0.0274445089,1.2557816619,-0.6364500806,,,0.0001,-14428.048,,3.0,3.0
1691035200000,0.0001768518,-0.015213465,0.0029031709,0.4620511749,0.0051216258,0.0271491399,0.004407933,0.0265454522,-1.1099693382,-0.9326747197,,,0.0001,-14428.048,,4.0,4.0
1691038800000,-0.001566369,-0.0181661518,0.002874611,0.4287690262,0.0066514669,0.0262211259,0.0043751928,0.0250962092,-0.4543119461,-0.7574051707,,,0.0001,-14428.048,,5.0,5.0
1691042400000,0.0004314187,-0.0168968017,0.0028847187,0.4865131971,0.0066485986,0.0262098185,0.004365287,0.0234033828,-1.2365640843,-0.9179965761,,,0.0001,-14428.048,,6.0,6.0
1691046000000,-0.0021887543,-0.0163101654,0.0028685939,0.4200198232,0.0079683138,0.0247675794,0.0043601786,0.0225773406,1.2165401008,-0.3872152794,,,0.0001,-14428.048,,7.0,7.0
1691049600000,-0.0014106831,-0.0180236438,0.0028638929,0.4548393412,0.0089005814,0.0232852239,0.0043772697,0.0215132764,1.5185124215,-0.1214967232,,,0.0001,-14428.048,,0.0,8.0
1691053200000,0.0026807445,-0.0124627198,0.0029058971,0.4848141847,0.0076917715,0.023222969,0.0043017548,0.0205453569,1.3566902816,0.1200552948,,,0.0001,-14428.048,,1.0,9.0
1691056800000,0.0011015716,-0.0101655082,0.0029201092,0.5010908337,0.0076833078,0.0231974154,0.0042635069,0.0195720907,-0.5212717333,-0.5887534237,,,0.0001,-14428.048,,2.0,10.0
1691060400000,0.0007508375,-0.0120369897,0.0028584996,0.4916787537,0.0078756512,0.023180011,0.0041977853,0.0173135796,-1.048895684,-0.8438779166,,,0.0001,-14428.048,,3.0,11.0
1691064000000,-0.0010278996,-0.0140881232,0.0028408986,0.4732932625,0.0078837549,0.0232038622,0.0041917973,0.0138075522,-0.9955774473,-0.7796047744,,,0.0001,-14428.048,,4.0,12.0
1691067600000,-0.0013727436,-0.0122178062,0.0027891946,0.432250812,0.0078945922,0.0185604343,0.0041207283,0.0112593466,-0.1855127268,-0.4495221562,,,0.0001,-14428.048,,5.0,13.0
1691071200000,0.0030766852,-0.0073605911,0.0028668155,0.552277424,0.0091986621,0.0165967074,0.0041264279,0.0088171751,0.8593529277,-0.0169674437,,,0.0001,-14428.048,,6.0,14.0
1691074800000,0.0067482887,0.0040112532,0.0030532542,0.596365223,0.0118703468,0.017005318,0.0042175625,0.0105126352,1.9261525013,1.4023565241,,,0.0001,-14428.048,,7.0,15.0
1691078400000,-0.0045419642,-0.0021257512,0.0031833973,0.4977468225,0.0121295721,0.0172879726,0.0042878584,0.009883709,0.837067322,0.8191017602,,,0.0001,-14428.048,,8.0,16.0
1691082000000,0.0014860349,0.0095307951,0.0023783323,0.4694026245,0.0121115739,0.0158801879,0.0038338671,0.0097769146,-0.0956637052,0.4206186081,,,0.0001,-14428.048,,1.0,17.0
1691085600000,-0.0024680446,0.0028211198,0.0023026863,0.4817283205,0.0121415398,0.0159194779,0.0036388983,0.0098642789,-0.2287242663,0.761596501,,,0.0001,-14428.048,,2.0,18.0
1691089200000,0.0013523671,0.004173857,0.0023161428,0.4931055623,0.011183556,0.015897978,0.0036389377,0.0101457029,-0.6287148333,0.5798707472,,,0.0001,-14428.048,,3.0,19.0
1691092800000,0.0003949469,0.0044512198,0.0023165314,0.4760942302,0.0101013206,0.0158917016,0.0036423534,0.0104603372,-1.4139292202,-0.8116179172,,,0.0001,-14428.048,,4.0,20.0
1691096400000,0.0007745552,0.0057156664,0.0023149151,0.5053852233,0.0100935026,0.0158794021,0.0036765316,0.0108268558,-0.5180896753,0.0551983258,,,0.0001,-14428.048,,5.0,21.0
1691100000000,-0.001709323,0.0025480165,0.0023330066,0.4966463765,0.0079069772,0.0159065916,0.0036395562,0.0109365415,-0.8453908197,-0.4474795286,,,0.0001,-14428.048,,6.0,22.0
1691103600000,-0.0006378635,0.0016874529,0.0023377912,0.4432352191,0.007912024,0.0159167443,0.0036967502,0.0109768254,-0.0952332606,-0.0856221422,,,0.0001,-14428.048,,7.0,23.0
1691107200000,-0.0014232818,0.0002614266,0.0023576879,0.4366987993,0.0076588599,0.0159394306,0.0036917287,0.0109705846,-1.374334248,-1.2386013412,,,8.116e-05,-5022.952,,0.0,0.0
1691110800000,0.0013461836,0.0021343349,0.0023700082,0.4451214192,0.0066938187,0.0159180021,0.0037201185,0.0109683967,-0.0883642198,-0.5692938214,,,8.116e-05,-5022.952,,1.0,1.0
1691114400000,-0.0011900958,-0.0018408998,0.002311628,0.3702202757,0.0067017945,0.0159369686,0.003620549,0.0108774303,-1.170055822,-1.154354635,,,8.116e-05,-5022.952,,2.0,2.0
1691118000000,-0.0011010972,-0.0003763241,0.0022618434,0.4057002116,0.0081601865,0.0159545361,0.0035741103,0.0109017909,0.9360936136,-0.0822095878,,,8.116e-05,-5022.952,,3.0,3.0
1691121600000,-0.0001614894,-0.0007144781,0.0022616615,0.4070485021,0.0058059846,0.015957113,0.0035619566,0.0109465243,-0.5455522634,-0.9165890565,,,8.116e-05,-5022.952,,4.0,4.0
1691125200000,0.0015325111,0.002387046,0.002258433,0.4952055494,0.005193457,0.015932696,0.0035058745,0.0107885903,-0.6815094861,-1.0761291186,,,8.116e-05,-5022.952,,5.0,5.0
1691128800000,0.0011935912,0.0031507084,0.0022686054,0.4493424166,0.0051872655,0.0159137015,0.0034831706,0.0107196836,0.2748347249,-0.6014278495,,,8.116e-05,-5022.952,,6.0,6.0
1691132400000,-0.0015334717,0.0038094976,0.002243242,0.3920181626,0.0052411289,0.0159381422,0.003425983,0.0101266188,0.5468506915,-0.4637967424,,,8.116e-05,-5022.952,,7.0,7.0
1691136000000,0.0005795314,0.0058101161,0.0022192796,0.4605281412,0.0052380933,0.0159289109,0.0033575755,0.0088778962,0.6484423435,-0.2774246425,,,0.0001,-5022.952,,0.0,8.0
