t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1733011200000,-0.0006024914,-0.0107942746,0.0028951776,0.5224877957,0.007691375,0.0142305633,0.003750411,0.010542158,0.0588320596,-0.7178628781,86886.501,0.0028282187,0.00015901,-2962.748,0.0,0.0,0.0
1733014800000,-0.0006990085,-0.0064707905,0.002725935,0.4620923419,0.0083298215,0.0118538809,0.0037074496,0.0106016852,0.7732738226,-0.2394858471,87092.062,0.0036612659,0.00015901,-2962.748,0.0,1.0,1.0
1733018400000,-0.0024286749,-0.0033041148,0.0025258594,0.3610876151,0.010361305,0.0123801045,0.0036856636,0.0114251749,1.4592899699,0.6357329653,87328.888,0.0082358901,0.00015901,-2962.748,0.0,2.0,2.0
1733022000000,-0.0034378485,-0.0086222628,0.0025731451,0.4475262205,0.0134042667,0.0160806096,0.003885955,0.0135690012,1.9613177415,3.3521879493,87492.982,0.008523828,0.00015901,-2962.748,0.0,3.0,3.0
1733025600000,0.0058524966,-0.0031381409,0.0028674808,0.549855353,0.0118123146,0.0159870454,0.0040181014,0.0137551318,-0.608700484,-0.5085895852,86863.981,-0.0002591887,0.00015901,-2962.748,0.0,4.0,4.0
1733029200000,0.0018556781,-0.0017031412,0.0028942711,0.6275318358,0.0101394056,0.0159574336,0.0040631419,0.0137491304,-0.5504359593,-0.5525618075,86716.772,-0.0043091183,0.00015901,-2962.748,0.0,5.0,5.0
1733032800000,-0.0021415209,-0.0081716894,0.0027627235,0.3300601349,0.0101611659,0.0159916801,0.0039540421,0.0131575743,-0.663547064,-0.729758342,86654.861,-0.0077182593,0.00015901,-2962.748,0.083,6.0,6.0
1733036400000,0.0001955169,-0.0032284882,0.0025977963,0.4500921195,0.0085645182,0.0142079648,0.0037661647,0.0132710361,-0.6634096102,-0.8653041555,86816.591,-0.0077308029,0.00015901,-2962.748,0.0,7.0,7.0
1733040000000,0.0015084971,-0.0032072655,0.0025983776,0.4788650337,0.0085516181,0.0141865644,0.0036835145,0.0131074782,-0.5823943087,-0.9469003796,86799.334,-0.0007442325,0.00019581,-2962.748,0.0,0.0,8.0
1733043600000,0.0059606333,0.0009749004,0.0028596724,0.5229188919,0.0145186903,0.0153033535,0.0038700218,0.013358198,2.0162614165,2.5574675692,86403.203,-0.0036160133,0.00019581,-2962.748,0.0,1.0,9.0
1733047200000,-0.0001840326,0.0025849354,0.0028335601,0.446877484,0.010131387,0.0153061703,0.0038313435,0.013862075,-0.2000755412,-0.3334786983,86364.668,-0.0033488369,0.00019581,-2962.748,0.0,2.0,10.0
1733050800000,-0.0022483733,0.0070160982,0.0025010334,0.3808612857,0.0092398679,0.0153406618,0.003761793,0.0135596989,-0.3305015671,-0.4806125049,86769.122,-0.0005467734,0.00019581,-2962.748,0.0,3.0,11.0
1733054400000,0.0030667689,0.0087349907,0.0025563483,0.5580101526,0.009211515,0.0152937594,0.0037400026,0.0140133682,-0.2711054928,-0.353445084,86566.586,-0.0026814491,0.00019581,-2962.748,0.083,4.0,12.0
1733058000000,-0.003443557,0.0022915857,0.0026073128,0.3872586489,0.0090926855,0.0153466063,0.0037676682,0.0140755985,0.0220549294,0.1514002177,86686.954,0.0032840333,0.00019581,-2962.748,0.083,5.0,13.0
1733061600000,0.0030735373,0.006914451,0.0026512038,0.5262211193,0.0099286169,0.0174602483,0.0039490046,0.0144558978,0.9600511646,1.6576378933,86802.958,0.0050748762,0.00019581,-2962.748,0.083,6.0,14.0
1733065200000,0.0022442121,0.0085747187,0.002680651,0.4715499016,0.0087666968,0.0174211515,0.0039198747,0.0153468956,0.2473055191,0.3139878595,86777.218,9.33051e-05,0.00019581,-2962.748,0.0,7.0,15.0
1733068800000,-0.002690519,0.003958905,0.0027294126,0.3854721471,0.0087903474,0.0174681499,0.0039401075,0.0156241436,-0.0811379214,0.1118800734,86823.45,0.0029672419,0.0001,-2962.748,0.0,0.0,16.0
1733072400000,0.0016485959,0.0032689761,0.0027091575,0.5913992223,0.0074896093,0.0174393994,0.0038926153,0.016112704,1.0899300349,1.3015083831,86662.476,-0.0002823724,0.0001,-2962.748,0.0,1.0,17.0
1733076000000,0.001152303,0.0053687535,0.0027065975,0.4677571564,0.0074809889,0.0174193271,0.0039218494,0.0168674083,-1.0115220828,-0.295417668,86648.043,-0.0017846742,0.0001,-2962.748,0.083,2.0,18.0
