t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1777593600000,0.0014364405,0.007476511,0.0030028638,0.5234609663,0.0047742813,0.0176234505,0.004853296,0.0143354145,-0.5455385913,-0.8372482565,,,-3.746e-05,3724.318,6768.0,0.0,0.0
1777597200000,0.0014601835,0.0027450945,0.002745041,0.5771003709,0.0050351794,0.0175977546,0.0046184258,0.0146878472,1.7990728668,0.2518978082,,,-3.746e-05,3724.318,6769.0,1.0,1.0
1777600800000,0.0029830737,0.0059466529,0.0028051882,0.3806263403,0.0074353733,0.0189416261,0.0046221744,0.0157448433,1.1898982938,0.1789312205,,,-3.746e-05,3724.318,6770.0,2.0,2.0
1777604400000,-0.0012204293,0.0117271389,0.0023799527,0.5117791878,0.0074444587,0.0189647712,0.0042766785,0.015451718,-0.5024590808,-0.7261274668,,,-3.746e-05,3724.318,6771.0,3.0,3.0
1777608000000,0.0070312331,0.0158436732,0.0026891692,0.5018341173,0.0161766178,0.0276164939,0.0045516401,0.0179859836,1.8271355466,1.8950196867,,,-3.746e-05,3724.318,6772.0,4.0,4.0
1777611600000,-0.0011492125,0.0204702174,0.0023645159,0.255546868,0.01604025,0.0276482676,0.004558732,0.0177475744,1.1226383912,1.5339895332,,,-3.746e-05,3724.318,6773.0,5.0,5.0
1777615200000,0.0016035318,0.020712806,0.0023672815,0.6071118903,0.014686783,0.0244116643,0.0044027822,0.0180133136,-0.843902314,-0.549902836,,,-3.746e-05,3724.318,6774.0,6.0,6.0
1777618800000,-0.0022354411,0.0163682141,0.0024345781,0.5219719607,0.0130431824,0.0225374928,0.0044124407,0.0176609461,-0.3804624734,-0.1015874373,,,-3.746e-05,3724.318,6775.0,7.0,7.0
1777622400000,0.0017801507,0.0127212284,0.0022343851,0.4029703094,0.0119278304,0.0204516914,0.004254373,0.018823574,0.0869127844,0.455598669,,,-3.746e-05,3724.318,6776.0,8.0,8.0
1777626000000,0.0032014556,0.017345934,0.0022605879,0.5597515996,0.0122120819,0.0209842736,0.0043822295,0.0204811473,0.049689727,0.6049158234,,,-1.81e-05,3724.318,6777.0,1.0,9.0
1777629600000,-0.0014076449,0.0153929468,0.0023018271,0.5081367616,0.0109540039,0.0210138536,0.0043156411,0.0212846409,-0.8044300696,-0.3899573146,,,-1.81e-05,3724.318,6778.0,2.0,10.0
1777633200000,0.0004631897,0.0167789357,0.0022788817,0.6282109991,0.0079943765,0.0210041247,0.004366815,0.0216594816,-0.7342346508,-0.4570792991,,,-1.81e-05,3724.318,6779.0,3.0,11.0
1777636800000,0.0020650846,0.0184664808,0.0022948,0.6261966972,0.009268824,0.0201028917,0.0043407487,0.0223580504,0.5147171502,0.2805669646,,,-1.81e-05,3724.318,6780.0,4.0,12.0
1777640400000,0.0055771728,0.0208041098,0.0024473439,0.5542423509,0.0155740968,0.0266559224,0.0044733999,0.0252746261,1.8861879636,2.7810277233,,,-1.81e-05,3724.318,6781.0,5.0,13.0
