t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1743465600000,0.0016990659,0.0019422262,0.0054411149,0.5875173383,0.0157589321,0.0322781306,0.0083714759,0.0282057431,-0.670212371,-0.9882234106,68841.849,-0.0089681653,3.961e-05,2300.986,0.0,0.0,0.0
1743469200000,0.001224591,0.0122994274,0.0050852062,0.523741284,0.0142560716,0.0320891071,0.007977228,0.0273289745,0.1150836987,-0.6330293629,68985.218,-0.0044163883,3.961e-05,2300.986,0.0,1.0,1.0
1743472800000,0.0006424597,0.00916586,0.0050388,0.5333308373,0.0075171515,0.0320685044,0.0077423013,0.0270650304,-0.0145715428,-0.7755317591,68875.946,-0.0045251389,3.961e-05,2300.986,0.0,2.0,2.0
1743476400000,0.0047857303,0.0143758171,0.005114181,0.5769514181,0.0102876053,0.0319157641,0.0076660249,0.0272824795,1.0611454065,-0.5873074833,69041.983,-0.0024669884,3.961e-05,2300.986,0.0,3.0,3.0
1743480000000,-0.0016505415,0.0175743898,0.0050092592,0.5368400697,0.0119535445,0.0319685295,0.0075625425,0.0257934546,0.7895285169,-0.5763063471,69215.104,0.00542192,3.961e-05,2300.986,0.0,4.0,4.0
1743483600000,0.0011711267,0.0148326107,0.0049658323,0.4172834215,0.0117132194,0.0319311341,0.0074884471,0.025219381,-0.7037580837,-0.7774731388,69393.924,0.0059245446,3.961e-05,2300.986,0.0,5.0,5.0
1743487200000,-0.000642066,0.010219189,0.0049213008,0.4663382903,0.0108093723,0.0319516492,0.0074231585,0.0251273002,-1.5875862576,-0.910153897,69612.142,0.0106887243,3.961e-05,2300.986,0.0,6.0,6.0
1743490800000,0.0053982409,0.0170856995,0.0050061838,0.5479567649,0.012392942,0.0317800926,0.0075102467,0.0256508789,-0.3178134954,-0.7278084426,69590.978,0.0079516111,3.961e-05,2300.986,0.0,7.0,7.0
1743494400000,-0.0001109583,0.0184538658,0.0049883185,0.4051975228,0.0113574728,0.0317836192,0.0073331446,0.025458905,1.4933656839,-0.3140543171,69564.576,0.0050490714,3.961e-05,2300.986,0.0,8.0,8.0
1743498000000,0.0081063688,0.0271405747,0.0051987688,0.5111364961,0.0156995904,0.0346719298,0.007476691,0.0272651976,1.9499781475,0.8455372646,70119.232,0.010452039,2.889e-05,2300.986,0.0,1.0,9.0
