t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1619827200000,0.0100581673,0.0772900756,0.007526443,0.475225961,0.02753809,0.0857969084,0.0102101633,0.1054390875,1.8654859215,0.5998606896,,,0.0001,4353.299,,8.0,0.0
1619830800000,0.0020305309,0.0828854357,0.0074119205,0.4751005857,0.0296444889,0.0848401579,0.0100911651,0.1067971398,1.1116084265,0.4309996489,,,0.00011209,4353.299,,1.0,1.0
1619834400000,0.0110459145,0.0946699406,0.007540264,0.52801118,0.0356254919,0.0876824636,0.0103606287,0.1096156481,0.4149552527,0.0985067149,,,0.00011209,4353.299,,2.0,2.0
1619838000000,-0.005988024,0.0855669668,0.0077977916,0.4726092089,0.031172117,0.086689673,0.0105955823,0.1091875799,-0.438488854,-0.3976723631,,,0.00011209,4353.299,,3.0,3.0
1619841600000,0.0013540448,0.0838249126,0.0078091206,0.4065808698,0.0269997578,0.0822469816,0.0104845699,0.1081230995,-1.4385369212,-0.9104602621,,,0.00011209,4353.299,,4.0,4.0
1619845200000,-0.0021708987,0.0725739893,0.0078154117,0.4238683148,0.0235523545,0.0782627824,0.0105298744,0.1070664794,-0.6883791189,-0.4989206549,,,0.00011209,4353.299,,5.0,5.0
1619848800000,0.0014137235,0.0712755701,0.0078215308,0.500839875,0.0178383072,0.0758063551,0.0106154874,0.1056254699,-0.7108327609,-0.6410777233,,,0.00011209,4353.299,,6.0,6.0
1619852400000,-0.0041202771,0.0639513002,0.0079519778,0.4825298633,0.0170533126,0.0761199905,0.0107416107,0.1028751493,-1.0172256795,-0.8847185754,,,0.00011209,4353.299,,7.0,7.0
1619856000000,-0.0029323821,0.0622347525,0.0079933586,0.495801731,0.0151150781,0.0763438599,0.0108761682,0.0982114939,-0.3058548144,-0.689553215,,,0.00011209,4353.299,,8.0,8.0
1619859600000,-0.004755467,0.0536255601,0.0081279805,0.4644182583,0.0169133045,0.0767086453,0.0108671132,0.0928401243,1.168850346,-0.4359851263,,,0.0001,4353.299,,1.0,9.0
1619863200000,0.0007373287,0.0584503355,0.0080335143,0.4970447631,0.0227184218,0.0766521275,0.0110387371,0.0850222598,1.6031563417,-0.1152454439,,,0.0001,4353.299,,2.0,10.0
1619866800000,-0.0018957094,0.0594359755,0.0080094575,0.5494006193,0.0227615712,0.0767977136,0.0110102773,0.0739500051,-1.0306264416,-0.9110682261,,,0.0001,4353.299,,3.0,11.0
1619870400000,0.0075439147,0.0661299712,0.008071375,0.5166586098,0.0194316887,0.0741509835,0.0110173309,0.0607535466,-0.8204223591,-0.9066211678,,,0.0001,4353.299,,4.0,12.0
1619874000000,-0.000912363,0.0568711725,0.008026761,0.4979482144,0.0160454192,0.0700844728,0.0108845264,0.0471867375,0.0799723599,-0.5556201596,,,0.0001,4353.299,,5.0,13.0
1619877600000,-0.0026512984,0.0289642791,0.0065594875,0.4988513155,0.0160880735,0.0472449706,0.0101177437,0.042472952,-0.1723285,-0.5671595065,,,0.0001,4353.299,,6.0,14.0
1619881200000,-0.003128222,0.026425954,0.0066092207,0.4785554302,0.0161385585,0.0436330483,0.0100685338,0.0362291826,0.0833030191,-0.4518196061,,,0.0001,4353.299,,7.0,15.0
1619884800000,-0.0012919901,0.0030870901,0.0049068298,0.4674900786,0.0189493516,0.0380197006,0.0095279318,0.0359763408,1.3419384886,-0.0976041549,,,0.00032496,4353.299,,0.0,16.0
1619888400000,0.0024236103,0.0139013897,0.0045850622,0.4840131214,0.0189035368,0.0379277785,0.0091453826,0.0339256621,0.2183738398,-0.364536862,,,0.00032496,4353.299,,1.0,17.0
1619892000000,0.0012940123,0.0180947495,0.0045284193,0.4775902707,0.018879107,0.0361969839,0.0089465521,0.0305073972,-1.0975153799,-0.5633373076,,,0.00032496,4353.299,,2.0,18.0
1619895600000,0.0007040126,0.0132445218,0.0044146972,0.4363905107,0.0182076121,0.0361715187,0.0087344001,0.0285088885,-1.7218552675,-1.1481972076,,,0.00032496,4353.299,,3.0,19.0
1619899200000,0.0027736254,0.0133830041,0.0044175905,0.5377090452,0.0180513139,0.0360714699,0.0089175348,0.0270719832,0.1928183209,-0.2956273251,,,0.00032496,4353.299,,4.0,20.0
1619902800000,-0.0015634328,0.0162560472,0.0043165068,0.4456072895,0.0180795801,0.0313991039,0.0086266196,0.0236084629,-1.1509718482,-1.0687817529,,,0.00032496,4353.299,,5.0,21.0
1619906400000,-0.0039599521,0.0083376436,0.0043609571,0.43618136,0.0135935339,0.0273414587,0.0085018622,0.0214585779,-0.7486897357,-0.9826336926,,,0.00032496,4353.299,,6.0,22.0
1619910000000,0.0035885871,0.0094188087,0.0043895164,0.49875925,0.0131000603,0.0260490567,0.008422892,0.0196314874,-0.6413724481,-0.9697275265,,,0.00032496,4353.299,,7.0,23.0
1619913600000,0.0024735617,0.0018390041,0.0039108632,0.4858104587,0.0130677364,0.0259847818,0.0080316527,0.0196440148,-0.375963261,-0.9499662954,,,0.00032496,-4780.766,,8.0,0.0
1619917200000,-0.0061958081,-0.0063857625,0.0040892581,0.4454276071,0.0131492064,0.0261467822,0.0079895678,0.0200475361,0.9190214468,-0.2236462499,,,0.00015819,-4780.766,,1.0,1.0
1619920800000,-0.0004639442,-0.0176971771,0.0033056617,0.4838405148,0.0121108201,0.0261589185,0.0074325183,0.0173742166,0.4842415584,-0.6527243591,,,0.00015819,-4780.766,,2.0,2.0
1619924400000,0.0040825142,-0.0077452668,0.0032490042,0.5031898439,0.0120615785,0.0254322637,0.0072275513,0.0162268254,-1.6612937151,-1.9066591093,,,0.00015819,-4780.766,,3.0,3.0
1619928000000,-0.0208119688,-0.0297098576,0.0052729212,0.465816384,0.0286153156,0.0371770228,0.0082334311,0.0220984023,1.9581042986,3.187408097,,,0.00015819,-4780.766,,4.0,4.0
1619931600000,0.0080688834,-0.0197526819,0.0055987387,0.5050875694,0.0310635072,0.039556684,0.0083149799,0.0230232708,0.9004827466,1.8290360742,,,0.00015819,-4780.766,,5.0,5.0
1619935200000,-6.34383e-05,-0.0211986217,0.0055812555,0.5049077964,0.0305737559,0.0363489413,0.0083091002,0.0230001903,-0.6787200401,-0.8283760487,,,0.00015819,-4780.766,,6.0,6.0
1619938800000,-0.0003880351,-0.0175303839,0.0055388034,0.5024383876,0.026875708,0.0329061239,0.008272439,0.0237500963,-0.8625938679,-1.4122310266,,,0.00015819,-4780.766,,7.0,7.0
1619942400000,-0.0043419487,-0.0189193131,0.0055706444,0.4792624397,0.0269929098,0.0330496237,0.0084064841,0.0260337475,-0.3229556993,-0.4409111705,,,0.00015819,-4780.766,,8.0,8.0
1619946000000,-0.0019033066,-0.0161077433,0.005512277,0.4817613502,0.0272266031,0.0333834997,0.008519271,0.0288568842,-0.1798756058,0.097265758,,,0.00045285,-4780.766,,1.0,9.0
1619949600000,-0.0013309101,-0.0181411682,0.0055056168,0.5186749464,0.0193755536,0.0355670505,0.0084417257,0.0315756316,0.9082909877,1.2794882889,,,0.00045285,-4780.766,,2.0,10.0
1619953200000,0.0067612046,-0.0096251568,0.0057070452,0.5434720289,0.0192454313,0.0353281894,0.0085931987,0.0323192609,0.61703633,0.4300918668,,,0.00045285,-4780.766,,3.0,11.0
1619956800000,0.0045455289,-0.0125724485,0.0055567157,0.481506061,0.0184752146,0.0351683307,0.008624168,0.0315020107,-0.6700688563,-0.7834355179,,,0.00045285,-4780.766,,4.0,12.0
1619960400000,-0.0043850061,-0.0160045634,0.0056125232,0.4874100849,0.0220217714,0.0346560834,0.0088211808,0.0311751204,-0.1080014939,0.0266957399,,,0.00045285,-4780.766,,5.0,13.0
1619964000000,-0.0028115932,-0.016162712,0.0056150946,0.4702562305,0.0220838623,0.0346458221,0.0088259393,0.0315890259,-1.0361645557,-0.6944309916,,,0.00045285,-4780.766,,6.0,14.0
1619967600000,0.0025347632,-0.0105737725,0.0056259933,0.4968171263,0.0220280264,0.0345582252,0.0087146572,0.0318006986,-0.8463836271,-0.711334669,,,0.00045285,-4780.766,,7.0,15.0
1619971200000,-0.0040180545,-0.0132745014,0.0056715395,0.5190896109,0.0186484013,0.0346976422,0.0088024618,0.0326799278,1.2309794801,0.6656228321,,,0.00045285,-4780.766,,8.0,16.0
1619974800000,-0.0006608334,-0.0163106423,0.0056362743,0.4979853198,0.0186607329,0.0347205867,0.0087822914,0.0332185532,-0.0623463528,-0.2599274694,,,0.00045283,-4780.766,,1.0,17.0
1619978400000,0.0039285474,-0.0137224273,0.0057014596,0.5360570972,0.0185877102,0.034584719,0.0088219899,0.0327296824,-0.8686418957,-0.6875829965,,,0.00045283,-4780.766,,2.0,18.0
1619982000000,0.0010648117,-0.0133668295,0.0057054114,0.465671096,0.0135018284,0.034547932,0.0087762031,0.0318180733,-0.5182034674,-0.6141022554,,,0.00045283,-4780.766,,3.0,19.0
1619985600000,-7.12521e-05,-0.0161659164,0.0056628629,0.5074874217,0.0135027905,0.0334952601,0.0086794364,0.029924764,-0.1143957274,-0.3267764637,,,0.00045283,-4780.766,,4.0,20.0
1619989200000,0.0027728709,-0.0118930326,0.0057019394,0.5032688172,0.0134829982,0.0334026389,0.0087266715,0.0280997795,-0.624113403,-0.5926783983,,,0.00045283,-4780.766,,5.0,21.0
1619992800000,-0.0060358985,-0.0139524448,0.0057722943,0.4844770021,0.0145359249,0.0336054781,0.0089326582,0.0274485445,1.6942669804,0.1675214996,,,0.00045283,-4780.766,,6.0,22.0
1619996400000,-0.0047288623,-0.0221245193,0.0057614873,0.4726048687,0.0164777474,0.0337651489,0.0090202387,0.0262462306,1.3460834203,0.2251728611,,,0.00045283,-4780.766,,7.0,23.0
1620000000000,0.0034782316,-0.0211445013,0.0057907592,0.5060257786,0.0164206326,0.0331535763,0.0089395429,0.0225873012,-1.4754622974,-1.1683705735,,,0.00045283,-4198.531,,8.0,0.0
