t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1522540800000,-0.007237909,0.0122335068,0.0118899628,0.527486728,0.0424658899,0.0644664648,0.018884922,0.0550297856,-0.9423332485,-1.5812761418,,,,,,,
1522544400000,0.0068169575,-0.0034152966,0.0110213369,0.5133952727,0.0324094728,0.0640299751,0.0181695718,0.0551444527,-0.0955936436,-0.6553327112,,,,,,,
1522548000000,0.0041456812,-0.0115772381,0.0107380735,0.5966126209,0.0308628131,0.0637656232,0.0174797965,0.0542599068,-1.0205833737,-1.7008268942,,,,,,,
1522551600000,-0.0107456989,-0.0165047578,0.0108921879,0.45772993,0.0298940473,0.0644582724,0.0176451801,0.0546369084,-0.2282841105,-1.0481434705,,,,,,,
1522555200000,-0.0003855713,-0.0053024708,0.0106369757,0.6012781927,0.0233237794,0.0644831352,0.0174349886,0.0551304846,-0.9765199499,-1.4428526255,,,,,,,
1522558800000,0.0007223221,-0.0122444207,0.0105052886,0.5794833451,0.0233069443,0.0644365913,0.0170340151,0.0555626249,-0.9857275988,-1.4659285475,,,,,,,
1522562400000,-0.0017510885,0.0013075662,0.0100288282,0.5528276538,0.02284602,0.0645496234,0.0164011445,0.0553827503,-0.4655877767,-1.1817642793,,,,,,,
1522566000000,-0.0121012467,0.0049443194,0.0098083942,0.4760757029,0.0351294261,0.0653403227,0.0164505417,0.0538541115,1.9370790682,0.4513052155,,,,,,,
1522569600000,-0.0172002149,-0.0135106145,0.0104305578,0.4291861499,0.0512376728,0.0824211588,0.0173408119,0.059141594,1.8375113074,2.1612685906,,,,,,,
1522573200000,-0.0017575713,-0.027174339,0.0100702144,0.4376780547,0.0446134816,0.0825662749,0.0168184619,0.06704743,0.0465826824,-0.1454880214,,,,,,,
1522576800000,0.0092285747,-0.0333420988,0.009682388,0.3890903664,0.0510108134,0.0886165592,0.0166402764,0.071543982,0.7666646857,1.1336881993,,,,,,,
1522580400000,-0.0084020071,-0.0513488551,0.0094455511,0.4546883234,0.0501011625,0.0893674249,0.0162518532,0.0766897028,-0.5808315494,-0.3130268568,,,,,,,
1522584000000,-0.0032697036,-0.054926537,0.009430836,0.5065251792,0.0440068211,0.0896605885,0.016080849,0.0814384702,-0.9509397872,-0.512025972,,,,,,,
1522587600000,-1.64545e-05,-0.0676443515,0.0088201919,0.5247333342,0.0315767114,0.0819791802,0.0154059692,0.0815075721,-0.432350504,0.0976156384,,,,,,,
1522591200000,-0.0210950203,-0.0696394552,0.0089956537,0.4549116676,0.0382031091,0.0988696464,0.0158060907,0.0913822102,1.622374566,2.2919652214,,,,,,,
1522594800000,-0.0067191628,-0.0800940851,0.0088789911,0.4934407669,0.0530769231,0.1141538462,0.0159623718,0.1004001907,1.4147639548,2.541841797,,,,,,,
1522598400000,-0.0084615385,-0.0877539639,0.0089071099,0.4680847493,0.0527540729,0.1151280062,0.0162648694,0.109828318,-0.2015451518,0.3622307806,,,,,,,
1522602000000,0.0525539178,-0.049501191,0.0143380461,0.5400582583,0.0647138513,0.1093796757,0.0174572616,0.104058062,1.8675060695,3.8915642592,,,,,,,
1522605600000,0.0060851658,-0.0406538463,0.0144297285,0.553935207,0.0643224386,0.1035898954,0.0173278642,0.0980502289,-0.1287814414,0.8648492062,,,,,,,
1522609200000,-0.0014637384,-0.0293405498,0.0142214857,0.4524114664,0.0644167278,0.0937490829,0.017405417,0.094862135,-0.6369198042,0.2464662204,,,,,,,
1522612800000,0.012617755,-0.0208903512,0.0144654894,0.5635519721,0.0770657543,0.0911477918,0.0177130987,0.0909629273,-0.1481168538,0.8791618402,,,,,,,
1522616400000,-0.0036444046,-0.0043672169,0.0138834468,0.523491154,0.076962233,0.0901678922,0.0172981895,0.0905430483,-0.6822858515,-0.0716071884,,,,,,,
1522620000000,-0.0082666263,-0.0164133055,0.0139535971,0.4683332762,0.0776037542,0.0909194897,0.0175460722,0.0891694749,-0.8506122335,-0.400786246,,,,,,,
1522623600000,-0.0026470157,-0.0248681247,0.0138872987,0.4399389425,0.0329895088,0.0911607937,0.0175313743,0.0864909166,-0.9947579341,-0.4071180727,,,,,,,
1522627200000,0.0017732817,-0.0160169615,0.0138318374,0.5440137014,0.0329311127,0.0909994261,0.0172657411,0.0849898639,-0.9245158937,-0.5756453742,,,,,,,
1522630800000,0.0250036328,0.0017572524,0.0147242415,0.5911939363,0.0379473491,0.0887796133,0.0176500519,0.0853976235,0.5660035283,0.2229985621,,,,,,,
1522634400000,-0.0090844522,-0.0114414122,0.0148164966,0.5148725541,0.0382952404,0.0849720806,0.0179640805,0.0829248667,0.0643008625,-0.2908626972,,,,,,,
1522638000000,0.0070925675,0.0063843091,0.0147208101,0.4924336859,0.0380255417,0.0843736548,0.0175685177,0.084201709,-1.0397136397,-0.7674779934,,,,,,,
1522641600000,0.0016817334,0.0084656146,0.0147222624,0.5470504266,0.0382482036,0.0845185024,0.0177478111,0.0858873612,-0.1510918255,-0.4883491181,,,,,,,
1522645200000,-0.0141160224,-0.0064875446,0.0150190508,0.4292607352,0.0370522131,0.0857286499,0.0186105638,0.0849746486,-0.118940372,-0.5059308973,,,,,,,
1522648800000,0.0014268735,-0.0033246614,0.0150184682,0.5768911174,0.0369994196,0.0856065003,0.0188099729,0.0845024537,-0.8328708587,-0.7928125377,,,,,,,
1522652400000,-0.0017411492,0.0071274763,0.0148038553,0.5133156106,0.0271802326,0.085755814,0.0186512839,0.0850820335,-0.1371533956,-0.629131975,,,,,,,
1522656000000,0.0261947674,0.0515966344,0.0152054939,0.5803722288,0.0381036285,0.0951840028,0.0186142098,0.0904200616,1.9085894119,0.2369058458,,,,,,,
1522659600000,-2.5495e-05,0.053421287,0.0151899601,0.495881524,0.0381046,0.0951864295,0.0187426936,0.0944144382,0.3506280239,-0.2899562452,,,,,,,
1522663200000,0.0004135954,0.0442203121,0.0151210405,0.5097787624,0.0380888466,0.0951470771,0.0181826505,0.0984514808,-0.6332177091,-0.628469718,,,,,,,
1522666800000,0.0004247511,0.0535154905,0.014965816,0.4549996459,0.0380726752,0.0951066805,0.0179647092,0.1009274482,-0.1268173452,-0.4484661122,,,,,,,
1522670400000,-0.0028233955,0.0539872253,0.014958896,0.4845986486,0.0372451927,0.0986373848,0.0181396398,0.1014628354,0.4442003405,-0.1826418505,,,,,,,
1522674000000,-0.0079122794,0.0456649898,0.0150982006,0.4001272779,0.0375422373,0.0994240558,0.0184058485,0.1000473269,-0.3070545152,-0.3925096515,,,,,,,
1522677600000,0.0029669855,0.0713679922,0.0142765838,0.5057942475,0.0233918129,0.0991299387,0.0177796796,0.0923790707,-0.2471533677,-0.4097761358,,,,,,,
1522681200000,-0.0149764656,0.0624615385,0.0146157575,0.4092891389,0.0364436722,0.1002534028,0.0182292572,0.0785332895,1.3528264617,-0.0032316215,,,,,,,
1522684800000,0.0166116421,0.0893281614,0.0146845638,0.5576829623,0.0358481751,0.0986152417,0.0182103236,0.0548453796,1.2698573195,0.064155818,,,,,,,
1522688400000,-0.0009215579,0.0339843537,0.0103676417,0.4868239761,0.0358812418,0.0552489575,0.0161047748,0.0524315529,-1.0135477396,-0.4315323846,,,,,,,
1522692000000,-0.0052036925,0.0223824504,0.010403968,0.5420383657,0.0269542474,0.0555379599,0.0160108918,0.050533457,-1.0578089827,-0.6061740888,,,,,,,
1522695600000,0.0003066891,0.0241951577,0.0103922002,0.4839269345,0.0253127198,0.0532959688,0.015690135,0.047890146,-1.1874561261,-0.8772555426,,,,,,,
1522699200000,0.0014197931,0.012869168,0.0100973607,0.5310054318,0.025276832,0.0532204069,0.014977181,0.0475672363,-1.0975766734,-1.2025143089,,,,,,,
1522702800000,-0.005998741,0.010475811,0.0101514914,0.4336037318,0.0230286404,0.053541589,0.015072485,0.0464908544,0.0410792079,-0.1792626468,,,,,,,
1522706400000,0.0048201823,0.0238099428,0.0100115693,0.5566195964,0.0227591759,0.0532847468,0.0148078837,0.0430905536,-1.098053072,-1.1423918676,,,,,,,
1522710000000,0.0071103625,0.0338261566,0.010053846,0.5826707609,0.0227677429,0.0512018205,0.0146682549,0.0384357153,0.3866846151,-0.5214520361,,,,,,,
1522713600000,0.003555682,0.0356655869,0.0100630313,0.522341311,0.0255102041,0.0510204082,0.0146533683,0.0337458122,0.5888508871,-0.487425093,,,,,,,
1522717200000,-0.0039668367,0.0063937703,0.008777755,0.5411600805,0.0297381478,0.0415480342,0.0137334395,0.0340540089,0.4485024567,-0.4140480067,,,,,,,
1522720800000,-0.0002859985,0.015329657,0.0085494363,0.5547531127,0.0297466553,0.0415599203,0.0134008801,0.0331816399,-1.726304864,-1.7207016584,,,,,,,
1522724400000,0.0204938799,0.0288405797,0.0093841183,0.6344739858,0.0353933548,0.0476988113,0.0135670226,0.038785721,1.4311082354,0.5533838729,,,,,,,
1522728000000,0.0013974915,0.0285486311,0.0093836992,0.4502535441,0.0307785087,0.0495807109,0.0134038811,0.0437790375,1.6315583472,1.7735250621,,,,,,,
1522731600000,0.0250682102,0.0694285822,0.0099894765,0.5302389487,0.0516616848,0.0743206522,0.013325351,0.0570536955,1.8354346108,3.5891751105,,,,,,,
1522735200000,-0.005326087,0.0622170633,0.0101254299,0.5014269592,0.0517798601,0.0720563326,0.0135651727,0.0635628247,0.6005914595,1.6550393799,,,,,,,
1522738800000,0.0012566933,0.0654069767,0.0100883991,0.5383151825,0.0515661664,0.0719658936,0.0133972829,0.0678862453,-0.4986461479,-0.1013632294,,,,,,,
1522742400000,0.0088676671,0.0474177858,0.0088810528,0.572877731,0.0574563895,0.0777106153,0.0126571445,0.0775527603,-0.3025842861,0.7044581828,,,,,,,
1522746000000,-0.0066382691,0.040491272,0.0090466802,0.4079056627,0.0441075374,0.0782299266,0.012826582,0.083121556,-0.4848887464,0.5807505864,,,,,,,
1522749600000,0.0018772351,0.0420135467,0.0090426047,0.4272246826,0.0364118103,0.0780833458,0.0128750153,0.0883214016,-0.8238868512,-0.0905018173,,,,,,,
1522753200000,-0.0072964931,0.0339713217,0.0092274603,0.4671119387,0.0268258965,0.078657268,0.0133611643,0.0909740111,0.953369257,1.2591140638,,,,,,,
1522756800000,0.0002025732,0.0371089453,0.0091873527,0.539018327,0.0268204634,0.0786413374,0.0132386039,0.093006826,-1.3145434007,-0.6716645488,,,,,,,
1522760400000,0.0075853783,0.0533098912,0.0090360623,0.5406682862,0.0266185516,0.0780493039,0.0130955356,0.0950967045,-0.7103753897,-0.2814512634,,,,,,,
1522764000000,-0.0036670284,0.0463428897,0.0091128899,0.4657759367,0.0245913595,0.0783365663,0.0134714598,0.0960590836,0.1935034327,0.2809851603,,,,,,,
1522767600000,0.0025613728,0.0649724877,0.0083713393,0.4962519836,0.0245285328,0.0758684923,0.0130930448,0.0935986418,0.1960107192,0.2459760929,,,,,,,
1522771200000,0.0020816621,0.0497513076,0.0078261045,0.5545848621,0.0244775787,0.0757108878,0.0126859281,0.0941050876,-0.063739045,0.1320595568,,,,,,,
1522774800000,0.0048561671,0.0558220765,0.0078194496,0.5159373159,0.0226808717,0.0753449999,0.0126691805,0.0946214017,1.3047393464,0.6658970024,,,,,,,
1522778400000,0.0027289422,0.0642413385,0.0076546223,0.5185331987,0.0219485296,0.0751399473,0.012520968,0.0935795019,-1.5738922391,-0.7526720848,,,,,,,
1522782000000,0.0053851261,0.069644364,0.0076579293,0.560527865,0.0298673989,0.0817023841,0.012552181,0.0925593621,1.0778005408,0.7483799933,,,,,,,
1522785600000,0.000148674,0.0682866463,0.007672539,0.4504290901,0.0325427106,0.0843699905,0.0126233576,0.0905507862,0.7395438694,0.6068503572,,,,,,,
1522789200000,-0.0105917818,0.0633503505,0.0079532803,0.4856846235,0.0243366964,0.0810460719,0.0128211505,0.0833322562,0.0710191876,0.1930766071,,,,,,,
1522792800000,0.0058175262,0.0644057891,0.0079680169,0.5108762783,0.0224734222,0.0742834073,0.0127650496,0.0768511314,-0.8993388017,-0.5690142925,,,,,,,
1522796400000,-0.005517427,0.0510595932,0.008075793,0.4966066032,0.0236806495,0.0703964817,0.0128698128,0.0704831018,-0.8758768913,-0.8070088036,,,,,,,
1522800000000,0.0020581867,0.0494912132,0.0080699052,0.5192542499,0.0236320104,0.06873404,0.0129364438,0.0641162677,-1.3519800843,-1.2427324416,,,,,,,
1522803600000,0.0007359683,0.0544464222,0.0079740905,0.5001617864,0.0236146308,0.0685364057,0.0127678686,0.0540187737,-0.9472148144,-1.1720552934,,,,,,,
1522807200000,-0.0119274127,0.042167663,0.0084729939,0.401857031,0.0282671904,0.0678614692,0.0134070445,0.0393672446,1.6726387715,1.0209480888,,,,,,,
1522810800000,-0.0071384967,0.0139484155,0.0076540118,0.4522704224,0.0305364512,0.0544731774,0.0132077029,0.0344454978,1.1995410869,0.843622479,,,,,,,
1522814400000,0.0035364512,0.0161141837,0.0076760591,0.5929797168,0.0297133521,0.0466013589,0.0132346612,0.0284057213,0.0039344631,-0.3554645422,,,,,,,
1522818000000,0.0001768162,-0.0085597826,0.0056552058,0.4983806605,0.0297080992,0.0407016582,0.012419202,0.0294750024,-0.3300089402,-0.6583928487,,,,,,,
1522821600000,0.0065780458,0.0033056497,0.0057207894,0.5032371771,0.0278447924,0.0404356705,0.0121700703,0.0291242739,-0.781459758,-1.0576737726,,,,,,,
1522825200000,0.0006807352,0.002728513,0.0057171661,0.4969828115,0.0278258503,0.0404081633,0.0122163832,0.0288862329,-1.2932449568,-1.7602069452,,,,,,,
1522828800000,-0.0062163265,-0.0122636917,0.0055411636,0.5147945251,0.0218104106,0.0406609249,0.0119788864,0.0295158172,-0.7317748708,-1.2432260669,,,,,,,
1522832400000,-0.0019577482,-0.0076096767,0.0053961756,0.4364351645,0.0167777548,0.0407406849,0.011819714,0.0305777106,-0.403353562,-1.0135333044,,,,,,,
1522836000000,-0.0281055856,-0.0373085859,0.0078030904,0.4191561951,0.0464790999,0.0659127862,0.01319279,0.0433210898,2.0190629038,3.6181741031,,,,,,,
1522839600000,0.0003980173,-0.0298467013,0.0077144389,0.4451383043,0.0488590479,0.0682850024,0.0128819751,0.0520982723,0.3666559271,0.8446015035,,,,,,,
1522843200000,-0.0042240764,-0.0341403603,0.0077315247,0.4768688722,0.0537177671,0.0735335789,0.0130489043,0.0608811415,0.2437988198,0.7917684785,,,,,,,
1522846800000,-0.0012751488,-0.0426339586,0.0074907436,0.4892398767,0.0534770889,0.0736274649,0.0129429706,0.0683953775,-0.3915106924,-0.1335382285,,,,,,,
1522850400000,0.0031210101,-0.0361114027,0.0075446112,0.5030204718,0.0476594541,0.0733983878,0.0126409513,0.0737366969,-0.4359531668,0.0159232709,,,,,,,
1522854000000,-0.0283552539,-0.0658354522,0.0092638613,0.4341213361,0.0674725275,0.0997016229,0.0139622298,0.0882698703,1.2966017453,2.826176618,,,,,,,
1522857600000,-0.0124445091,-0.0793770972,0.0094050604,0.4708814643,0.0536477524,0.1111274871,0.0145455662,0.1042544392,-0.1441960996,0.4748661059,,,,,,,
1522861200000,0.0154738394,-0.0696494639,0.0100385536,0.5747728387,0.051956534,0.1094341211,0.014602162,0.1110805954,-0.3459788574,0.2032020459,,,,,,,
1522864800000,-0.0075123476,-0.0791515228,0.0100040549,0.5376555517,0.052349804,0.110262451,0.0147986029,0.1179902352,-0.8331944763,-0.6186941036,,,,,,,
1522868400000,0.0017212056,-0.0825073667,0.0098917846,0.47871642,0.0588291971,0.1166423358,0.0150944039,0.1214843876,-0.0353264557,0.476688474,,,,,,,
1522872000000,0.0006437956,-0.0820531638,0.009900312,0.586217788,0.0516455829,0.1135035692,0.0154386008,0.1230093338,-0.4304000834,0.0609508763,,,,,,,
1522875600000,-0.0041199753,-0.0760487925,0.0097866211,0.5024226472,0.0288595215,0.106062404,0.0152320042,0.1261948439,-1.2278364377,-0.5960711587,,,,,,,
1522879200000,-0.0010825983,-0.0823872965,0.0096085817,0.4464734972,0.0288907986,0.1054118185,0.0153949827,0.1268493224,-1.069728402,-0.7291279374,,,,,,,
1522882800000,-0.0080219629,-0.0846982409,0.0096446224,0.4543929844,0.0280348547,0.1078358032,0.0156827191,0.1290127763,-0.4076977587,-0.5014250888,,,,,,,
1522886400000,0.0047338293,-0.0822542507,0.009728402,0.5704914963,0.0283986404,0.1060196289,0.0158309545,0.1278762079,-0.7973654242,-0.7458720366,,,,,,,
1522890000000,-0.0132973323,-0.0951237811,0.0098817354,0.3774935434,0.0328077629,0.1114748133,0.0165743203,0.1277011738,0.2458457158,-0.4397871727,,,,,,,
1522893600000,-0.014289272,-0.0972867704,0.0099743107,0.4064866076,0.0504258,0.1233935107,0.0169145646,0.1323824017,1.9958567309,0.8619305579,,,,,,,
1522897200000,0.0009410113,-0.0899408528,0.0100073723,0.4925795437,0.0447814659,0.1232775051,0.016761561,0.1362306024,-0.0884696484,-0.371033827,,,,,,,
1522900800000,0.024313307,-0.0710993173,0.011468064,0.550470136,0.0388535323,0.1203513654,0.0172312856,0.1327934631,0.4735826843,0.0929951462,,,,,,,
1522904400000,0.0012660488,-0.0700877073,0.0114833486,0.4718382038,0.0438150369,0.1201991874,0.0175865845,0.1277504478,0.8883581491,0.5129554458,,,,,,,
1522908000000,0.0117057226,-0.0653505786,0.0117139041,0.5237272231,0.044182083,0.1184923525,0.0174840981,0.1178704303,-0.7756659891,-0.437804401,,,,,,,
1522911600000,-0.0169133285,-0.0817836735,0.0120362332,0.4568708621,0.0449422053,0.1202079157,0.0183119619,0.1067531018,-0.3622424821,-0.1776130596,,,,,,,
1522915200000,0.0064647668,-0.0700668509,0.0121882299,0.5489140181,0.0419564462,0.1135528493,0.0185258318,0.0943747411,-0.3399030744,-0.3347144683,,,,,,,
1522918800000,0.0108177819,-0.0581631575,0.0125082619,0.5200644851,0.0455869502,0.106594815,0.0188191208,0.078760713,0.8074473283,0.1699089399,,,,,,,
1522922400000,-0.0040795223,-0.0348801432,0.0112624361,0.4685340725,0.0282246684,0.0823794712,0.0178451563,0.0732645869,-1.2441421759,-0.8468883217,,,,,,,
1522926000000,-0.0074568696,-0.0424580344,0.011321367,0.4808456883,0.0284367173,0.0821113894,0.0179446,0.0667617972,-0.8447985542,-0.6990992567,,,,,,,
1522929600000,-0.001178724,-0.0395296118,0.0113094284,0.467632293,0.0284702759,0.0822082903,0.0177998844,0.060535015,-1.384977184,-1.1762264286,,,,,,,
1522933200000,-0.0185897625,-0.0561810186,0.0118270423,0.3866908314,0.0435729553,0.0837654705,0.0187376559,0.0562758596,1.5265505639,1.0537573405,,,,,,,
1522936800000,0.0256651906,-0.0349695941,0.0131057034,0.4723904769,0.0424826305,0.0744915171,0.01920913,0.0451055018,0.7622923725,0.5668810545,,,,,,,
1522940400000,-0.0107111506,-0.0174456008,0.0119738857,0.5207939086,0.0424981928,0.0520409917,0.0189603628,0.0441702519,0.8136489239,1.1655754344,,,,,,,
1522944000000,-0.0001644289,-0.0052277082,0.0117080456,0.4659040882,0.0425051818,0.0520495501,0.0186749423,0.0443760817,-0.2732594723,-0.0950465771,,,,,,,
1522947600000,-0.0051159118,-0.0253977147,0.011258952,0.4519358197,0.0427237528,0.0499344751,0.0185972326,0.0430033275,-0.5000115689,-0.2369995738,,,,,,,
1522951200000,-0.0029784066,-0.0209454786,0.0111829011,0.5304586009,0.0428513816,0.0500836445,0.0189079537,0.0433349268,-1.264436669,-0.7529241268,,,,,,,
1522954800000,0.000746826,-0.0218978102,0.0111750328,0.5529312574,0.0419373134,0.0500462687,0.0184889303,0.0429170686,-1.3901304689,-1.4052782715,,,,,,,
1522958400000,0.0090985075,-0.0136335585,0.0113563739,0.555140009,0.0353500095,0.0495950279,0.018160636,0.0413751841,-0.7261764108,-0.9263755586,,,,,,,
1522962000000,-0.0013237765,-0.0108640717,0.0113320481,0.5406033252,0.0207345664,0.0496607677,0.0180784438,0.0405301118,-1.1961350877,-1.4104452223,,,,,,,
1522965600000,-0.0057775388,-0.015513039,0.0113848573,0.50462723,0.0208550574,0.049949352,0.0180656934,0.0400816343,-0.3717227479,-1.0317625119,,,,,,,
1522969200000,0.0153433636,0.0076758406,0.0117158491,0.5629901336,0.0246185446,0.0491945423,0.0178794992,0.0407960068,0.535563985,-0.7814668236,,,,,,,
1522972800000,-0.0066373239,-0.0037286091,0.0117621357,0.5755623353,0.0249602703,0.0495232441,0.0177958851,0.0405174459,-0.3966608512,-1.1319330208,,,,,,,
1522976400000,0.0053598119,0.0151094661,0.0114640252,0.5743988386,0.0262962664,0.0492592239,0.0173459869,0.040543502,-1.3892007593,-1.3886459219,,,,,,,
1522980000000,-0.0010356909,0.0287583341,0.0110218927,0.5148843022,0.0263235294,0.0466161765,0.0169321078,0.0362685201,-0.6688175723,-1.1954658357,,,,,,,
1522983600000,-0.0045632353,0.023101118,0.0110854673,0.5150936131,0.0264442005,0.0462404177,0.017203319,0.0310133905,0.4338510451,-0.7899268563,,,,,,,
1522987200000,-0.0013251647,-0.0025070127,0.0099158809,0.3967535505,0.0207100592,0.0428831361,0.0162446992,0.0310381735,1.4264788397,-0.2693960875,,,,,,,
1522990800000,0.0054763314,0.0016874043,0.0099773698,0.5398944066,0.0194202754,0.0426495729,0.015825195,0.031149539,-0.3922524397,-0.9453007918,,,,,,,
1522994400000,-0.0063160032,-0.0161558631,0.0097427421,0.4894534261,0.0195437135,0.0429206599,0.0158640912,0.0288900995,0.5250511492,-0.5353095207,,,,,,,
1522998000000,-0.0237130391,-0.0229608128,0.0103186089,0.4070402655,0.0482747011,0.056464051,0.0167574572,0.035637486,2.0240709417,3.4337274607,,,,,,,
1523001600000,0.0042645281,-0.025096724,0.0102597853,0.5423223488,0.0480697065,0.056224281,0.0165403211,0.0391035023,-0.2411160716,-0.1660736734,,,,,,,
1523005200000,-0.0040833277,-0.039468395,0.0099594994,0.509888327,0.0482667957,0.0559999151,0.0161004305,0.0409173063,-0.2333262857,-0.0247561869,,,,,,,
1523008800000,-0.0034920341,-0.0389017825,0.009953935,0.4306479659,0.0484359356,0.056196154,0.0160401305,0.043985594,-0.5487163159,-0.6045595336,,,,,,,
1523012400000,-0.0106482369,-0.0419920436,0.0100563056,0.3902253285,0.0535219932,0.0613657336,0.016215972,0.051441175,-0.4643083117,-0.3929502643,,,,,,,
1523016000000,0.0150722855,-0.0264050745,0.0106265155,0.5639468797,0.0386484848,0.0604545455,0.0165929293,0.0528521669,0.0222322213,0.4891837626,,,,,,,
1523019600000,-0.0001560606,-0.0081181666,0.0099490088,0.4582534367,0.0242462081,0.0604639815,0.0160355833,0.0541832818,-0.7808144637,-0.4873504762,,,,,,,
1523023200000,0.0013683954,-0.0316146741,0.0082908399,0.5873735559,0.0238892252,0.0603813559,0.0150351216,0.0535558998,-0.8015480883,-0.5568230979,,,,,,,
1523026800000,-0.0027239709,-0.0237962623,0.0080537555,0.5205411376,0.0239544765,0.0531107739,0.0143237228,0.0548247315,-0.658138284,-0.5505396043,,,,,,,
1523030400000,-0.0015159332,-0.0251158229,0.0080525894,0.5462121974,0.023990845,0.0531914085,0.014064315,0.0560754247,-0.7632134348,-0.6053412044,,,,,,,
1523034000000,0.0031899648,-0.0169769173,0.0080477508,0.5599099399,0.0239145584,0.0530222694,0.0136639651,0.0569308529,-0.5779516047,-0.538491156,,,,,,,
1523037600000,0.0013255567,-0.0127333831,0.0080423075,0.5133629529,0.014354552,0.0529520784,0.0131549983,0.0575978252,-1.5475592711,-0.7081278085,,,,,,,
1523041200000,-0.0031393018,-0.0165671642,0.0080551661,0.509327803,0.0127303081,0.0531188344,0.0129812313,0.0585691185,-0.9615168505,-0.6368671362,,,,,,,
1523044800000,0.0044604644,-0.021087242,0.0078641239,0.5730257962,0.0117853436,0.0528829519,0.0126539461,0.0578841718,-0.762301131,-0.615017795,,,,,,,
1523048400000,-0.0043303583,-0.0240343246,0.0078957513,0.5523562727,0.0115330977,0.05311295,0.0126599142,0.0576438475,-1.716718769,-0.8539541749,,,,,,,
1523052000000,0.0001881716,-0.0181781618,0.0078319019,0.6492781104,0.0092808797,0.0531029575,0.0122528121,0.0578924542,-1.5343208243,-0.9462781719,,,,,,,
1523055600000,-0.009969701,-0.0426555164,0.0072558137,0.4673937557,0.015631561,0.0536377095,0.0120961336,0.0563082019,1.1683574632,-0.3753862704,,,,,,,
1523059200000,0.0116669681,-0.0250149171,0.0076740265,0.6735634792,0.0167131468,0.0530191369,0.0119776542,0.0541356948,0.9379026197,-0.3581936542,,,,,,,
1523062800000,0.0035765195,-0.0267443312,0.0076179293,0.6227005574,0.0176875472,0.0525283019,0.0116869811,0.0495659628,0.4199558451,-0.4668982552,,,,,,,
1523066400000,0.0309433962,0.0044117647,0.0100411774,0.5768861092,0.0530351391,0.0554758419,0.0123917155,0.0513031452,2.0235095456,2.7639136702,,,,,,,
1523070000000,-0.0010219619,0.0079849667,0.0099935625,0.4836207663,0.0530893944,0.0555325941,0.0123686676,0.0539620045,-0.0273032691,0.0528838466,,,,,,,
1523073600000,0.0060530381,0.0154319527,0.0100521706,0.542594218,0.0529302247,0.0553587245,0.0123946485,0.0591051104,-0.0260386089,0.2387124105,,,,,,,
1523077200000,-0.0020876066,0.0077931211,0.0100139689,0.4501027098,0.0530409533,0.0554745335,0.0123203343,0.0616570688,-0.3656379613,-0.1318799401,,,,,,,
1523080800000,-0.0016000023,0.0125760835,0.0099228968,0.5146146616,0.0430631244,0.0556789486,0.0120829148,0.0649234496,-0.4610957083,-0.1914827294,,,,,,,
1523084400000,0.0039844832,0.0413031379,0.0084822523,0.6476720406,0.0383031277,0.0565080364,0.0109947939,0.0700167436,-0.5532779991,-0.1144609686,,,,,,,
