t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1635724800000,-0.0010742154,-0.0090429571,0.0041369606,0.5222487101,0.0201623823,0.0401296578,0.007735153,0.0375721985,-0.455939127,-1.1341972333,,,0.00043874,-4056.854,,8.0,0.0
1635728400000,0.0042527056,-0.0130628651,0.0038356661,0.4905043569,0.0185011523,0.0399597209,0.0077050841,0.033611407,1.692512131,-0.2688349391,,,0.00032554,-4056.854,,1.0,1.0
1635732000000,-0.0043409336,-0.0140864418,0.0038736977,0.4442056543,0.0198059297,0.0382528193,0.0079093593,0.0298667828,0.4651280697,-0.6175563683,,,0.00032554,-4056.854,,2.0,2.0
1635735600000,-0.0121752375,-0.0193390098,0.004367004,0.4616905964,0.0286603795,0.0320024113,0.0085144667,0.0284678082,2.0140481575,3.0632503517,,,0.00032554,-4056.854,,3.0,3.0
1635739200000,-0.0103063736,-0.0287669714,0.0047779444,0.4282123519,0.0339652667,0.034148502,0.0090355987,0.0294920766,0.3431823052,0.6331013904,,,0.00032554,-4056.854,,4.0,4.0
1635742800000,0.0096563956,-0.0147094244,0.0051995482,0.4964313849,0.038516324,0.038516324,0.0096281857,0.0288553766,0.5443430569,1.2016491926,,,0.00032554,-4056.854,,5.0,5.0
1635746400000,0.0019235849,-0.0106959988,0.0052134942,0.5292972012,0.0384423769,0.0384423769,0.0096798599,0.0282748916,-0.9152345855,-0.8216887628,,,0.00032554,-4056.854,,6.0,6.0
1635750000000,0.0020416378,-0.0090785611,0.0052356082,0.5502866685,0.0383640514,0.0383640514,0.009900074,0.0273932219,-0.6639206519,-0.4980729336,,,0.00032554,-4056.854,,7.0,7.0
1635753600000,0.0236501214,0.0132931112,0.0071748009,0.5720061871,0.0465274788,0.0465274788,0.0105615139,0.0324190958,1.5469239801,3.1352726707,,,0.00032554,-4056.854,,8.0,8.0
1635757200000,-0.0044370778,0.0182555054,0.006949612,0.520333351,0.0489922688,0.0489922688,0.0105838148,0.0355784315,-0.0342228365,0.5164944109,,,0.00031437,-4056.854,,1.0,9.0
1635760800000,0.0007758986,0.0211659207,0.0069230307,0.4798254876,0.0489542852,0.0489542852,0.0106443066,0.0383499444,-0.3600121643,-0.0030484477,,,0.00031437,-4056.854,,2.0,10.0
1635764400000,0.0048340246,0.0241153565,0.0069670702,0.5244941212,0.0345982774,0.0487187775,0.0103590562,0.0422699601,-0.4251224774,-0.2481877497,,,0.00031437,-4056.854,,3.0,11.0
1635768000000,-0.0070992862,0.022163528,0.0070509061,0.4843160399,0.0348456567,0.049067119,0.0104626238,0.043075239,-0.2305032558,0.2126751246,,,0.00031437,-4056.854,,4.0,12.0
