t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1706745600000,-0.0017833335,-0.0084091931,0.0056588929,0.4898116326,0.0344826209,0.0344826209,0.007472855,0.0322983187,-0.9576321629,-0.467430845,,,0.0001,-336.672,,0.0,0.0
1706749200000,-0.0024671207,-0.0106737884,0.0056753856,0.4883365035,0.031339413,0.0358860929,0.0076963697,0.0334105812,-0.7231308864,-0.1787959448,,,0.0001,-336.672,,1.0,1.0
1706752800000,-0.0115694074,-0.0186822655,0.0060889705,0.4562312335,0.0351761667,0.0443228465,0.0081000991,0.03771436,0.1013434979,0.7194708729,,,0.0001,-336.672,,2.0,2.0
1706756400000,0.0042640521,-0.0168001306,0.006144048,0.5593688941,0.0195291747,0.0441346541,0.008039696,0.0400694608,-0.7661373621,-0.530040294,,,0.0001,-336.672,,3.0,3.0
1706760000000,-0.003484371,-0.0213002215,0.0061573398,0.5122681796,0.0191866602,0.0442889733,0.0081682659,0.043009619,-0.9722780959,-0.8162239756,,,0.0001,-336.672,,4.0,4.0
1706763600000,0.0013752019,-0.0206972849,0.0061657472,0.4795253056,0.0191237082,0.0442281506,0.0082843654,0.0450800552,0.341622762,-0.1176123326,,,0.0001,-336.672,,5.0,5.0
1706767200000,0.0019744052,-0.0191600745,0.0061879567,0.5228449278,0.0190563733,0.0441409984,0.0083112134,0.0463441373,-0.8565268227,-0.8971536574,,,0.0001,-336.672,,6.0,6.0
1706770800000,0.0008515887,-0.0182318335,0.0061955721,0.564666561,0.0140243267,0.0441034404,0.0082547844,0.0472074546,-0.6737381519,-0.9389806255,,,0.0001,-336.672,,7.0,7.0
1706774400000,-5.30901e-05,-0.0199732822,0.0061753356,0.5377539143,0.0097190909,0.044105782,0.0082872997,0.0476585995,-0.4973258357,-0.9418028544,,,0.0001,-336.672,,0.0,8.0
1706778000000,0.0012889261,-0.0170661694,0.006187177,0.5257413575,0.0097065798,0.0440490061,0.0082490147,0.0478985326,-0.9709394714,-1.2346955467,,,0.0001,-336.672,,1.0,9.0
1706781600000,-0.0022779275,-0.0116702622,0.006015748,0.5064453329,0.0097287412,0.0441495756,0.0080098012,0.0488030815,-0.9592812979,-1.2321879333,,,0.0001,-336.672,,2.0,10.0
1706785200000,0.0018437275,-0.0037445089,0.00590905,0.6631939407,0.0071683289,0.0440683256,0.0078020811,0.0491850819,1.1849169413,-0.6754377957,,,0.0001,-336.672,,3.0,11.0
1706788800000,-0.0032799681,-0.0131415368,0.0057817899,0.4167947021,0.0072368246,0.044213344,0.0077767511,0.0501823791,1.3038479732,-0.5341972482,,,0.0001,-336.672,,4.0,12.0
1706792400000,0.0013134535,-0.0112618103,0.0057940438,0.5650270288,0.0091643175,0.044155348,0.0078787974,0.0508898256,1.4250626132,-0.291836042,,,0.0001,-336.672,,5.0,13.0
1706796000000,0.0018226126,-0.0136508525,0.0057291853,0.525098575,0.0091476449,0.0440750163,0.0077742803,0.0510792281,0.4420576377,-0.5562280229,,,0.0001,-336.672,,6.0,14.0
1706799600000,0.0102201323,-0.0053863992,0.006123616,0.5664395693,0.0167074237,0.0436291209,0.0077480026,0.0506797196,1.7742186082,0.6049645524,,,0.0001,-336.672,,7.0,15.0
1706803200000,-0.0031647484,-0.0194870518,0.0056461038,0.460049414,0.0235607106,0.0437676345,0.0074360325,0.0478831192,1.6928013022,1.4769805213,,,0.0001,-336.672,,8.0,16.0
1706806800000,0.0033406153,-0.0187846709,0.0056669207,0.4966770581,0.0234822654,0.0436219105,0.0074275471,0.0438531471,0.0681710369,0.2451012091,,,0.0001,-336.672,,1.0,17.0
1706810400000,0.0062321034,-0.018095374,0.005702785,0.5217469157,0.0285234368,0.043351738,0.0076030018,0.0372646384,0.9759104625,1.2230306853,,,0.0001,-336.672,,2.0,18.0
1706814000000,-0.0017924704,-0.0153129911,0.0056484081,0.4526267404,0.0277279235,0.0389223905,0.0076266026,0.0315177091,-0.6989743458,-0.0683933567,,,0.0001,-336.672,,3.0,19.0
