t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1538352000000,-0.0012675245,0.0045767527,0.003306335,0.5971636935,0.0176561932,0.0194670848,0.0054725396,0.0168257375,-1.0077639902,-0.4563367598,,,,,,,
1538355600000,0.0032158417,0.010730847,0.0032933693,0.663327845,0.0186224781,0.0194046824,0.0054303653,0.017311766,-0.5222588371,-0.2434538978,,,,,,,
1538359200000,-0.0015087517,0.0064240965,0.0032782942,0.5794029407,0.020200818,0.020200818,0.0054407677,0.0176626041,-0.5404263954,-0.4221889425,,,,,,,
1538362800000,0.0010349737,0.0105792102,0.0032020393,0.5864953022,0.0149381765,0.0201799323,0.0053858552,0.017664369,-1.5142684269,-1.575262374,,,,,,,
1538366400000,-1.65545e-05,0.0098191489,0.0032027345,0.510024052,0.0131068641,0.0201802664,0.00543448,0.0176409632,-1.4031812316,-1.9978988868,,,,,,,
1538370000000,-0.0004018295,0.013651299,0.0030566727,0.5741279338,0.0085487072,0.0201883787,0.0054753706,0.0160641763,-0.969007787,-1.6444940555,,,,,,,
1538373600000,-0.001930159,0.0099161643,0.0030868294,0.3574503919,0.0080689443,0.0202274208,0.005453841,0.0145425449,-0.0149196746,-0.9693577507,,,,,,,
1538377200000,0.0008869956,0.0077950326,0.0030399365,0.4696272956,0.0093850791,0.0202094951,0.0055122457,0.0138438875,-0.4150210182,-1.3350881413,,,,,,,
1538380800000,-0.004550113,0.0041138687,0.0031915604,0.4340819707,0.0089328838,0.0203018709,0.0055627389,0.0128182313,-0.5646560651,-1.4759938406,,,,,,,
1538384400000,0.0041060984,0.0066636005,0.0032805912,0.5967337194,0.0095145757,0.0202188503,0.0056598029,0.0119976958,1.5918592495,-0.5335866904,,,,,,,
1538388000000,-0.0025422464,0.0041486155,0.0033306354,0.536671994,0.0093090474,0.0202703826,0.0056436793,0.011071095,1.1833998016,-0.4849778101,,,,,,,
1538391600000,-0.0047981352,-0.0082329263,0.0030786132,0.5776129336,0.0095513972,0.0203681116,0.0055167749,0.0121783923,1.3111714185,-0.053603147,,,,,,,
1538395200000,0.0017726591,-0.0049683687,0.0030971568,0.3938469934,0.0131599697,0.0203320697,0.0055710134,0.0126921586,0.7281770283,-0.1761863781,,,,,,,
1538398800000,0.0013646702,-0.0042219542,0.0031095304,0.5115351535,0.0123349485,0.020304361,0.0056425399,0.0128464064,-1.0795657457,-1.1830378608,,,,,,,
1538402400000,-0.0059055118,-0.011597358,0.0032978246,0.4264950209,0.011907083,0.020424981,0.0059099391,0.0143515321,-0.0736933916,-0.3526046892,,,,,,,
1538406000000,0.0004523991,-0.0128252146,0.0032717807,0.4080919269,0.0191657392,0.0239175879,0.0062020051,0.0149302489,1.8743386345,1.9744182091,,,,,,,
1538409600000,0.0002968954,-0.005655874,0.0029780728,0.6536282718,0.0181539501,0.023910489,0.0059240955,0.0159215073,-0.9386110238,-1.1109238808,,,,,,,
