t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1643673600000,0.0014172485,0.015446484,0.0073959917,0.483859509,0.0131882216,0.0548884885,0.0092012007,0.0698259281,-1.2681841592,-1.0790298111,,,-5.648e-05,12162.034,,8.0,0.0
1643677200000,-0.0032375887,0.0410830507,0.0043686185,0.4792178989,0.0132310583,0.0550667721,0.008392339,0.069598604,-0.2372159079,-0.4553516278,,,-4e-05,12162.034,,1.0,1.0
1643680800000,-0.0027168385,0.038487224,0.0044450229,0.4850428595,0.0147007481,0.0552167872,0.0084493517,0.0682031606,-0.5768709822,-0.7610087359,,,-4e-05,12162.034,,2.0,2.0
1643684400000,0.0063473193,0.0402048139,0.0045079285,0.5800422145,0.0146080263,0.0524935747,0.0083285258,0.0682989963,-0.4283104384,-0.7167364776,,,-4e-05,12162.034,,3.0,3.0
1643688000000,0.0030124036,0.0424337919,0.0045129304,0.4612852561,0.0145641532,0.0523359178,0.0084453201,0.0685141257,0.6218017131,-0.4983835579,,,-4e-05,12162.034,,4.0,4.0
1643691600000,-0.0010363548,0.0445368062,0.0044381623,0.4713952268,0.0122945824,0.0523902127,0.0084101961,0.0670535572,-0.3116576235,-0.7267402288,,,-4e-05,12162.034,,5.0,5.0
1643695200000,-0.002695243,0.0392212239,0.0045304031,0.4568263865,0.0123278088,0.0525317986,0.0084379635,0.0649731871,-0.9554557526,-0.7935318526,,,-4e-05,12162.034,,6.0,6.0
1643698800000,-0.0043658606,0.0370628208,0.0046268345,0.4996517612,0.0123818663,0.0527621508,0.0085644572,0.0609926562,1.8632598273,-0.1711987217,,,-4e-05,12162.034,,7.0,7.0
1643702400000,0.0040681708,0.0355300372,0.00458031,0.5941571206,0.0117919074,0.0525483751,0.0083836662,0.0582858194,-0.7044820825,-0.8136407318,,,6.113e-05,12162.034,,0.0,8.0
1643706000000,0.004077962,0.0390866974,0.0046070542,0.5239557879,0.0106198505,0.0523349551,0.0084740742,0.0555807512,-0.3130141043,-0.6929446777,,,6.113e-05,12162.034,,1.0,9.0
1643709600000,-0.0088453847,0.0280440486,0.0050764074,0.5495191114,0.0228875798,0.0621077098,0.0093172021,0.0517717796,2.020348832,2.7441784527,,,6.113e-05,12162.034,,2.0,10.0
1643713200000,-6.6656e-05,0.025556356,0.0050757579,0.5044467492,0.0287554861,0.06211185,0.0095073044,0.0480556832,0.3215313074,0.5124747202,,,6.113e-05,12162.034,,3.0,11.0
1643716800000,0.0044829803,0.0311255875,0.0051032403,0.5053007229,0.0286271511,0.0618346465,0.0091902155,0.0434358254,-0.4854464575,-0.5256329037,,,6.113e-05,12162.034,,4.0,12.0
1643720400000,0.0058539922,0.0423085584,0.0050050996,0.5553887866,0.0284605433,0.0614747736,0.008959088,0.0355561869,-0.1976459716,-0.0916449938,,,6.113e-05,12162.034,,5.0,13.0
1643724000000,0.0057492885,0.0435190067,0.005039455,0.5319451985,0.0282978508,0.0490383747,0.008787994,0.0287049175,0.0210743355,0.3932281505,,,6.113e-05,12162.034,,6.0,14.0
1643727600000,-0.0093318594,0.0266221711,0.0053965323,0.4932729992,0.0285644099,0.0412667433,0.0093024221,0.0213182497,0.7109856067,1.481470272,,,6.113e-05,12162.034,,7.0,15.0
1643731200000,0.0031387093,0.0240548781,0.0053284444,0.4885440176,0.0267786995,0.0369797514,0.009348807,0.0151092162,0.3269286219,0.6776306513,,,6.113e-05,12162.034,,8.0,16.0
1643734800000,0.0124399662,0.0200537322,0.004871247,0.5603927458,0.0274803258,0.0323490465,0.00916437,0.0202264009,1.0449643839,1.5106859808,,,-6.256e-05,12162.034,,1.0,17.0
1643738400000,-0.0062297227,0.0102463986,0.0050441857,0.4789583385,0.0276525938,0.0325518354,0.0092640786,0.0217207389,-0.5048465897,0.4850351398,,,-6.256e-05,12162.034,,2.0,18.0
1643742000000,-0.0085956708,0.001686064,0.0053709872,0.5055649274,0.0278923472,0.0328340663,0.0095419464,0.0217072179,-1.4652428953,-0.3921787613,,,-6.256e-05,12162.034,,3.0,19.0
1643745600000,-0.0040240676,-0.0009813673,0.0054292898,0.4564849357,0.0280050414,0.0329667266,0.0094659045,0.0217998928,-1.0521409322,-0.2830830442,,,-6.256e-05,12162.034,,4.0,20.0
1643749200000,0.003491315,0.0015984138,0.0054740601,0.4985904184,0.0279076072,0.0328520298,0.0094761934,0.0217600681,-0.8432480742,-0.3396325866,,,-6.256e-05,12162.034,,5.0,21.0
1643752800000,0.0071003695,0.009774515,0.0056507666,0.4964026233,0.0238269272,0.0326204128,0.0095516936,0.0223761752,-0.8099481302,-0.5763060423,,,-6.256e-05,12162.034,,6.0,22.0
1643756400000,-0.0022683717,0.0074218105,0.0056771573,0.4959380376,0.0214711267,0.0326945763,0.0095533503,0.0224990249,-1.1940742336,-0.8522513721,,,-6.256e-05,12162.034,,7.0,23.0
1643760000000,-7.64906e-05,0.0059191149,0.0056728324,0.5218003177,0.0144449134,0.0326970773,0.009675179,0.0226674655,-1.2397660852,-0.8796381176,,,-6.256e-05,8378.527,,8.0,0.0
1643763600000,-0.0035488165,0.005605028,0.0056815277,0.4700220427,0.0142110684,0.0328135265,0.0097917332,0.0221991111,0.8831788951,-0.2723833326,,,-2.905e-05,8378.527,,1.0,1.0
