t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1546300800000,0.0044677371,-0.0260421735,0.0057750259,0.5214028249,0.0320424532,0.0485214292,0.0093555051,0.0348703775,-0.287581137,-0.229057555,,,,,,,
1546304400000,-0.0006994518,-0.0250488752,0.0057738999,0.5403406841,0.0302380071,0.0451664861,0.0093523696,0.0331236971,-0.6859362876,-0.7781053893,,,,,,,
1546308000000,-0.0028700298,-0.0194661621,0.0055655163,0.5225741279,0.014987709,0.0437164098,0.009002563,0.0337245863,-0.7577421088,-0.8165633629,,,,,,,
1546311600000,8.40179e-05,-0.0101745473,0.0052638632,0.5270884278,0.0138157182,0.0437127371,0.0086522132,0.0348607198,0.5467415525,-0.36982964,,,,,,,
1546315200000,0.0008482385,-0.0137398587,0.0051690127,0.5773669202,0.0138040091,0.0436756897,0.0085082527,0.0355048226,-0.0736099979,-0.4668115628,,,,,,,
1546318800000,-0.0001137247,-0.0162532101,0.0051306173,0.5852951255,0.0121753401,0.0436806573,0.0086193473,0.0356852733,1.5742794082,0.2739674509,,,,,,,
1546322400000,0.0019579117,-0.0126779543,0.0051532612,0.5705000223,0.0121515484,0.0435953015,0.0085026154,0.0356424826,-0.8777027357,-0.8066721071,,,,,,,
1546326000000,0.0009783942,-0.0143421735,0.0051192494,0.5823520992,0.012139671,0.0435526898,0.0084929545,0.0349078934,-0.5331227819,-0.6827839761,,,,,,,
1546329600000,0.0027730076,-0.0108191613,0.0051646085,0.5157904082,0.0138940124,0.0434322519,0.008592208,0.0340073686,-0.0684539445,-0.4581058613,,,,,,,
1546333200000,0.0007727871,-0.009463756,0.0051703681,0.5280911189,0.0122178276,0.0433987139,0.0086566488,0.033096148,0.1851651986,-0.3650368614,,,,,,,
1546336800000,-0.004506686,-0.020033955,0.0050359676,0.5347151186,0.0124488169,0.0413816403,0.0086425717,0.0303612371,0.3327218976,-0.2425173232,,,,,,,
