t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1740787200000,0.0023762335,-0.0042338096,0.0103506124,0.5153662128,0.0228013203,0.0813454046,0.0161964006,0.098879474,-0.9756436762,-1.1647086647,78947.448,-0.0122660751,-1.4e-07,-11076.025,0.0,0.0,0.0
1740790800000,-0.0058330806,-0.0047559509,0.0103625157,0.3914604576,0.0144333415,0.0818226829,0.0163539015,0.0980321762,-0.6923063076,-1.1373384358,79136.077,-0.0012480349,-1.4e-07,-11076.025,0.0,1.0,1.0
1740794400000,0.00952814,0.0366804206,0.0082212119,0.6225284212,0.0150097576,0.0810504232,0.0150826154,0.1013166051,0.2100901745,-0.8535651957,79292.959,0.0026070731,-1.4e-07,-11076.025,0.0,2.0,2.0
1740798000000,0.0068928793,0.0548843829,0.0078747053,0.5655355096,0.0217423745,0.0870430544,0.0139908716,0.1046993528,1.9415855602,-0.2704462538,79277.987,0.0037699304,-1.4e-07,-11076.025,0.0,3.0,3.0
1740801600000,0.0010602946,0.0606370671,0.007753078,0.5745951451,0.0217193455,0.0869508609,0.0136182641,0.1067556764,-0.0778047332,-1.0747181397,79336.765,0.0049313437,-1.4e-07,-11076.025,0.0,4.0,4.0
1740805200000,0.0100686926,0.0718750661,0.0078749652,0.6188721589,0.0317115638,0.0962928302,0.0133298994,0.110115148,0.6884715626,-0.5491104334,80462.124,0.016756542,-1.4e-07,-11076.025,0.0,5.0,5.0
1740808800000,-0.0069824798,0.0702030003,0.0079525336,0.4708988499,0.0319345461,0.0969699207,0.0130833471,0.109391192,-0.63800455,-1.0351661117,80279.302,0.0124392255,-1.4e-07,-11076.025,0.0,6.0,6.0
1740812400000,-0.0059887935,0.0722300306,0.0078509068,0.4194047741,0.0318791682,0.0975541524,0.0128825979,0.1042897636,0.1955546568,-0.5141859234,79077.311,-0.0025312954,-1.4e-07,-11076.025,0.0,7.0,7.0
1740816000000,-0.0039431978,0.0698893839,0.0079199656,0.2626365661,0.0259577072,0.0979403506,0.0123828059,0.0965017142,1.6148313633,0.7099330627,78670.778,-0.008394431,-6.108e-05,-11076.025,0.0,0.0,8.0
1740819600000,0.0066464362,0.0801177674,0.0078586519,0.4244773088,0.0213104125,0.0898180224,0.0120154153,0.086288474,-0.5560572456,-0.7693639865,79117.839,-0.0167070534,-6.108e-05,-11076.025,0.0,1.0,9.0
1740823200000,0.0008983232,0.0626922458,0.0072738769,0.525364868,0.021291286,0.0821420707,0.0113004607,0.0803673665,-0.9561459765,-1.03836548,79571.664,-0.0088147005,-6.108e-05,-11076.025,0.0,2.0,10.0
1740826800000,-0.0056218084,0.0611039579,0.0073394928,0.3334653805,0.0179752629,0.0774660686,0.0112236343,0.0701526335,0.1264374676,-0.2806623445,79140.006,0.0007928317,-6.108e-05,-11076.025,0.0,3.0,11.0
1740830400000,-0.0031474672,0.051164291,0.0073805873,0.3558092211,0.0151344414,0.0765959624,0.0111172681,0.0598399129,-0.0749250809,-0.3216932601,79073.519,0.0051193214,-6.108e-05,-11076.025,0.0,4.0,12.0
1740834000000,0.0014896118,0.0492605745,0.0073770672,0.322686016,0.0132867526,0.0700445947,0.0109588494,0.0481397458,-0.524009589,-0.6675683851,79060.778,-0.0007212154,-6.108e-05,-11076.025,0.0,5.0,13.0
1740837600000,-0.0026737028,0.0370473604,0.0072786523,0.4888000121,0.0138929242,0.0648955949,0.0107208011,0.0377921924,0.128250833,-0.460595132,79134.465,-0.0054944056,-6.108e-05,-11076.025,0.0,6.0,14.0
