t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1601510400000,0.002859706,-0.0058936505,0.0024661168,0.526322634,0.0095828087,0.0170935333,0.0046975667,0.0128221609,-0.4074970593,-1.0670850719,,,7.412e-05,4533.092,,0.0,0.0
1601514000000,0.0010643441,-0.0019529714,0.0024132195,0.4847180488,0.0133397478,0.0150564606,0.0047252085,0.0122069688,1.4451399169,1.1685936228,,,7.412e-05,4533.092,,1.0,1.0
1601517600000,0.0047107636,0.0045813271,0.0025712033,0.5031569451,0.0151630058,0.0170534225,0.0047552192,0.0139275461,0.5432771683,-0.2149248502,,,7.412e-05,4533.092,,2.0,2.0
1601521200000,-0.0020057423,0.0039602876,0.0025907323,0.4664477045,0.0142052335,0.0177810401,0.0047100019,0.0149107841,-0.1964477783,-1.0353576931,,,7.412e-05,4533.092,,3.0,3.0
1601524800000,-0.0017527738,0.0052224523,0.002536021,0.4760477693,0.0141199721,0.017812261,0.00468092,0.0155186892,-0.9167343758,-1.6870091144,,,7.412e-05,4533.092,,4.0,4.0
1601528400000,0.000169473,0.0043914184,0.0025306191,0.4861482558,0.0112925821,0.0178092428,0.0045668553,0.0160850875,-0.6814756031,-1.2352168969,,,7.412e-05,4533.092,,5.0,5.0
1601532000000,0.0019499982,0.0114416198,0.0022948713,0.4711902616,0.0074743071,0.0177745824,0.0044335187,0.016598218,-0.273352235,-0.8069557612,,,7.412e-05,4533.092,,6.0,6.0
1601535600000,2.03307e-05,0.0095617047,0.0022766816,0.4720938762,0.0065361893,0.017774221,0.0043290433,0.0172131154,1.4009976628,0.3192069955,,,7.412e-05,4533.092,,7.0,7.0
1601539200000,0.0003197401,0.0110276949,0.0022534396,0.4803600058,0.0063243955,0.0177685397,0.0042386275,0.0175367665,-0.2736975333,-0.938302359,,,0.0001,4533.092,,0.0,8.0
1601542800000,0.0043973302,0.0153796297,0.0023901367,0.5516750975,0.0120479933,0.0234420342,0.0044666057,0.0189622046,2.0125894247,4.0613699547,,,0.0001,4533.092,,1.0,9.0
1601546400000,0.0022460646,0.0184906168,0.0023908452,0.4633016774,0.011852136,0.0229425784,0.0044118961,0.0205568398,-0.1084240453,0.1855616984,,,0.0001,4533.092,,2.0,10.0
1601550000000,-0.0028265257,0.0134426554,0.0024800499,0.3851076395,0.0118857313,0.02300761,0.0045620639,0.0211959686,-0.2173882819,0.1419129072,,,0.0001,4533.092,,3.0,11.0
1601553600000,0.0034226121,0.0207995506,0.0023627485,0.4479234766,0.0110334985,0.0229291325,0.0045656871,0.0215680807,-0.3264441927,0.0649084055,,,0.0001,4533.092,,4.0,12.0
1601557200000,-0.0015775243,0.0147240865,0.0022872757,0.3879656697,0.0110509317,0.0218878262,0.0044618251,0.0221274357,-0.3478776117,0.0365126706,,,0.0001,4533.092,,5.0,13.0
1601560800000,-0.0023847231,0.0111797749,0.0023641009,0.4467522648,0.0099889503,0.0219401473,0.0045325353,0.0221320101,-0.28160933,0.3301648091,,,0.0001,4533.092,,6.0,14.0
1601564400000,-0.0001860037,0.0103002806,0.0023672795,0.3374591219,0.0075216569,0.021944229,0.0045787752,0.0220722934,1.88873755,0.7528527896,,,0.0001,4533.092,,7.0,15.0
1601568000000,-0.0130549145,-0.0056748434,0.0035790852,0.440896457,0.0187407325,0.0222344985,0.0051254032,0.023023639,1.95046242,2.132518344,,,0.0001,4533.092,,0.0,16.0
1601571600000,-0.0180576565,-0.0242402493,0.0050953577,0.4542639616,0.0447821476,0.0459006797,0.006193622,0.0313765908,1.999697127,4.2503631413,,,0.0001,4533.092,,1.0,17.0
1601575200000,-0.0038326592,-0.026570968,0.0051274337,0.4932094202,0.0449544426,0.0460772782,0.00630959,0.0392516775,-0.0462858598,0.7931572037,,,0.0001,4533.092,,2.0,18.0
1601578800000,0.0099318953,-0.0134748535,0.0055696834,0.5117182085,0.0433221556,0.045624144,0.0063930477,0.0418256853,-0.334317074,0.4419906245,,,0.0001,4533.092,,3.0,19.0
1601582400000,0.0029509281,-0.0082884384,0.0056010904,0.4745904272,0.0420673326,0.0454899065,0.0064230163,0.0432319038,-0.5054682935,0.2490295225,,,0.0001,4533.092,,4.0,20.0
1601586000000,-0.0011028712,-0.0093692149,0.005602813,0.4819582641,0.0421137787,0.0455401314,0.0064673508,0.0447972152,-0.8267801254,-0.3448331339,,,0.0001,4533.092,,5.0,21.0
1601589600000,-0.0019545485,-0.0117282176,0.0056090348,0.4775852561,0.0263790351,0.0456293161,0.0065074128,0.0467411458,-0.7709095537,-0.547161713,,,0.0001,4533.092,,6.0,22.0
1601593200000,0.0020604045,-0.0129119493,0.0055794983,0.4955746102,0.0164785696,0.0455354946,0.0065160303,0.04821977,-0.9104674054,-0.4972266232,,,0.0001,4533.092,,7.0,23.0
1601596800000,0.0011332022,-0.014611301,0.0055449663,0.4735744889,0.0164599171,0.0454839521,0.0064274726,0.0493217435,-0.9612890627,-0.6669222995,,,0.0001,7316.484,,8.0,0.0
1601600400000,-0.0025293974,-0.0181487682,0.005546639,0.4337861634,0.006743597,0.0455992908,0.0063868903,0.0506699559,-0.4044130828,-0.504976665,,,-2.63e-06,7316.484,,1.0,1.0
1601604000000,-0.0001151783,-0.0228649086,0.0054263104,0.4679324525,0.0063836919,0.0456045435,0.0062643694,0.0513492331,-0.7790215633,-0.5889107277,,,-2.63e-06,7316.484,,2.0,2.0
1601607600000,0.0012501121,-0.019677105,0.0054394286,0.4922457134,0.0057957676,0.0455476038,0.0061988277,0.05179476,-0.1420057737,-0.5488315107,,,-2.63e-06,7316.484,,3.0,3.0
1601611200000,0.0042218762,-0.0138097346,0.0055305263,0.5339467781,0.0076354157,0.0453561159,0.0062375224,0.0517497932,0.5458976736,-0.5089771638,,,-2.63e-06,7316.484,,4.0,4.0
1601614800000,-0.0055441513,-0.0194435005,0.0056198118,0.4327106332,0.0076147165,0.045608979,0.006454544,0.0522043273,1.8987074124,-0.2449882656,,,-2.63e-06,7316.484,,5.0,5.0
1601618400000,-0.0138356679,-0.0348921133,0.0061795412,0.4627415849,0.0267745488,0.0512261215,0.0072237516,0.0551602091,2.0160631439,1.3761074967,,,-2.63e-06,7316.484,,6.0,6.0
1601622000000,0.0055517786,-0.0295537778,0.006338279,0.4771152081,0.0266267231,0.0509432956,0.0075138615,0.0560594913,0.2208002831,0.0222626182,,,-2.63e-06,7316.484,,7.0,7.0
1601625600000,-0.0010093815,-0.0308432065,0.0063299522,0.552425605,0.0266536268,0.0509947688,0.0075417092,0.0566265365,-0.346173433,-0.3721456167,,,-1.652e-05,7316.484,,0.0,8.0
1601629200000,-0.0033762659,-0.0383440563,0.0062245453,0.4582830399,0.0267439214,0.0504817579,0.0074104025,0.0563526255,-0.1475919804,-0.0758573471,,,-1.652e-05,7316.484,,1.0,9.0
1601632800000,-0.000602556,-0.0410773101,0.0061747975,0.5043739556,0.0267600458,0.0505121943,0.0075542755,0.0547075024,-0.287816603,-0.0845357462,,,-1.652e-05,7316.484,,2.0,10.0
1601636400000,0.0011465036,-0.037256683,0.0061972771,0.4815985276,0.0206736551,0.051068048,0.0076416146,0.0527710144,-0.1552792445,0.057686869,,,-1.652e-05,7316.484,,3.0,11.0
1601640000000,-0.0023429569,-0.0427885127,0.0061067286,0.5370347071,0.0148093781,0.0511879793,0.0076457072,0.0490057146,-0.9491549484,-0.2928506808,,,-1.652e-05,7316.484,,4.0,12.0
1601643600000,0.0050437737,-0.036440516,0.0062648539,0.5375009773,0.0135881715,0.0497298668,0.0076710136,0.0435578758,-0.218462077,-0.2134626783,,,-1.652e-05,7316.484,,5.0,13.0
1601647200000,0.0039669109,-0.030305709,0.0063604567,0.4994591783,0.0214606946,0.0483967152,0.0080929846,0.0371795238,1.8197991878,0.3858359006,,,-1.652e-05,7316.484,,6.0,14.0
1601650800000,-0.0008308897,-0.0309311677,0.0063570749,0.465536213,0.0214785409,0.048436961,0.00814462,0.0286090777,-0.2619796017,-0.1451577164,,,-1.652e-05,7316.484,,7.0,15.0
1601654400000,-0.0008924049,-0.0189889541,0.0058422666,0.4159128584,0.0214977256,0.0325538347,0.0076425921,0.0252856511,-1.1006202777,-0.4219249192,,,-1.652e-05,7316.484,,8.0,16.0
1601658000000,0.0029440469,0.0019928308,0.0045782902,0.4499194144,0.0160019879,0.0275653021,0.0067972724,0.0252488128,-0.3385767738,-0.1220412561,,,0.0001,7316.484,,1.0,17.0
1601661600000,-0.0005927716,0.0052516649,0.0045046789,0.4664972284,0.0160114791,0.0275816517,0.006699445,0.0248088269,-1.1859257426,-0.7819522512,,,0.0001,7316.484,,2.0,18.0
1601665200000,0.0014870785,-0.0031540169,0.004017178,0.4017743808,0.0155347571,0.0275406965,0.0062960903,0.0245760956,-0.6203237225,-0.4272278442,,,0.0001,7316.484,,3.0,19.0
1601668800000,-0.0036074674,-0.0096724915,0.0040219867,0.4580595839,0.006752233,0.0276404084,0.0061996911,0.0238608744,-1.2039012274,-0.8195682035,,,0.0001,7316.484,,4.0,20.0
1601672400000,0.0024412651,-0.0061587606,0.0040598331,0.5592202562,0.0067357891,0.0275730952,0.0061541158,0.0232098018,-0.64920032,-0.6461309349,,,0.0001,7316.484,,5.0,21.0
1601676000000,-0.0067386353,-0.0109226947,0.0042597213,0.4971416647,0.00954948,0.0277601608,0.0063821196,0.0233553095,-0.3237482888,-0.5974341182,,,0.0001,7316.484,,6.0,22.0
1601679600000,0.0077691009,-0.0052879625,0.0045550731,0.5335099935,0.0110870797,0.0275461519,0.0065267386,0.022581496,0.0825594617,-0.5973355383,,,0.0001,7316.484,,7.0,23.0
1601683200000,0.0018367892,-0.0045888882,0.0045663501,0.4347106785,0.0110667524,0.0274956482,0.006513511,0.0216349429,-1.7475991686,-1.1851990386,,,0.0001,3105.093,,0.0,0.0
1601686800000,-0.0024105048,-0.004470241,0.004563756,0.5044343422,0.0110934934,0.0275620868,0.0065676964,0.0210178495,-0.9200488979,-1.0083962353,,,0.0001,3105.093,,1.0,1.0
1601690400000,-0.0006496019,-0.0050023369,0.0045647467,0.4946859399,0.0111007044,0.0275800028,0.0065801897,0.0203364528,-0.9202275524,-1.0685282283,,,0.0001,3105.093,,2.0,2.0
1601694000000,0.0002154095,-0.0060305782,0.0045553426,0.511365843,0.0110983137,0.0275740631,0.0065417324,0.0192699369,-0.9235803095,-1.1374428486,,,0.0001,3105.093,,3.0,3.0
1601697600000,0.0011289958,-0.0090918823,0.00446645,0.5053417242,0.0104755009,0.0275429672,0.006455067,0.0163917031,-0.3658847623,-1.012410245,,,0.0001,3105.093,,4.0,4.0
1601701200000,0.0005468033,-0.0030226572,0.0043307037,0.4980321944,0.0052708796,0.021405549,0.0062196853,0.0156323286,-1.3786468958,-1.0791874249,,,0.0001,3105.093,,5.0,5.0
1601704800000,-0.001988064,0.0089548523,0.0032357913,0.3653677456,0.0052187431,0.0214481893,0.0055651013,0.0146745904,1.3180217559,-0.8923609624,,,0.0001,3105.093,,6.0,6.0
1601708400000,-0.000760177,0.0026215353,0.0030479283,0.4994387857,0.0063424766,0.0214645062,0.0053129797,0.0146487119,1.623740899,-0.6079466372,,,0.0001,3105.093,,7.0,7.0
1601712000000,-0.0001196694,0.0035144811,0.0030390744,0.4911326949,0.0063432357,0.0214670751,0.0052149874,0.0144982093,-0.0382979594,-0.9243401545,,,0.0001,3105.093,,8.0,8.0
1601715600000,-0.00190829,0.0049926067,0.0029791873,0.4830117694,0.0063553636,0.0215081188,0.0051569918,0.0135855099,1.4211303955,-0.3194932506,,,0.0001,3105.093,,1.0,9.0
1601719200000,0.00190147,0.0075106516,0.0029932421,0.5324524295,0.006343302,0.0214672994,0.0050247096,0.012252681,-0.2406430482,-0.7310498593,,,0.0001,3105.093,,2.0,10.0
1601722800000,0.0020583911,0.0084283357,0.003009982,0.5608690265,0.0063302718,0.0159934631,0.0047643321,0.0112368302,-0.8466080569,-0.7499955204,,,0.0001,3105.093,,3.0,11.0
1601726400000,-0.0012000785,0.0095835533,0.0029742863,0.4867529461,0.006410007,0.0160126796,0.0047225241,0.0084265708,0.2681908749,-0.398592551,,,0.0001,3105.093,,4.0,12.0
1601730000000,-0.0001053466,0.0044111745,0.002805821,0.4780519439,0.0061724411,0.0155606642,0.0045675953,0.0076583959,-0.4795776579,-0.5821408058,,,0.0001,3105.093,,5.0,13.0
1601733600000,-0.0006966895,-0.0002544897,0.0026918491,0.437949454,0.0061767444,0.0111111111,0.0040376877,0.0076695011,-0.231895979,-0.4780199749,,,0.0001,3105.093,,6.0,14.0
1601737200000,0.0006249881,0.0012022281,0.0026888811,0.4978395477,0.0056783341,0.0111041711,0.0039227603,0.0076034767,-1.5487961864,-0.9987010062,,,0.0001,3105.093,,7.0,15.0
1601740800000,0.0006834504,0.0027813872,0.0026840141,0.5230548019,0.0043767869,0.0110965872,0.0038396092,0.007400114,0.1521433645,-0.4253073533,,,9.749e-05,3105.093,,0.0,16.0
1601744400000,0.0035505664,0.0033878083,0.0027144511,0.5449098041,0.0080996955,0.0132842947,0.0038162572,0.0081075383,1.8397963469,1.5405091866,,,9.749e-05,3105.093,,1.0,17.0
1601748000000,0.0002164582,0.0042002612,0.0027099175,0.4352419282,0.0080979427,0.0132814198,0.0037479013,0.008791792,-0.1535140888,-0.2819834329,,,9.749e-05,3105.093,,2.0,18.0
1601751600000,-0.0007220012,0.0019851968,0.0027010286,0.4555822465,0.0080224625,0.0132910159,0.0037334288,0.0091358163,-0.2328693958,-0.2497013266,,,9.749e-05,3105.093,,3.0,19.0
1601755200000,0.0008095282,0.0064269846,0.0025864656,0.3676183404,0.0074631802,0.0132802652,0.0036794606,0.0094500718,1.3544870508,2.0441226347,,,9.749e-05,3105.093,,4.0,20.0
1601758800000,-0.0016631042,0.0023062963,0.0025723235,0.505121353,0.0068651077,0.0133023884,0.0036398022,0.0095941896,-1.2244712468,-1.284011097,,,9.749e-05,3105.093,,5.0,21.0
1601762400000,0.0003170841,0.0094262671,0.0021203495,0.4658450893,0.0064834975,0.0126888063,0.0033435462,0.0076327223,-0.9989518388,-1.2304553484,,,9.749e-05,3105.093,,6.0,22.0
1601766000000,-0.0009377037,0.0007051451,0.0014387956,0.4994927987,0.0063579348,0.0101435247,0.0030618812,0.0076700662,0.0634364925,0.1481464712,,,9.749e-05,3105.093,,7.0,23.0
1601769600000,-0.0015532568,-0.0026810717,0.0014200257,0.5117442233,0.0063678256,0.0101593047,0.0030598068,0.0074813337,-0.5385452555,-0.8677897801,,,-2.144e-05,4929.653,,0.0,0.0
1601773200000,9.48581e-05,-0.0001763883,0.0013330488,0.4943751275,0.0075177415,0.0101583411,0.0030413371,0.0074868363,-0.3015885006,-0.6131408005,,,-2.144e-05,4929.653,,1.0,1.0
1601776800000,-0.0001821103,0.0002913247,0.0013266433,0.4913859828,0.0066937732,0.0101601914,0.0030258033,0.0074664217,1.0863603026,0.0231930614,,,-2.144e-05,4929.653,,2.0,2.0
1601780400000,0.0006621675,0.0007381166,0.0013327276,0.4742757402,0.005205667,0.0101534681,0.0030242356,0.0074432445,0.142279436,-0.4496625854,,,-2.144e-05,4929.653,,3.0,3.0
1601784000000,-0.0002493335,-0.0006396746,0.0013129326,0.5529885319,0.0047878287,0.0101560003,0.0029695554,0.0074372207,-1.0962590861,-0.9553423949,,,-2.144e-05,4929.653,,4.0,4.0
1601787600000,0.0019287866,0.0007406699,0.0013682784,0.5620843518,0.0058622938,0.0101364493,0.0030316675,0.0075293134,0.1448362357,-0.5578660587,,,-2.144e-05,4929.653,,5.0,5.0
1601791200000,-0.0003359887,0.0023972622,0.0013022079,0.5287820167,0.0058642642,0.0101398562,0.0029549728,0.0075530711,-1.8392159112,-1.9233256146,,,-2.144e-05,4929.653,,6.0,6.0
1601794800000,0.0052753761,0.0084518867,0.0016618728,0.5925829445,0.0112412884,0.0130325862,0.0030324292,0.009065662,1.8879248073,2.7236133598,,,-2.144e-05,4929.653,,7.0,7.0
1601798400000,-0.000486909,0.0080814989,0.0016680842,0.5513461836,0.0103666977,0.0130389349,0.003064569,0.009945787,-0.1310378229,-0.3410699118,,,-2.144e-05,4929.653,,8.0,8.0
1601802000000,-0.0012484889,0.0087479039,0.0016345752,0.5072655302,0.008988092,0.0125637054,0.0030327066,0.0096759799,0.4871960481,0.8209531406,,,5.039e-05,4929.653,,1.0,9.0
1601805600000,-0.000383034,0.0064477889,0.001607458,0.5432818264,0.0087725756,0.0112774078,0.0029759433,0.0096767609,-0.2276771387,-0.1782994093,,,5.039e-05,4929.653,,2.0,10.0
1601809200000,-0.000842809,0.0035338804,0.0015758237,0.5019393739,0.0072006189,0.0112859759,0.0029647963,0.0097770232,-0.2887862261,-0.2381261871,,,5.039e-05,4929.653,,3.0,11.0
1601812800000,0.0013375412,0.0060835275,0.001566532,0.5165118878,0.0070815744,0.0112709006,0.0029576131,0.0098920848,-0.5392526469,-0.1944114903,,,5.039e-05,4929.653,,4.0,12.0
1601816400000,0.0005329812,0.0067258062,0.0015655856,0.5638207875,0.0056324483,0.0112648967,0.0029912364,0.0099937245,-1.1045259805,-0.6504216715,,,5.039e-05,4929.653,,5.0,13.0
1601820000000,0.0004007015,0.0078313482,0.0015517687,0.4694309454,0.0051391762,0.0112603846,0.0029766869,0.0098671673,0.9011626417,0.5272564732,,,5.039e-05,4929.653,,6.0,14.0
1601823600000,-0.0005843186,0.0066133322,0.0015612511,0.4810309058,0.0049017158,0.0112669681,0.0030056171,0.0096259032,-1.0912810864,-0.7199587913,,,5.039e-05,4929.653,,7.0,15.0
1601827200000,-0.0012259004,0.0046926668,0.0015879962,0.4585780516,0.0049077322,0.0112807972,0.002999668,0.0092742351,-0.4758955476,-0.4862542158,,,5.039e-05,4929.653,,8.0,16.0
1601830800000,0.0008487979,0.0019878235,0.0014275292,0.4877541958,0.0044762293,0.0112712303,0.0028217775,0.0094271492,-0.0145655668,-0.2237921568,,,-7.56e-06,4929.653,,1.0,17.0
1601834400000,0.0005462037,0.002318153,0.0014304461,0.464985377,0.0044737857,0.0112650772,0.0027872769,0.0096513155,-0.8439843712,-0.738073838,,,-7.56e-06,4929.653,,2.0,18.0
1601838000000,0.0022411356,0.0052903048,0.0014835333,0.5509089241,0.0063725306,0.012335842,0.0028824475,0.0103602314,1.9227678928,2.6316573633,,,-7.56e-06,4929.653,,3.0,19.0
1601841600000,0.0040696143,0.0085649867,0.001676476,0.6002072524,0.0108317421,0.0167708835,0.0030220383,0.0124905026,1.5365228887,2.9936234892,,,-7.56e-06,4929.653,,4.0,20.0
1601845200000,-0.0027910873,0.0074254474,0.001749773,0.4724702318,0.0108620591,0.0168178235,0.0031092225,0.013099522,-0.2605435421,0.2375413586,,,-7.56e-06,4929.653,,5.0,21.0
1601848800000,0.0001446897,0.0072518279,0.0017500955,0.4956352335,0.0108604877,0.0168153905,0.0031324145,0.0136402778,-0.7975696468,-0.6461301228,,,-7.56e-06,4929.653,,6.0,22.0
1601852400000,0.0014335355,0.0096425047,0.0017439543,0.4813835939,0.009883427,0.0167913195,0.003142744,0.014280179,-0.4134677113,0.0321858182,,,-7.56e-06,4929.653,,7.0,23.0
1601856000000,0.0005966078,0.0118164761,0.0016936786,0.4748142447,0.0093506571,0.0167813077,0.0031488389,0.0145166671,-0.6317737125,-0.1700845538,,,-3.381e-05,9877.605,,0.0,0.0
