t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1654041600000,-0.002141247,0.0021056134,0.0054706211,0.5060745371,0.0185987628,0.037702855,0.0089191921,0.0236229024,-0.6495463882,-0.9175964376,,,0.0001,1622.917,,0.0,0.0
1654045200000,0.0042608669,0.0114908818,0.0054189558,0.5035152995,0.0129143608,0.0375428897,0.0087234847,0.0239562736,0.6125160798,-0.2099768085,,,0.0001,1622.917,,1.0,1.0
1654048800000,-0.000326272,0.011642752,0.0054178784,0.4636787348,0.0124875807,0.0375551429,0.0086368152,0.023995015,-0.269016382,-0.8247439759,,,0.0001,1622.917,,2.0,2.0
1654052400000,-0.0037398845,0.0035080656,0.0054198335,0.4332018526,0.0102402888,0.0376961221,0.0086666041,0.0240027109,0.4121284647,-0.5979798102,,,0.0001,1622.917,,3.0,3.0
1654056000000,-0.0056409463,-0.0045800152,0.0055221107,0.4264153533,0.0116658709,0.0379099702,0.0086957049,0.0242025405,0.7646779757,-0.3531378622,,,0.0001,1622.917,,4.0,4.0
1654059600000,-0.001919228,-0.0039411199,0.0055116364,0.4662913385,0.0193723746,0.037982868,0.008913852,0.024603141,1.3541895287,0.0031690376,,,0.0001,1622.917,,5.0,5.0
1654063200000,0.0017638897,-0.0006115361,0.0055162569,0.4851344582,0.019338264,0.0379159883,0.0089807856,0.0246614423,-1.0578587484,-0.8366882927,,,0.0001,1622.917,,6.0,6.0
1654066800000,-0.0011909325,0.0027035384,0.0054402558,0.4686566508,0.0182307085,0.0379611976,0.0088236379,0.0241829096,-1.056360884,-0.9308549221,,,0.0001,1622.917,,7.0,7.0
1654070400000,-0.0032354355,-0.0028929076,0.0054602635,0.4736466839,0.0176187162,0.0380844172,0.0089371013,0.0247310701,-0.0065791673,-0.5125184841,,,0.0001,1622.917,,8.0,8.0
1654074000000,0.0045256989,2.8459e-06,0.0055319911,0.5500462772,0.0137635174,0.0379128352,0.0089511849,0.0247307838,0.4778133285,-0.3086749178,,,0.0001,1622.917,,1.0,9.0
1654077600000,0.0022475953,0.0047543255,0.0055232023,0.5442045617,0.0106303668,0.0378278135,0.0088650015,0.0242193299,-0.7779704014,-0.8332301167,,,0.0001,1622.917,,2.0,10.0
1654081200000,-0.0045112962,-0.0036940334,0.0055448884,0.3665130558,0.0083741641,0.0379992394,0.0088914155,0.0246525844,-0.1132863174,-0.6830433077,,,0.0001,1622.917,,3.0,11.0
1654084800000,0.0017798625,-0.0049686782,0.0055187884,0.4699961753,0.0084149658,0.0379317261,0.0089370718,0.0248673858,1.5173078692,-0.0254232564,,,0.0001,1622.917,,4.0,12.0
1654088400000,0.0037485969,0.0036050849,0.0054832329,0.5757485684,0.0126788464,0.0377900664,0.0089784462,0.0246598414,1.3809967893,0.1598491084,,,0.0001,1622.917,,5.0,13.0
1654092000000,0.0003719153,0.011042663,0.0052674413,0.483720837,0.0144091974,0.0369568471,0.0083506751,0.0228533145,1.4910890882,0.8133505606,,,0.0001,1622.917,,6.0,14.0
1654095600000,-0.0178629434,-0.0161580839,0.0061353629,0.4642561498,0.030358178,0.0463228956,0.0089704229,0.0272770755,1.8830149043,2.9068908172,,,0.0001,1622.917,,7.0,15.0
1654099200000,-0.0137910061,-0.0410480456,0.0060987214,0.4419101341,0.0423302005,0.0585181665,0.0091183491,0.0360311449,1.6493757627,3.3399152296,,,0.0001,1622.917,,0.0,16.0
1654102800000,-0.010505621,-0.0540583487,0.0062605859,0.4506874222,0.0529155197,0.0626431231,0.0090688592,0.046397802,1.5486374717,3.4683214332,,,0.0001,1622.917,,1.0,17.0
1654106400000,-0.0078880012,-0.0604699134,0.0063570647,0.3800779911,0.0662714337,0.0749080424,0.0094477369,0.0573014258,0.6891018948,2.2025203883,,,0.0001,1622.917,,2.0,18.0
1654110000000,-0.000396956,-0.0478245212,0.0059115391,0.5212197937,0.066297751,0.0690036261,0.0091143869,0.067086635,-0.8162972289,0.544782876,,,0.0001,1622.917,,3.0,19.0
1654113600000,-0.0013580755,-0.0473978292,0.0059129599,0.5489352948,0.0636554527,0.0690974656,0.0093130091,0.0754012634,-0.7887834685,0.8110302606,,,0.0001,1622.917,,4.0,20.0
1654117200000,-0.0162855432,-0.0684473489,0.0063395313,0.4187634006,0.0653979658,0.0904967558,0.0103558561,0.0874887208,0.8372104149,2.1740454854,,,0.0001,1622.917,,5.0,21.0
1654120800000,-0.0014563325,-0.0670579864,0.0063466631,0.4195400178,0.0487680672,0.0906287414,0.0104001755,0.0976471922,-1.4200885883,-0.5531202628,,,0.0001,1622.917,,6.0,22.0
1654124400000,0.0052117178,-0.0665882631,0.0063736939,0.5112128966,0.0384574527,0.0901588589,0.0104007688,0.1034428485,-1.0181394098,-0.5424401678,,,0.0001,1622.917,,7.0,23.0
1654128000000,0.0019722891,-0.0627404009,0.0064483829,0.5112938941,0.0383817528,0.0899813895,0.0106318406,0.1075866616,-0.4535085694,-0.1876808001,,,-1.452e-05,-23208.424,,0.0,0.0
1654131600000,-0.0042216573,-0.0706569967,0.0062819521,0.4773632197,0.0354022911,0.0891597035,0.0105763702,0.1107651295,-0.523003092,-0.3985940536,,,-1.452e-05,-23208.424,,1.0,1.0
1654135200000,0.0044437332,-0.0662225789,0.00644455,0.5320385181,0.0288958533,0.0880564768,0.0107218546,0.111615027,-0.5626816849,-0.666685876,,,-1.452e-05,-23208.424,,2.0,2.0
