t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1514764800000,-0.0075351832,0.1026003998,0.0182722981,0.6243006172,0.0295326165,0.1385301931,0.027329803,0.1470250046,-0.9787032855,-1.1194478143,,,,,,,
1514768400000,-0.0136588716,0.0528412451,0.0175498902,0.5156135461,0.0480522965,0.1200479562,0.0263818885,0.1458683064,1.7258286789,-0.1280738788,,,,,,,
1514772000000,-0.024092672,0.018979497,0.018296922,0.4715179609,0.0677668662,0.1230116352,0.0264351913,0.1445860416,0.6637498902,-0.3892102065,,,,,,,
1514775600000,0.0096280711,-0.0013021106,0.0173277946,0.4480593033,0.0642616979,0.1218385648,0.0251467285,0.1445561133,0.9482763128,-0.1369435394,,,,,,,
1514779200000,0.0059901667,0.0345600931,0.0162195521,0.3284238949,0.0638790517,0.1211130773,0.0242520897,0.1433418106,0.6403605255,-0.1153448379,,,,,,,
1514782800000,0.0142415789,0.0523399672,0.0163920424,0.5074180631,0.0495999929,0.1194124554,0.0239693596,0.1424987079,-0.5092675275,-0.4980027463,,,,,,,
1514786400000,-0.0030894764,0.071856917,0.015663302,0.3520077872,0.0413209243,0.1197825207,0.0231049351,0.1364775929,0.1310322316,-0.1361330776,,,,,,,
1514790000000,0.0163301249,0.0987042373,0.0156897301,0.4756597863,0.0467779986,0.1178578867,0.0224948254,0.1283955512,-1.7541543308,-0.819553144,,,,,,,
1514793600000,-0.0152433781,0.0603940157,0.0157644774,0.5038134935,0.0455809909,0.1196822484,0.0226154508,0.12267682,-0.9275689602,-0.6538806727,,,,,,,
1514797200000,-0.0051848331,0.0755241591,0.0151729544,0.4521352891,0.0391518809,0.120306015,0.0224007265,0.1090775264,-0.9168854965,-0.7558749912,,,,,,,
1514800800000,0.0086666731,0.0876502839,0.0151620692,0.4527733937,0.0364544587,0.1150371705,0.0220150831,0.0910645551,-1.2803468811,-1.0123962947,,,,,,,
1514804400000,-0.0034501017,0.0528463295,0.014176714,0.4040144003,0.0308437503,0.0891318429,0.0213381383,0.0819793659,-1.2531225652,-1.1731685248,,,,,,,
1514808000000,-0.0257516391,0.0177537387,0.015219956,0.4430359854,0.0618294535,0.0892624821,0.0230031859,0.0770783456,1.9676937648,1.1007911222,,,,,,,
1514811600000,-0.0036412981,0.0092261722,0.0152223616,0.4421065568,0.0620554158,0.0835176832,0.0224667968,0.0743947535,-0.3193195754,-0.714938915,,,,,,,
1514815200000,-0.011798895,-0.0107114032,0.0153311273,0.5500692731,0.0706414688,0.0948306061,0.023006133,0.0776940514,0.5675011738,0.1476358177,,,,,,,
1514818800000,0.0149335484,-0.0094879719,0.0153830073,0.4326346799,0.0696368815,0.0984082674,0.0232140285,0.0793892488,1.2069773436,1.189923959,,,,,,,
1514822400000,0.0026954015,0.0025975048,0.0152693452,0.3912220396,0.0685377821,0.0981437307,0.0229239325,0.0788621025,-0.0653025279,0.0639622814,,,,,,,
1514826000000,-0.0172869329,-0.0591211333,0.0119616285,0.5036013121,0.064517591,0.0998701798,0.0215433758,0.0829839304,-0.6520160333,-0.1036846537,,,,,,,
1514829600000,0.0003072669,-0.0538393183,0.0119589096,0.5246883187,0.0445400092,0.0998395024,0.0212660306,0.0866480529,-1.0741512733,-1.058673526,,,,,,,
1514833200000,0.0086776225,-0.0438302116,0.0121649194,0.451441807,0.0441568329,0.0989805862,0.0212933321,0.0876705109,-0.9369809946,-0.8724685778,,,,,,,
1514836800000,0.0080220784,-0.0391715336,0.0122912758,0.5644913195,0.0438054224,0.0981928753,0.021152323,0.0862503992,-0.658605423,-0.7842388569,,,,,,,
1514840400000,0.0119989094,-0.0409899835,0.0121918437,0.5531016331,0.0397037444,0.0941844463,0.0208393038,0.0793447586,1.0392544091,0.4929756619,,,,,,,
1514844000000,0.0061025849,-0.0329947873,0.0122934949,0.5146538543,0.0475238873,0.093613164,0.0210060918,0.0721369152,0.3588957662,-0.1857800732,,,,,,,
1514847600000,-0.0021519159,-0.02666329,0.0121965033,0.3846906823,0.0490410348,0.080284716,0.0207996952,0.0670018711,0.1825273475,-0.3754561394,,,,,,,
1514851200000,-0.005352364,-0.024522541,0.0121541346,0.4362903151,0.0493049327,0.0798617339,0.0207871512,0.0634553339,0.4995103124,-0.0915108352,,,,,,,
