t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1725148800000,-0.0008472825,-0.0025370412,0.0018762033,0.6848428143,0.0064168967,0.0121813023,0.0032691601,0.0089916808,-0.3082092665,-0.501439759,80996.552,-0.0005550981,4.113e-05,-821.56,0.0,0.0,0.0
1725152400000,-0.0007459221,-0.0053338613,0.001821921,0.5285836328,0.0064216867,0.0102833871,0.0031193082,0.0089055402,0.2262487211,-0.4622347726,80930.995,8.66863e-05,4.113e-05,-821.56,0.0,1.0,1.0
1725156000000,-0.0017306974,-0.0077083579,0.0018369829,0.4257801188,0.00643282,0.0103012154,0.0031127887,0.0089377894,0.8090609572,-0.1221961772,80904.126,0.0011555518,4.113e-05,-821.56,0.0,2.0,2.0
1725159600000,-0.0048915474,-0.0110859595,0.0020499288,0.471749718,0.0147882867,0.0183461806,0.0034139687,0.0111328662,2.0238210347,4.090384649,81210.158,0.0025756552,4.113e-05,-821.56,0.0,3.0,3.0
1725163200000,-0.0002739995,-0.0119496198,0.0020379669,0.4890190415,0.0147923398,0.0183512088,0.0035205089,0.0126788718,-0.0763802591,0.1960981192,81091.1,0.0011673089,4.113e-05,-821.56,0.0,4.0,4.0
1725166800000,-0.0014047178,-0.0152990733,0.0019744245,0.4732193666,0.0136987098,0.0183770234,0.0036038722,0.0137604362,-0.3563793251,-0.2060934175,81596.379,0.0082216214,4.113e-05,-821.56,0.0,5.0,5.0
1725170400000,-0.0078026077,-0.0207052624,0.0024394552,0.412866865,0.022412134,0.0256605043,0.0040294928,0.0187677618,1.7472182734,3.9733884932,82603.05,0.0209992257,4.113e-05,-821.56,0.0,6.0,6.0
1725174000000,0.0037095161,-0.0161089671,0.0026118618,0.5358993155,0.0202745309,0.0252063964,0.0041812998,0.0207796053,-0.5026628744,-0.0302724644,82859.42,0.0203085678,4.113e-05,-821.56,0.0,7.0,7.0
1725177600000,0.0047686384,-0.0104299856,0.0028362909,0.5778818867,0.0183767954,0.0250867667,0.0043203524,0.021170871,-0.5054481066,0.0540500989,82866.831,0.0218979765,4.113e-05,-821.56,0.0,8.0,8.0
1725181200000,-0.0041835788,-0.0127323874,0.0029253556,0.4881064383,0.0153692028,0.0251921601,0.0044496922,0.0226541963,-0.4756597805,-0.261773602,82919.02,0.0162095551,-3.432e-05,-821.56,0.0,1.0,9.0
1725184800000,-0.0004978192,-0.011883709,0.0029200526,0.4549664476,0.0141393351,0.0252047075,0.0045105375,0.0240991471,-0.3483301363,-0.0222259739,83065.854,0.0056027471,-3.432e-05,-821.56,0.0,2.0,10.0
1725188400000,-0.0047074994,-0.0203931583,0.0028825602,0.3956671954,0.0125633944,0.0253239198,0.0045517153,0.0262368791,-0.0803992359,0.5464052281,83150.488,0.0035127931,-3.432e-05,-821.56,0.0,3.0,11.0
1725192000000,0.0053429079,-0.0148926802,0.0031475348,0.489171717,0.0114149049,0.0251893355,0.0047599306,0.0264483856,1.7290988037,1.0260787717,82314.927,-0.0066601316,-3.432e-05,-821.56,0.0,4.0,12.0
1725195600000,-0.0037863673,-0.0198042785,0.0031863372,0.4369886455,0.0114582902,0.0252850741,0.004946721,0.0270093641,0.1103683661,0.225509195,83013.522,0.0011396903,-3.432e-05,-821.56,0.0,5.0,13.0
1725199200000,0.0026716649,-0.013230093,0.0031882212,0.4506846595,0.0136623956,0.0250985776,0.0050702828,0.0273798973,1.6233788814,1.5974549973,82921.307,-0.0017401494,-3.432e-05,-821.56,0.083,6.0,14.0
1725202800000,-0.0050712497,-0.0210738085,0.0032281192,0.4620545187,0.0207152766,0.0337595083,0.0056000715,0.0281416669,1.9455720734,3.4958160572,83007.728,-0.0017168871,-3.432e-05,-821.56,0.0,7.0,15.0
1725206400000,0.0058225649,-0.0133805507,0.0034939112,0.5332524585,0.0199148015,0.0333359672,0.005886747,0.0277550932,-0.1058817763,0.7435008422,83231.285,0.011132343,-3.82e-06,-821.56,0.0,0.0,16.0
1725210000000,-0.001459024,-0.0142355085,0.0034987863,0.4403373919,0.0199439001,0.0333846762,0.0059540295,0.0274991235,-0.8314600488,-0.3008903535,83580.001,0.0068239365,-3.82e-06,-821.56,0.0,1.0,17.0
1725213600000,-7.0185e-05,-0.0149997052,0.0034898554,0.4043097079,0.0199453,0.0333870195,0.0059873203,0.0268614359,-0.6737881644,-0.231647933,83592.076,0.0080892237,-3.82e-06,-821.56,0.0,2.0,18.0
1725217200000,0.0071070765,-0.0064395223,0.0038212881,0.5111035485,0.0271250455,0.0331514099,0.0062263094,0.0260347506,-0.3149332394,0.347838684,82638.007,-0.0044540552,-3.82e-06,-821.56,0.0,3.0,19.0
1725220800000,-0.0004629226,-0.0058107924,0.0038174744,0.4982024562,0.0271376081,0.0331667635,0.0064894156,0.0253503985,-0.5424914943,-0.1778596617,82576.485,-0.0078672341,-3.82e-06,-821.56,0.083,4.0,20.0
1725224400000,-0.001416755,-0.0088205339,0.003803693,0.4262913503,0.0183905489,0.0332138194,0.0065466849,0.0241662984,-1.1800485839,-0.6703961873,82643.759,-0.0112017467,-3.82e-06,-821.56,0.0,5.0,21.0
1725228000000,-0.0013689628,-0.0120197741,0.0037785702,0.4605622265,0.0158459711,0.0332593502,0.0066324431,0.0221822982,-0.9738428681,-0.6666604914,82545.424,-0.0125209476,-3.82e-06,-821.56,0.0,6.0,22.0
1725231600000,-0.017859129,-0.0290558078,0.0051812446,0.4328378009,0.0271672814,0.0327276636,0.0075137473,0.0247475089,1.891651621,1.7125289844,82127.645,-0.006175875,-3.82e-06,-821.56,0.0,7.0,23.0
1725235200000,-0.0001247622,-0.0283536861,0.0051855708,0.5100271503,0.0276418601,0.0327317473,0.0077066507,0.0264873089,0.6023039746,0.6570549042,82146.888,-0.0052024133,-3.82e-06,-7084.924,0.0,8.0,0.0
1725238800000,0.0028861192,-0.0248219922,0.0052515152,0.4617087317,0.0286598069,0.0318268286,0.0079349121,0.0265352229,0.4378838186,0.5291899653,81229.398,-0.0171139481,-3.386e-05,-7084.924,0.0,1.0,1.0
1725242400000,-0.0007658276,-0.0238794411,0.0052496385,0.5891626351,0.0266228493,0.0300165978,0.008085948,0.0267252828,0.0410222512,0.1997500119,81186.961,-0.016457157,-3.386e-05,-7084.924,0.0,2.0,2.0
1725246000000,0.0014938205,-0.0176159138,0.0052050994,0.5156445335,0.0226590581,0.0288812136,0.0079661938,0.0272593814,0.2504639239,0.6222204606,81670.442,-0.0055669805,-3.386e-05,-7084.924,0.0,3.0,3.0
1725249600000,0.0040515391,-0.0133654089,0.0052955759,0.5173478645,0.0222714796,0.0287646724,0.0079283408,0.0267907188,-1.045512192,-0.0324410847,81624.249,-0.0063622495,-3.386e-05,-7084.924,0.0,4.0,4.0
1725253200000,-0.0048924518,-0.0168113685,0.0053675045,0.426451867,0.011123311,0.028906094,0.0080217864,0.0272949449,-1.6626238131,-0.5079440961,81874.89,0.0079465319,-3.386e-05,-7084.924,0.0,5.0,5.0
1725256800000,0.0056648586,-0.0034661815,0.0052953314,0.6155521439,0.0148825794,0.0287432675,0.0078664504,0.0274586674,-0.7942220052,-0.20730724,81863.226,0.0083297243,-3.386e-05,-7084.924,0.083,6.0,6.0
