t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1711929600000,0.0043681837,0.0244003565,0.0020639913,0.5942492079,0.0129841452,0.0252947495,0.0040475584,0.0209330771,1.1205596807,1.9159634369,,,0.00070161,4841.118,,0.0,0.0
1711933200000,-0.0017838101,0.018327294,0.0020247743,0.4970837193,0.0102043685,0.0225049281,0.0040803408,0.0212449907,0.5054880476,0.8155298253,,,0.00070161,4841.118,,1.0,1.0
1711936800000,-0.004688638,0.011074683,0.0022744643,0.474266185,0.0102524384,0.0226109426,0.0041691113,0.0207941037,-0.1951043482,0.2187707387,,,0.00070161,4841.118,,2.0,2.0
1711940400000,0.0006739693,0.0125299311,0.0022596639,0.5072368101,0.0102455333,0.0225957138,0.0041237059,0.0200464692,-0.9260524932,-0.4923758132,,,0.00070161,4841.118,,3.0,3.0
1711944000000,-0.0039365301,0.0096028683,0.002418231,0.4354945865,0.0119778132,0.0211290841,0.0042133159,0.01842444,-0.6166989165,-0.2525393534,,,0.00070161,4841.118,,4.0,4.0
1711947600000,-0.0022386238,0.0044780072,0.0024171659,0.4199500325,0.0134657125,0.018685364,0.0042116232,0.0176160787,-0.5784855857,-0.248356781,,,0.00070161,4841.118,,5.0,5.0
1711951200000,-0.0179257444,-0.0167481595,0.0043452812,0.4029116061,0.0330824544,0.0342068267,0.004954508,0.0241630771,2.022441196,4.2072003469,,,0.00070161,4841.118,,6.0,6.0
1711954800000,0.0064695143,-0.0085457523,0.0045747623,0.4729905654,0.0328101891,0.0355957972,0.005265906,0.0262803659,1.1266195687,2.7451286888,,,0.00070161,4841.118,,7.0,7.0
1711958400000,-0.0002875819,-0.0100536644,0.004562401,0.5359011143,0.0289503806,0.0356060369,0.0053208849,0.0283667506,-0.1733092745,0.5748874488,,,0.00033491,4841.118,,0.0,8.0
1711962000000,-0.002964296,-0.0124862665,0.0045921276,0.5043437239,0.0287078692,0.0357118975,0.0054514567,0.0311143225,-0.154721448,0.7942981305,,,0.00033491,4841.118,,1.0,9.0
