t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1567296000000,-0.0025125837,0.0003057006,0.0044254956,0.4485026335,0.0275109075,0.0275109075,0.0057893271,0.0130815506,-0.7484493612,-0.5114767887,,,,,,,
1567299600000,0.00308632,0.0020453392,0.0044622511,0.4774642118,0.0274262612,0.0274262612,0.0057836023,0.0132763195,-0.6837023022,-0.3585357506,,,,,,,
1567303200000,-0.0002152425,-0.0011520785,0.0044197319,0.5710707141,0.0274321658,0.0274321658,0.0056509419,0.0130828388,-0.8678600272,-0.5079041185,,,,,,,
1567306800000,-0.0009578793,-0.0015840316,0.0044226819,0.7017372313,0.0224739688,0.0274584677,0.0055456194,0.0128712624,-0.643298006,-0.4978756624,,,,,,,
1567310400000,0.0017947527,0.0012235649,0.0044333943,0.7052909354,0.0112760859,0.0274092748,0.0054505585,0.0130608271,0.1096151058,-0.1251881213,,,,,,,
1567314000000,-0.0008895336,4.36861e-05,0.0044372756,0.6795406256,0.0069249859,0.027433678,0.0053921818,0.0130667813,0.3341206579,-0.346632354,,,,,,,
1567317600000,-0.0012699621,-0.0014911731,0.0044445138,0.4946329743,0.0065859564,0.0274685621,0.0053505255,0.0129001401,-1.8302144993,-1.1131410877,,,,,,,
1567321200000,0.0009987243,0.0022940946,0.0044104548,0.550205291,0.0048710757,0.0274411559,0.0052641672,0.0130438902,-1.1418635123,-1.0351491241,,,,,,,
1567324800000,-0.0003891034,0.001722344,0.0044115609,0.3892686554,0.0035855164,0.0274518375,0.0051655201,0.0131336288,-0.6212803795,-0.8880307629,,,,,,,
1567328400000,-0.0018088904,0.0036333194,0.0043572845,0.380073902,0.0083632928,0.0275015849,0.0052165444,0.0127657479,1.6374686917,0.6372301107,,,,,,,
1567332000000,6.77738e-05,0.0023545174,0.0043499945,0.596883123,0.0083627261,0.0274997211,0.0051562411,0.0125966624,0.9955824386,0.3592795363,,,,,,,
1567335600000,-0.0011166288,0.0009957027,0.0043570012,0.4752052188,0.0072406285,0.0275304624,0.0051299528,0.0124963874,-0.2295094244,-0.6003213434,,,,,,,
1567339200000,-0.0010030624,0.0018003213,0.0043452035,0.456595341,0.0072478986,0.0275581049,0.0050559151,0.0121646732,-0.5951036364,-0.7819364784,,,,,,,
1567342800000,0.0006540557,-0.0014586135,0.0042703446,0.4620029271,0.0072431612,0.0275400922,0.0049003843,0.0122484688,-0.2983092101,-0.4468322755,,,,,,,
1567346400000,-0.0009731334,-0.0024469684,0.0042744288,0.4387627113,0.0067652663,0.0275669184,0.0048946191,0.0124421211,-0.0167345755,-0.1507612659,,,,,,,
1567350000000,0.0009270495,0.0006770891,0.0042550888,0.5083882562,0.0066347425,0.0275413862,0.0048244762,0.0123661885,-0.757884246,-0.6784451488,,,,,,,
1567353600000,0.002861063,0.000965086,0.0042629651,0.5546841071,0.0118218374,0.0274628134,0.0050838985,0.012402674,1.9596104683,1.1760474673,,,,,,,
1567357200000,-0.003006999,-0.0022663025,0.0043079795,0.4445748897,0.0118574929,0.0275456431,0.0051893067,0.0124906594,0.6724302881,0.432469089,,,,,,,
1567360800000,0.0011634003,-0.0011617403,0.0043154869,0.4136047484,0.0144995264,0.0275136337,0.0054592282,0.0124915751,0.6155271617,0.5739186297,,,,,,,
1567364400000,0.0014040549,0.0032291506,0.0042782722,0.5557368429,0.0144791968,0.0274750572,0.0053939783,0.0123389577,-0.6484206935,-0.3029816814,,,,,,,
1567368000000,0.0017687537,0.0049763098,0.0042909723,0.6311898914,0.0144536319,0.0274265464,0.0054825451,0.0123060842,-0.3814886715,-0.1207548567,,,,,,,
1567371600000,0.0001549346,0.0131221515,0.0039295354,0.5541164462,0.0144513929,0.0224443647,0.0049649805,0.0085448005,-1.2732031166,-0.7071989527,,,,,,,
1567375200000,0.0066642754,0.0028731793,0.0022756936,0.6860006376,0.0267491518,0.0267491518,0.0048267674,0.0100673406,1.9717850336,3.9120272654,,,,,,,
