t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1625097600000,0.0043743088,-0.024135011,0.0081257131,0.5689653065,0.0229022685,0.0594221715,0.0123597042,0.0510985801,0.9234252617,0.4753830239,,,0.0001,-6137.625,,0.0,0.0
1625101200000,-0.0090503638,-0.0320699473,0.0082906749,0.5074195139,0.0231114354,0.055645573,0.0123297607,0.0450449539,-0.495614761,-0.674136207,,,0.0001,-6137.625,,1.0,1.0
1625104800000,0.0060067099,-0.0253931395,0.0084248126,0.5118550588,0.0229734406,0.0543495715,0.0123735095,0.0378011122,-1.1629995865,-1.5902230208,,,0.0001,-6137.625,,2.0,2.0
1625108400000,-0.0182285368,-0.0419108939,0.0091271756,0.4426722472,0.0283061693,0.0519670935,0.0132435014,0.0306348699,1.0867490084,0.4047171644,,,0.0001,-6137.625,,3.0,3.0
1625112000000,-0.0052356311,-0.0284732427,0.0083995134,0.4496489503,0.0314783026,0.0385632947,0.0126043706,0.0323470127,-0.6362680512,-1.4415747033,,,0.0001,-6137.625,,4.0,4.0
1625115600000,0.0061644179,-0.0122252104,0.0082885505,0.4813156655,0.0329993819,0.0383270308,0.012121251,0.0334017302,-0.5934348667,-1.2326265899,,,0.0001,-6137.625,,5.0,5.0
1625119200000,-0.0001345748,-0.0130445034,0.0082851665,0.4874684202,0.0290280874,0.0383321894,0.0120608419,0.0342799959,-0.8365373928,-1.6314183222,,,0.0001,-6137.625,,6.0,6.0
1625122800000,-0.0237279801,-0.0427993669,0.0093911136,0.3902782639,0.0484022674,0.0573183803,0.0131432518,0.0425495103,1.7690143813,2.4278182489,,,0.0001,-6137.625,,7.0,7.0
1625126400000,-0.0048622492,-0.0539634286,0.0092247608,0.5189890276,0.0495980305,0.0605970919,0.0131387382,0.0487813254,1.1749607971,2.0684266431,,,0.0001,-6137.625,,8.0,8.0
1625130000000,0.0038208844,-0.0322508652,0.0086050998,0.4828478575,0.0382692292,0.0599849682,0.012525994,0.0545996574,0.0370615418,0.2078994177,,,0.0001,-6137.625,,1.0,9.0
1625133600000,-0.0059959875,-0.0392050537,0.0086384597,0.4647963068,0.0407197596,0.0625664914,0.0126957801,0.0613385572,-0.3724236489,-0.2459821149,,,0.0001,-6137.625,,2.0,10.0
1625137200000,-0.0027612322,-0.0448154736,0.0085817103,0.4882760106,0.0441818009,0.0660890236,0.0127462145,0.0673721201,-0.3402374853,0.0032337141,,,0.0001,-6137.625,,3.0,11.0
1625140800000,0.0161045737,-0.0324955617,0.0092892757,0.5362775633,0.0434815491,0.065041557,0.0127264574,0.0678302783,-0.4070868564,0.3108689677,,,0.0001,-6137.625,,4.0,12.0
1625144400000,-0.0018471109,-0.0283787595,0.0092353611,0.4940214366,0.0272447916,0.0651619183,0.0129279646,0.0690166924,-0.0734467884,0.394512322,,,0.0001,-6137.625,,5.0,13.0
1625148000000,-0.0075408762,-0.0383815916,0.0092841326,0.4848026411,0.0274518022,0.0656570299,0.0131842205,0.0709436619,-1.6829888051,-0.7393390056,,,0.0001,-6137.625,,6.0,14.0
1625151600000,-0.0058371717,-0.0402426903,0.0093133838,0.4973790002,0.027612984,0.0660425315,0.0135510449,0.0741416996,1.381089091,0.8008058656,,,0.0001,-6137.625,,7.0,15.0
1625155200000,0.0068077074,-0.0222528064,0.0092114551,0.5395769297,0.0274262739,0.0655959733,0.0134153358,0.0761094145,-0.7098506253,-0.3029668361,,,0.0001,-6137.625,,8.0,16.0
1625158800000,-0.0084031904,-0.0282984524,0.0093356436,0.525871985,0.0260298145,0.0661518599,0.0136055902,0.0795893799,0.3746361362,0.414882199,,,0.0001,-6137.625,,1.0,17.0
1625162400000,0.0102076521,-0.0350747032,0.0088241868,0.5663916537,0.0257667961,0.0654834279,0.0131818827,0.0792161997,-1.0387754128,-0.686938237,,,0.0001,-6137.625,,2.0,18.0
