t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1696118400000,-0.0017671043,0.0020663799,0.0010500586,0.4529048513,0.0050087974,0.0077396212,0.0019239951,0.0065946885,-0.9389714533,-0.6829315489,,,2.95e-06,1316.648,,0.0,0.0
1696122000000,0.0010573922,0.0020403837,0.0010489995,0.6092031978,0.0050035067,0.007731446,0.0019027898,0.0065765646,-1.0445159035,-0.8104746457,,,2.95e-06,1316.648,,1.0,1.0
1696125600000,0.0010655376,0.0046544573,0.0010075269,0.5488120866,0.004998181,0.0077232166,0.0019132553,0.0063473731,-0.5255306586,-0.6424128748,,,2.95e-06,1316.648,,2.0,2.0
1696129200000,0.0002242797,0.0043282241,0.0010047258,0.4169152498,0.0049970602,0.0074506334,0.0019088795,0.0062236092,-0.4550095906,-0.6917530138,,,2.95e-06,1316.648,,3.0,3.0
1696132800000,0.0006982194,0.0048099037,0.0010102722,0.4600538769,0.0034723917,0.0070986025,0.0019042198,0.0062289053,-1.6038940145,-1.1194082119,,,2.95e-06,1316.648,,4.0,4.0
1696136400000,2.62528e-05,0.004488457,0.0010103756,0.4413461493,0.0034723005,0.0070984161,0.0018991782,0.0062301405,-1.2027166132,-1.0689461085,,,2.95e-06,1316.648,,5.0,5.0
1696140000000,0.0009705877,0.005079655,0.0010223852,0.5300834834,0.0043831718,0.0070915332,0.001896721,0.0064962631,1.9281786326,0.3852852162,,,2.95e-06,1316.648,,6.0,6.0
1696143600000,0.0021103203,0.00747786,0.0010869225,0.5659115194,0.0058778754,0.0086741605,0.001957418,0.0073502338,1.684350056,1.2305882004,,,2.95e-06,1316.648,,7.0,7.0
1696147200000,-0.0007703976,0.0065424638,0.001108905,0.4984632655,0.0054729332,0.0094282305,0.0019940798,0.007676035,1.1868744901,1.2618083398,,,-6.19e-06,1316.648,,0.0,8.0
1696150800000,0.0010152003,0.0076638312,0.0011159872,0.5034982995,0.0054673827,0.0094186686,0.0020780305,0.0081488099,0.2279244954,0.3185539668,,,-6.19e-06,1316.648,,1.0,9.0
