t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1680307200000,-0.0036733938,0.0155851912,0.0046605797,0.4445966647,0.0130007139,0.0402236262,0.0079186744,0.0354646693,-0.9520777008,-0.8666034079,,,0.0001,3970.4759999999,,0.0,0.0
1680310800000,-0.000951683,0.006694002,0.0044076793,0.4843169552,0.0124374654,0.0402619428,0.0075110347,0.0360348234,-0.5775773715,-0.7415186823,,,0.0001,3970.4759999999,,1.0,1.0
1680314400000,0.0060608469,0.0162507743,0.0044859304,0.5558391512,0.01032763,0.0400193914,0.0074029157,0.0376383944,-0.6039193487,-0.7232236219,,,0.0001,3970.4759999999,,2.0,2.0
1680318000000,-0.0009531422,0.0155104721,0.004494783,0.5101886682,0.0159543874,0.0457608903,0.0077401969,0.0387574294,1.9923718049,0.2082319161,,,0.0001,3970.4759999999,,3.0,3.0
1680321600000,-0.0014784826,0.0132307787,0.0045155881,0.453862049,0.0144051911,0.0458286471,0.0077181386,0.0394628387,-0.8180876509,-0.8974261279,,,0.0001,3970.4759999999,,4.0,4.0
1680325200000,0.0013629468,0.0142088603,0.0045183988,0.5338627935,0.0143855843,0.0457662701,0.0076853861,0.0402825135,-0.60985063,-0.8796101238,,,0.0001,3970.4759999999,,5.0,5.0
1680328800000,-0.0003121064,0.0191392612,0.0043559079,0.4963655903,0.0143900756,0.0457805585,0.0073676336,0.0402511161,-0.7880528566,-0.9670547699,,,0.0001,3970.4759999999,,6.0,6.0
1680332400000,-0.0030926377,0.0143433253,0.0044230004,0.4399072986,0.0163583394,0.0459225804,0.0075756166,0.0398699568,0.5810487172,-0.3057086049,,,0.0001,3970.4759999999,,7.0,7.0
1680336000000,-0.0020268429,0.0247493734,0.0035488267,0.5385865823,0.0164770507,0.0398139102,0.0069356372,0.0356891852,-0.2915265656,-0.7222001366,,,0.0001,3970.4759999999,,0.0,8.0
1680339600000,0.0005477574,0.0231403603,0.0035422263,0.5778873993,0.0096253379,0.0369089076,0.0068378869,0.0314553391,0.1450424964,-0.657913819,,,0.0001,3970.4759999999,,1.0,9.0
1680343200000,-0.000529877,0.0217649251,0.0035552285,0.4881297023,0.0096304408,0.0359265575,0.0067466295,0.0264505311,-0.9694670077,-0.993448752,,,0.0001,3970.4759999999,,2.0,10.0
1680346800000,0.0014012072,0.020489141,0.0035375831,0.5370164251,0.0083533226,0.0343438964,0.0065773603,0.0214194239,-0.6895928395,-0.8844181159,,,0.0001,3970.4759999999,,3.0,11.0
1680350400000,-0.0032485143,0.0159295502,0.003633596,0.4540814095,0.0078095785,0.0334397144,0.006565637,0.0152774962,-0.4089419871,-0.7244488568,,,0.0001,3970.4759999999,,4.0,12.0
1680354000000,0.0017636579,0.011117965,0.0034232143,0.516320137,0.0057967364,0.0259298052,0.0062447614,0.0113713519,0.6134086635,-0.525336272,,,0.0001,3970.4759999999,,5.0,13.0
1680357600000,-0.000179081,0.001657339,0.0028652552,0.600378959,0.0057977746,0.019594761,0.0057001246,0.011106908,-0.4833701411,-0.7605115979,,,0.0001,3970.4759999999,,6.0,14.0
1680361200000,-0.0035104758,-0.0071433129,0.0027255323,0.4401606962,0.0064852652,0.0196637903,0.0054151288,0.0117908104,1.1217665323,-0.439937018,,,0.0001,3970.4759999999,,7.0,15.0
1680364800000,0.00289674,-0.0033311119,0.0027976379,0.5150129898,0.0090034989,0.0211069902,0.0053286254,0.0118661715,1.4795355899,-0.0162348619,,,0.0001,3970.4759999999,,8.0,16.0
1680368400000,-0.0026080922,-0.0036847415,0.0028102001,0.4334548181,0.0090270423,0.0211621832,0.005324687,0.0124288503,0.9011427091,-0.0699199416,,,8.84e-05,3970.4759999999,,1.0,17.0
1680372000000,0.0016370119,0.001335473,0.00274508,0.5092126004,0.0089393308,0.021127597,0.0051244544,0.012165815,-1.5475915759,-1.2461441128,,,8.84e-05,3970.4759999999,,2.0,18.0
1680375600000,0.0001540231,0.002162773,0.0027406929,0.5047129167,0.0089379541,0.0211243434,0.0049556873,0.0116855379,-1.1494251826,-1.2234920797,,,8.84e-05,3970.4759999999,,3.0,19.0
