t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1627776000000,-0.0096046906,-0.0176404652,0.004693704,0.4498724583,0.0209754369,0.0349200699,0.010478674,0.0222700468,0.5490292521,0.0899278305,,,0.0001,-7873.791,,8.0,0.0
1627779600000,0.0066456305,-0.0036435904,0.0046951524,0.473904395,0.0207183634,0.0287294096,0.0102422501,0.0217170796,1.2682156097,1.6255756144,,,0.0001,-7873.791,,1.0,1.0
1627783200000,-0.0007223742,-0.0061155018,0.0046787005,0.4764218939,0.0207333407,0.028750178,0.0102875473,0.0206017884,-1.3021840858,-0.2328404408,,,0.0001,-7873.791,,2.0,2.0
1627786800000,0.0024223624,-0.0034711927,0.0047102841,0.5698710098,0.0206832384,0.0276576991,0.0101255235,0.0197816839,-1.5052117807,-1.0518616942,,,0.0001,-7873.791,,3.0,3.0
1627790400000,0.0149941698,0.0149514434,0.0055723125,0.5744221194,0.0348531983,0.0376775092,0.0103083322,0.025486887,1.8646225945,3.4960232946,,,0.0001,-7873.791,,4.0,4.0
1627794000000,-0.0088921608,0.0058464609,0.0059022505,0.4797145421,0.0351658991,0.0380155496,0.010439376,0.0266485931,-0.0604654539,0.5749782992,,,0.0001,-7873.791,,5.0,5.0
1627797600000,-0.0055965851,0.0033199773,0.0059856259,0.4753887581,0.0353638157,0.0382295042,0.0103075022,0.026893672,-0.1501338136,0.5491881107,,,0.0001,-7873.791,,6.0,6.0
1627801200000,-0.0027449399,0.0043903355,0.0059589051,0.4681332255,0.0238325812,0.0383347308,0.010358861,0.0268247081,-0.637176596,-0.4934404404,,,0.0001,-7873.791,,7.0,7.0
1627804800000,-0.0001522504,0.0038743081,0.0059592204,0.5004062923,0.0244357125,0.0383405681,0.0104243953,0.02675693,-0.7443748966,-0.8162896618,,,0.0001,-7873.791,,8.0,8.0
1627808400000,0.0011714274,0.0010797246,0.0059090725,0.565094691,0.0244071213,0.0382957075,0.0102048134,0.0268070798,-0.7760892993,-0.8295787098,,,0.0001,-7873.791,,1.0,9.0
