t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1630454400000,0.0002558993,0.0025111259,0.0058657886,0.4696694054,0.0139154483,0.0328254944,0.0090510232,0.0278859264,-1.2708238901,-0.9268169139,,,0.00044618,-1720.4289999999,,0.0,0.0
1630458000000,-0.007349118,-0.0019372196,0.0060328131,0.467658767,0.014971744,0.0330685188,0.0092790057,0.0283746111,2.0010756074,0.4012375687,,,0.00044618,-1720.4289999999,,1.0,1.0
1630461600000,0.0022485421,-0.0003833368,0.0060496374,0.4567437958,0.0177764044,0.0370062913,0.0093580161,0.028456453,1.3042876486,0.3913784327,,,0.00044618,-1720.4289999999,,2.0,2.0
1630465200000,0.0003847642,-0.003087208,0.0060145051,0.4800199515,0.0177695673,0.0369920581,0.0094075602,0.028977074,-0.6247213963,-0.8125909753,,,0.00044618,-1720.4289999999,,3.0,3.0
1630468800000,0.0035357813,-0.0022699567,0.0060336038,0.504857389,0.0177069594,0.0368617231,0.0094867834,0.0291822066,-1.0646855882,-1.2637644346,,,0.00044618,-1720.4289999999,,4.0,4.0
1630472400000,0.0023333649,0.0020389961,0.0060387493,0.4868124706,0.0176657388,0.0367759115,0.0094569227,0.0290071374,-0.5297400138,-0.8785152301,,,0.00044618,-1720.4289999999,,5.0,5.0
1630476000000,0.0057448643,0.0059242749,0.0061391422,0.4715070012,0.020269773,0.0365658457,0.0095402723,0.0290097511,0.3611831265,-0.1372296117,,,0.00044618,-1720.4289999999,,6.0,6.0
1630479600000,-0.0024873319,0.0065182993,0.0061263786,0.4659174633,0.0203203164,0.0366570238,0.0095633039,0.0285369265,-0.0498613867,-0.5798406819,,,0.00044618,-1720.4289999999,,7.0,7.0
1630483200000,-0.0028609267,-0.0123583423,0.0051285756,0.4841713038,0.016647513,0.0367621978,0.0089481954,0.0273794847,0.1035669797,-0.6925521277,,,0.00044618,-1720.4289999999,,8.0,8.0
1630486800000,0.0037328011,-0.008126738,0.0052009567,0.5114077915,0.0165856022,0.0366254822,0.0088797256,0.0261533341,0.28211188,-0.5071113625,,,0.00027256,-1720.4289999999,,1.0,9.0
