t_k,klines__ret__1h,klines__ret__24h,klines__rvol__24h,klines__takerbuyfrac__1h,klines__range__6h,klines__range__24h,klines__atr__24h,klines__bbw__24h,klines__volz__6h,klines__volz__24h,futures__oi__asof,futures__oichg__4h,funding__rate__asof,nettaker__net__1d,futures__stale_h,funding__stale_h,nettaker__stale_h
1685577600000,0.0009700566,-0.0174782628,0.0038959079,0.4635240146,0.0110174989,0.0366220942,0.0054098134,0.0362744904,1.7430760889,-0.3220231717,,,9.865e-05,-18091.5,,8.0,0.0
1685581200000,-0.0053134193,-0.024824913,0.0039526436,0.4706961471,0.0129240735,0.0368177222,0.0057885076,0.0319617348,1.9022938782,0.5347135358,,,2.096e-05,-18091.5,,1.0,1.0
1685584800000,0.0004725526,-0.0239178086,0.0039631397,0.4254968281,0.0127347983,0.0333503702,0.0057994529,0.0264875251,0.4605776814,-0.1977958172,,,2.096e-05,-18091.5,,2.0,2.0
1685588400000,-0.0132688001,-0.0344810391,0.0046845361,0.4108885308,0.0265725922,0.039313963,0.0063501166,0.0237700981,1.5785107452,1.1219213366,,,2.096e-05,-18091.5,,3.0,3.0
1685592000000,0.002271021,-0.031722547,0.0047433774,0.4669636017,0.0278174634,0.0400531144,0.0065588428,0.0183860831,0.5575925202,0.4439250888,,,2.096e-05,-18091.5,,4.0,4.0
1685595600000,0.0009040349,-0.0166393349,0.0038483047,0.5574448847,0.0277923381,0.0277923381,0.0060088798,0.0189274796,-1.1329937378,-0.6546734008,,,2.096e-05,-18091.5,,5.0,5.0
1685599200000,0.0016807099,-0.0088212004,0.0036894719,0.4936932593,0.0277457056,0.0277457056,0.0057150368,0.0197653415,-1.2581551163,-1.0394233468,,,2.096e-05,-18091.5,,6.0,6.0
1685602800000,-0.0023862908,-0.0139246345,0.0036487606,0.4365284744,0.0209228031,0.0278120733,0.0055498766,0.0207073757,-0.5746880231,-0.4854792239,,,2.096e-05,-18091.5,,7.0,7.0
1685606400000,0.000654841,-0.0134434388,0.003654446,0.5433000612,0.0189947494,0.0277938728,0.0055637958,0.0211473682,-0.493978882,-0.4933311265,,,2.096e-05,-18091.5,,8.0,8.0
1685610000000,0.0040988454,-0.0082691741,0.0037726802,0.5676133713,0.0118052818,0.027680415,0.0055963399,0.0208897756,-0.4077792827,-0.6118994436,,,9.641e-05,-18091.5,,1.0,9.0
