date,contract,contract_group,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All
2023-10-17,BITCOIN,BITCOIN,18243.0,407.0,2810.0,363.0,7452.0,127.0,517.0,2541.0,10648.0,2473.0,2656.0,203.0,394.0,16802.0,17534.0,1441.0,709.0,2128.0,-22.0,232.0,133.0,-133.0,-390.0,70.0,652.0,1337.0,455.0,553.0,48.0,340.0,2047.0,2224.0,81.0,-96.0,2.2,15.4,2.0,40.8,0.7,2.8,13.9,58.4,13.6,14.6,1.1,2.2,92.1,96.1,7.9,3.9,117.0,4.0,10.0,6.0,10.0,4.0,6.0,29.0,42.0,21.0,10.0,6.0,0.0,78.0,75.0
2023-10-10,BITCOIN,BITCOIN,16115.0,429.0,2578.0,231.0,7585.0,517.0,447.0,1889.0,9311.0,2017.0,2103.0,155.0,54.0,14755.0,15310.0,1360.0,805.0,245.0,2.0,-283.0,39.0,63.0,-106.0,40.0,-449.0,499.0,326.0,108.0,-292.0,37.0,167.0,261.0,78.0,-16.0,2.7,16.0,1.4,47.1,3.2,2.8,11.7,57.8,12.5,13.1,1.0,0.3,91.6,95.0,8.4,5.0,105.0,4.0,9.0,4.0,10.0,6.0,5.0,21.0,40.0,19.0,9.0,5.0,0.0,65.0,71.0
2023-10-03,BITCOIN,BITCOIN,15870.0,427.0,2861.0,191.0,7521.0,623.0,407.0,2338.0,8812.0,1691.0,1995.0,447.0,17.0,14588.0,15049.0,1282.0,821.0,-768.0,-14.0,1079.0,-57.0,171.0,-470.0,-29.0,925.0,537.0,-1375.0,193.0,325.0,-600.0,-786.0,-589.0,18.0,-179.0,2.7,18.0,1.2,47.4,3.9,2.6,14.7,55.5,10.7,12.6,2.8,0.1,91.9,94.8,8.1,5.2,107.0,4.0,9.0,4.0,10.0,4.0,5.0,22.0,42.0,21.0,8.0,6.0,0.0,68.0,72.0
2023-09-26,BITCOIN,BITCOIN,16638.0,441.0,1782.0,249.0,7351.0,1093.0,436.0,1413.0,8275.0,3066.0,1802.0,122.0,616.0,15373.0,15638.0,1265.0,1000.0,-1743.0,-179.0,-287.0,39.0,-173.0,243.0,112.0,-626.0,-2086.0,-339.0,-983.0,2.0,397.0,-1752.0,-1918.0,9.0,175.0,2.6,10.7,1.5,44.2,6.6,2.6,8.5,49.7,18.4,10.8,0.7,3.7,92.4,94.0,7.6,6.0,113.0,5.0,8.0,5.0,10.0,6.0,4.0,18.0,50.0,21.0,10.0,5.0,5.0,64.0,84.0
2023-09-19,BITCOIN,BITCOIN,18381.0,620.0,2069.0,209.0,7524.0,850.0,324.0,2038.0,10361.0,3405.0,2786.0,119.0,219.0,17125.0,17556.0,1256.0,825.0,1280.0,90.0,454.0,-40.0,31.0,-441.0,-20.0,574.0,1084.0,297.0,322.0,1.0,-32.0,1222.0,1303.0,58.0,-23.0,3.4,11.3,1.1,40.9,4.6,1.8,11.1,56.4,18.5,15.2,0.6,1.2,93.2,95.5,6.8,4.5,109.0,5.0,9.0,4.0,10.0,6.0,0.0,18.0,44.0,20.0,12.0,4.0,7.0,64.0,79.0
2023-09-12,BITCOIN,BITCOIN,17101.0,530.0,1615.0,249.0,7492.0,1291.0,343.0,1465.0,9277.0,3108.0,2464.0,119.0,251.0,15902.0,16253.0,1199.0,848.0,608.0,10.0,-390.0,-67.0,-364.0,-248.0,-11.0,63.0,522.0,785.0,311.0,-48.0,-43.0,685.0,499.0,-77.0,109.0,3.1,9.4,1.5,43.8,7.5,2.0,8.6,54.2,18.2,14.4,0.7,1.5,93.0,95.0,7.0,5.0,106.0,5.0,6.0,0.0,10.0,6.0,0.0,16.0,48.0,23.0,10.0,4.0,7.0,60.0,82.0
2023-09-05,BITCOIN,BITCOIN,16493.0,520.0,2005.0,317.0,7856.0,1539.0,354.0,1401.0,8755.0,2324.0,2153.0,167.0,294.0,15218.0,15754.0,1275.0,739.0,-1187.0,-45.0,-759.0,34.0,-83.0,603.0,9.0,-887.0,-1324.0,319.0,-406.0,-1.0,-79.0,-1138.0,-1198.0,-49.0,11.0,3.2,12.2,1.9,47.6,9.3,2.1,8.5,53.1,14.1,13.1,1.0,1.8,92.3,95.5,7.7,4.5,114.0,4.0,7.0,0.0,9.0,8.0,4.0,16.0,53.0,22.0,11.0,5.0,7.0,63.0,87.0
2023-08-29,BITCOIN,BITCOIN,17680.0,565.0,2764.0,283.0,7939.0,936.0,345.0,2288.0,10080.0,2005.0,2558.0,168.0,372.0,16356.0,16952.0,1324.0,728.0,-1579.0,-34.0,-194.0,-451.0,-9.0,354.0,-74.0,-136.0,-59.0,-1094.0,129.0,3.0,7.0,-1661.0,-1508.0,82.0,-71.0,3.2,15.6,1.6,44.9,5.3,2.0,12.9,57.0,11.3,14.5,0.9,2.1,92.5,95.9,7.5,4.1,118.0,5.0,10.0,4.0,7.0,7.0,4.0,22.0,49.0,20.0,14.0,4.0,7.0,70.0,83.0
2023-08-22,BITCOIN,BITCOIN,19259.0,599.0,2959.0,733.0,7948.0,582.0,419.0,2424.0,10139.0,3099.0,2430.0,164.0,365.0,18017.0,18460.0,1242.0,799.0,2399.0,-15.0,-1401.0,587.0,-739.0,582.0,98.0,419.0,1408.0,881.0,1168.0,-45.0,116.0,2516.0,2226.0,-117.0,173.0,3.1,15.4,3.8,41.3,3.0,2.2,12.6,52.6,16.1,12.6,0.9,1.9,93.6,95.9,6.4,4.1,111.0,5.0,7.0,4.0,9.0,6.0,4.0,21.0,48.0,22.0,9.0,5.0,6.0,64.0,83.0
2023-08-15,BITCOIN,BITCOIN,16860.0,614.0,4360.0,146.0,8686.0,0.0,322.0,2005.0,8731.0,2218.0,1261.0,209.0,248.0,15501.0,16234.0,1359.0,626.0,-1246.0,27.0,-53.0,46.0,-251.0,-50.0,-17.0,-1508.0,-1513.0,363.0,180.0,31.0,-100.0,-1259.0,-1292.0,13.0,46.0,3.6,25.9,0.9,51.5,0.0,1.9,11.9,51.8,13.2,7.5,1.2,1.5,91.9,96.3,8.1,3.7,108.0,5.0,8.0,0.0,14.0,0.0,4.0,24.0,39.0,16.0,10.0,6.0,6.0,70.0,67.0
2023-08-08,BITCOIN,BITCOIN,18106.0,587.0,4412.0,100.0,8937.0,50.0,339.0,3514.0,10244.0,1855.0,1081.0,178.0,348.0,16760.0,17525.0,1346.0,581.0,2038.0,4.0,908.0,-31.0,512.0,-71.0,-23.0,1332.0,1258.0,358.0,-31.0,-176.0,-143.0,1978.0,2081.0,60.0,-43.0,3.2,24.4,0.6,49.4,0.3,1.9,19.4,56.6,10.2,6.0,1.0,1.9,92.6,96.8,7.4,3.2,115.0,5.0,10.0,4.0,15.0,0.0,5.0,29.0,39.0,16.0,11.0,5.0,4.0,75.0,69.0
2023-08-01,BITCOIN,BITCOIN,16068.0,583.0,3504.0,131.0,8426.0,121.0,362.0,2182.0,8985.0,1497.0,1112.0,354.0,491.0,14782.0,15445.0,1286.0,623.0,-1305.0,-75.0,-554.0,-299.0,-371.0,8.0,9.0,-160.0,116.0,-910.0,533.0,167.0,244.0,-1028.0,-1219.0,-277.0,-86.0,3.6,21.8,0.8,52.4,0.8,2.3,13.6,55.9,9.3,6.9,2.2,3.1,92.0,96.1,8.0,3.9,109.0,5.0,8.0,0.0,15.0,0.0,5.0,24.0,40.0,16.0,9.0,5.0,0.0,69.0,67.0
2023-07-25,BITCOIN,BITCOIN,17373.0,658.0,4059.0,430.0,8796.0,113.0,353.0,2341.0,8869.0,2406.0,579.0,187.0,247.0,15810.0,16664.0,1563.0,709.0,523.0,31.0,-132.0,248.0,-329.0,0.0,104.0,-125.0,-71.0,648.0,36.0,-321.0,56.0,668.0,531.0,-145.0,-8.0,3.8,23.4,2.5,50.6,0.7,2.0,13.5,51.1,13.8,3.3,1.1,1.4,91.0,95.9,9.0,4.1,116.0,5.0,11.0,7.0,15.0,0.0,5.0,30.0,36.0,24.0,12.0,5.0,5.0,80.0,77.0
2023-07-18,BITCOIN,BITCOIN,16850.0,627.0,4191.0,182.0,9126.0,113.0,249.0,2466.0,8940.0,1758.0,542.0,508.0,191.0,15142.0,16132.0,1708.0,718.0,-724.0,-150.0,45.0,98.0,786.0,-39.0,7.0,-1664.0,-1074.0,162.0,39.0,9.0,-131.0,-854.0,-923.0,130.0,199.0,3.7,24.9,1.1,54.2,0.7,1.5,14.6,53.1,10.4,3.2,3.0,1.1,89.9,95.7,10.1,4.3,118.0,5.0,10.0,4.0,15.0,0.0,0.0,28.0,37.0,20.0,14.0,6.0,5.0,78.0,72.0
2023-07-11,BITCOIN,BITCOIN,17574.0,777.0,4146.0,85.0,8340.0,152.0,242.0,4131.0,10014.0,1596.0,503.0,499.0,322.0,15996.0,17055.0,1578.0,519.0,-660.0,221.0,67.0,-54.0,-53.0,82.0,-8.0,-1162.0,-521.0,145.0,144.0,-377.0,150.0,-617.0,-516.0,-43.0,-144.0,4.4,23.6,0.5,47.5,0.9,1.4,23.5,57.0,9.1,2.9,2.8,1.8,91.0,97.0,9.0,3.0,122.0,5.0,9.0,0.0,14.0,0.0,0.0,30.0,41.0,19.0,14.0,6.0,7.0,81.0,73.0
2023-07-03,BITCOIN,BITCOIN,18234.0,556.0,4079.0,139.0,8393.0,70.0,249.0,5292.0,10535.0,1451.0,360.0,876.0,172.0,16613.0,17572.0,1621.0,662.0,-2744.0,20.0,-531.0,-108.0,696.0,0.0,-118.0,-783.0,8.0,-1690.0,-172.0,108.0,-353.0,-2509.0,-2685.0,-235.0,-59.0,3.0,22.4,0.8,46.0,0.4,1.4,29.0,57.8,8.0,2.0,4.8,0.9,91.1,96.4,8.9,3.6,120.0,5.0,9.0,4.0,14.0,0.0,0.0,34.0,39.0,16.0,11.0,5.0,6.0,80.0,69.0
2023-06-27,BITCOIN,BITCOIN,20978.0,536.0,4610.0,247.0,7698.0,70.0,367.0,6076.0,10527.0,3141.0,532.0,768.0,526.0,19122.0,20256.0,1856.0,722.0,3636.0,-19.0,1471.0,-118.0,1034.0,-191.0,-247.0,2874.0,1359.0,657.0,-1305.0,518.0,223.0,3099.0,3671.0,537.0,-35.0,2.6,22.0,1.2,36.7,0.3,1.8,29.0,50.2,15.0,2.5,3.7,2.5,91.2,96.6,8.8,3.4,126.0,4.0,10.0,4.0,12.0,0.0,0.0,36.0,41.0,23.0,12.0,6.0,8.0,88.0,76.0
2023-06-20,BITCOIN,BITCOIN,17342.0,555.0,3140.0,365.0,6664.0,261.0,614.0,3202.0,9169.0,2484.0,1837.0,250.0,303.0,16023.0,16585.0,1319.0,757.0,2525.0,-29.0,845.0,125.0,382.0,-66.0,-56.0,1405.0,1388.0,446.0,93.0,-222.0,51.0,2417.0,2511.0,108.0,14.0,3.2,18.1,2.1,38.4,1.5,3.5,18.5,52.9,14.3,10.6,1.4,1.7,92.4,95.6,7.6,4.4,117.0,5.0,9.0,4.0,8.0,4.0,4.0,24.0,44.0,22.0,17.0,5.0,10.0,75.0,82.0
2023-06-13,BITCOIN,BITCOIN,14817.0,584.0,2295.0,240.0,6282.0,327.0,670.0,1797.0,7781.0,2037.0,1744.0,472.0,252.0,13606.0,14074.0,1211.0,743.0,257.0,17.0,-40.0,1.0,-108.0,-41.0,110.0,-475.0,90.0,136.0,555.0,-4.0,34.0,270.0,285.0,-13.0,-28.0,3.9,15.5,1.6,42.4,2.2,4.5,12.1,52.5,13.7,11.8,3.2,1.7,91.8,95.0,8.2,5.0,109.0,6.0,6.0,4.0,6.0,4.0,0.0,18.0,47.0,21.0,15.0,6.0,8.0,61.0,84.0
2023-06-06,BITCOIN,BITCOIN,14560.0,567.0,2335.0,240.0,6389.0,368.0,560.0,2272.0,7691.0,1901.0,1189.0,476.0,218.0,13336.0,13789.0,1224.0,771.0,1344.0,70.0,-333.0,-25.0,-259.0,184.0,-93.0,493.0,949.0,483.0,694.0,196.0,-28.0,1335.0,1333.0,9.0,11.0,3.9,16.0,1.6,43.9,2.5,3.8,15.6,52.8,13.1,8.2,3.3,1.5,91.6,94.7,8.4,5.3,108.0,5.0,6.0,4.0,7.0,4.0,0.0,20.0,44.0,21.0,15.0,6.0,7.0,62.0,80.0
2023-05-30,BITCOIN,BITCOIN,13216.0,497.0,2667.0,265.0,6649.0,184.0,653.0,1779.0,6743.0,1418.0,495.0,280.0,246.0,12001.0,12456.0,1215.0,760.0,-1600.0,-49.0,130.0,35.0,79.0,4.0,93.0,-263.0,-371.0,-564.0,-685.0,-630.0,-176.0,-1532.0,-1479.0,-68.0,-121.0,3.8,20.2,2.0,50.3,1.4,4.9,13.5,51.0,10.7,3.7,2.1,1.9,90.8,94.2,9.2,5.8,100.0,4.0,8.0,0.0,7.0,0.0,4.0,19.0,39.0,23.0,12.0,7.0,7.0,61.0,76.0
2023-05-23,BITCOIN,BITCOIN,14816.0,546.0,2537.0,230.0,6570.0,180.0,560.0,2042.0,7114.0,1982.0,1180.0,910.0,422.0,13532.0,13935.0,1284.0,881.0,9.0,-12.0,-45.0,54.0,-1.0,11.0,-9.0,-148.0,-8.0,-132.0,197.0,0.0,184.0,133.0,56.0,-124.0,-47.0,3.7,17.1,1.6,44.3,1.2,3.8,13.8,48.0,13.4,8.0,6.1,2.8,91.3,94.1,8.7,5.9,105.0,6.0,7.0,4.0,6.0,0.0,0.0,20.0,44.0,23.0,11.0,7.0,7.0,62.0,80.0
2023-05-16,BITCOIN,BITCOIN,14807.0,558.0,2582.0,175.0,6571.0,169.0,569.0,2190.0,7121.0,2114.0,983.0,910.0,238.0,13399.0,13879.0,1408.0,928.0,-6.0,2.0,-54.0,63.0,-124.0,-60.0,-21.0,-426.0,-495.0,142.0,484.0,289.0,-140.0,-20.0,-276.0,14.0,270.0,3.8,17.4,1.2,44.4,1.1,3.8,14.8,48.1,14.3,6.6,6.1,1.6,90.5,93.7,9.5,6.3,107.0,6.0,7.0,6.0,7.0,0.0,0.0,23.0,44.0,24.0,9.0,7.0,6.0,64.0,82.0
2023-05-09,BITCOIN,BITCOIN,14813.0,556.0,2636.0,113.0,6696.0,229.0,590.0,2616.0,7616.0,1972.0,499.0,621.0,378.0,13419.0,14155.0,1394.0,658.0,405.0,2.0,-348.0,-49.0,-30.0,-134.0,-4.0,507.0,1064.0,-56.0,-191.0,-225.0,141.0,319.0,389.0,86.0,16.0,3.8,17.8,0.8,45.2,1.5,4.0,17.7,51.4,13.3,3.4,4.2,2.6,90.6,95.6,9.4,4.4,115.0,5.0,8.0,4.0,9.0,0.0,4.0,23.0,46.0,24.0,12.0,7.0,9.0,73.0,83.0
2023-05-02,BITCOIN,BITCOIN,14408.0,554.0,2983.0,161.0,6726.0,363.0,594.0,2109.0,6552.0,2028.0,690.0,846.0,237.0,13100.0,13766.0,1308.0,642.0,-2068.0,96.0,-209.0,-8.0,135.0,107.0,-300.0,-177.0,-221.0,-761.0,-55.0,365.0,-874.0,-1943.0,-1900.0,-125.0,-168.0,3.8,20.7,1.1,46.7,2.5,4.1,14.6,45.5,14.1,4.8,5.9,1.6,90.9,95.5,9.1,4.5,112.0,5.0,9.0,4.0,9.0,0.0,4.0,25.0,37.0,21.0,16.0,7.0,7.0,74.0,74.0
2023-04-25,BITCOIN,BITCOIN,16476.0,458.0,3193.0,169.0,6591.0,256.0,894.0,2285.0,6773.0,2789.0,746.0,481.0,1111.0,15043.0,15666.0,1433.0,810.0,-1666.0,-35.0,-916.0,-199.0,-571.0,7.0,370.0,-1813.0,-1164.0,34.0,110.0,-298.0,439.0,-1666.0,-1728.0,0.0,62.0,2.8,19.4,1.0,40.0,1.6,5.4,13.9,41.1,16.9,4.5,2.9,6.7,91.3,95.1,8.7,4.9,112.0,0.0,10.0,4.0,9.0,0.0,4.0,22.0,40.0,24.0,16.0,9.0,7.0,74.0,77.0
2023-04-18,BITCOIN,BITCOIN,18142.0,493.0,4109.0,368.0,7161.0,249.0,524.0,4099.0,7937.0,2754.0,636.0,779.0,673.0,16709.0,17394.0,1433.0,748.0,-469.0,-15.0,-138.0,-32.0,-311.0,167.0,2.0,-582.0,-390.0,262.0,20.0,-617.0,349.0,-307.0,-397.0,-162.0,-72.0,2.7,22.6,2.0,39.5,1.4,2.9,22.6,43.8,15.2,3.5,4.3,3.7,92.1,95.9,7.9,4.1,123.0,4.0,11.0,0.0,12.0,0.0,0.0,31.0,40.0,21.0,14.0,9.0,7.0,84.0,73.0
2023-04-11,BITCOIN,BITCOIN,18611.0,508.0,4247.0,400.0,7472.0,82.0,522.0,4681.0,8327.0,2493.0,616.0,1396.0,324.0,17016.0,17791.0,1595.0,820.0,2916.0,187.0,428.0,142.0,927.0,-88.0,-50.0,1347.0,1517.0,341.0,-116.0,444.0,44.0,2821.0,2778.0,95.0,138.0,2.7,22.8,2.1,40.1,0.4,2.8,25.2,44.7,13.4,3.3,7.5,1.7,91.4,95.6,8.6,4.4,122.0,4.0,10.0,0.0,13.0,0.0,0.0,33.0,39.0,22.0,14.0,8.0,6.0,85.0,71.0
