date,contract,contract_group,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All
2021-10-19,BITCOIN,BITCOIN,13872.0,490.0,1264.0,133.0,859.0,354.0,13.0,2057.0,8302.0,1612.0,4163.0,227.0,604.0,9932.0,12510.0,3940.0,1362.0,2783.0,5.0,254.0,-20.0,140.0,34.0,2.0,-75.0,1438.0,216.0,-42.0,17.0,423.0,649.0,2365.0,2134.0,418.0,3.5,9.1,1.0,6.2,2.6,0.1,14.8,59.8,11.6,30.0,1.6,4.4,71.6,90.2,28.4,9.8,102.0,0.0,7.0,0.0,11.0,0.0,0.0,26.0,32.0,22.0,14.0,4.0,6.0,75.0,58.0
2021-10-12,BITCOIN,BITCOIN,11089.0,485.0,1010.0,153.0,720.0,320.0,11.0,2133.0,6864.0,1396.0,4205.0,210.0,182.0,9283.0,10145.0,1806.0,944.0,2052.0,-18.0,477.0,75.0,196.0,-79.0,-1.0,430.0,847.0,457.0,733.0,0.0,178.0,2050.0,1954.0,2.0,98.0,4.4,9.1,1.4,6.5,2.9,0.1,19.2,61.9,12.6,37.9,1.9,1.6,83.7,91.5,16.3,8.5,95.0,0.0,7.0,0.0,9.0,0.0,0.0,26.0,32.0,17.0,12.0,0.0,0.0,64.0,54.0
2021-10-05,BITCOIN,BITCOIN,9037.0,503.0,533.0,78.0,523.0,399.0,12.0,1703.0,6017.0,939.0,3472.0,210.0,4.0,7234.0,8191.0,1803.0,846.0,1803.0,24.0,389.0,-19.0,-107.0,-14.0,-6.0,398.0,1026.0,408.0,830.0,0.0,0.0,1529.0,1784.0,274.0,19.0,5.6,5.9,0.9,5.8,4.4,0.1,18.8,66.6,10.4,38.4,2.3,0.0,80.0,90.6,20.0,9.4,90.0,0.0,8.0,0.0,9.0,0.0,0.0,23.0,30.0,13.0,12.0,0.0,0.0,58.0,49.0
2021-09-28,BITCOIN,BITCOIN,7234.0,479.0,144.0,97.0,631.0,413.0,18.0,1304.0,4991.0,530.0,2642.0,210.0,4.0,5705.0,6407.0,1529.0,827.0,-413.0,119.0,-1.0,18.0,39.0,-58.0,-15.0,-661.0,4.0,-261.0,725.0,0.0,0.0,-35.0,-314.0,-378.0,-99.0,6.6,2.0,1.3,8.7,5.7,0.2,18.0,69.0,7.3,36.5,2.9,0.1,78.9,88.6,21.1,11.4,75.0,0.0,4.0,0.0,9.0,0.0,0.0,20.0,24.0,13.0,10.0,0.0,0.0,49.0,44.0
2021-09-21,BITCOIN,BITCOIN,7647.0,360.0,145.0,79.0,591.0,471.0,32.0,1965.0,4987.0,792.0,1917.0,210.0,4.0,5740.0,6721.0,1907.0,926.0,803.0,3.0,-50.0,28.0,32.0,20.0,-36.0,203.0,461.0,460.0,304.0,0.0,-227.0,766.0,655.0,37.0,148.0,4.7,1.9,1.0,7.7,6.2,0.4,25.7,65.2,10.4,25.1,2.7,0.1,75.1,87.9,24.9,12.1,76.0,0.0,4.0,0.0,8.0,0.0,0.0,22.0,24.0,15.0,11.0,0.0,0.0,51.0,46.0
2021-09-14,BITCOIN,BITCOIN,6844.0,357.0,195.0,51.0,560.0,451.0,69.0,1762.0,4527.0,332.0,1613.0,210.0,231.0,4975.0,6065.0,1869.0,779.0,-10.0,55.0,34.0,7.0,-115.0,73.0,55.0,92.0,-501.0,53.0,-311.0,0.0,186.0,24.0,-92.0,-34.0,82.0,5.2,2.8,0.7,8.2,6.6,1.0,25.8,66.1,4.8,23.6,3.1,3.4,72.7,88.6,27.3,11.4,77.0,0.0,4.0,0.0,8.0,0.0,0.0,21.0,22.0,11.0,14.0,0.0,0.0,52.0,44.0
2021-09-07,BITCOIN,BITCOIN,6854.0,302.0,161.0,44.0,674.0,378.0,13.0,1670.0,5028.0,279.0,1924.0,210.0,45.0,4951.0,6158.0,1903.0,696.0,345.0,-24.0,22.0,-14.0,-40.0,8.0,4.0,-123.0,207.0,40.0,337.0,-37.0,43.0,223.0,274.0,122.0,71.0,4.4,2.3,0.6,9.8,5.5,0.2,24.4,73.4,4.1,28.1,3.1,0.7,72.2,89.8,27.8,10.2,85.0,0.0,4.0,0.0,9.0,0.0,0.0,23.0,26.0,11.0,16.0,0.0,0.0,55.0,47.0
2021-08-31,BITCOIN,BITCOIN,6509.0,326.0,139.0,58.0,714.0,370.0,9.0,1794.0,4820.0,239.0,1587.0,247.0,1.0,4728.0,5884.0,1781.0,625.0,-1227.0,74.0,29.0,26.0,19.0,59.0,0.0,-253.0,-497.0,-461.0,-280.0,0.0,-133.0,-1007.0,-977.0,-220.0,-250.0,5.0,2.1,0.9,11.0,5.7,0.1,27.6,74.1,3.7,24.4,3.8,0.0,72.6,90.4,27.4,9.6,77.0,0.0,0.0,0.0,8.0,0.0,0.0,22.0,23.0,8.0,12.0,0.0,0.0,50.0,38.0
2021-08-24,BITCOIN,BITCOIN,7736.0,252.0,110.0,32.0,695.0,311.0,9.0,2046.0,5317.0,700.0,1867.0,247.0,134.0,5735.0,6860.0,2001.0,876.0,184.0,-36.0,58.0,-60.0,21.0,0.0,0.0,-272.0,-246.0,406.0,20.0,8.0,30.0,109.0,196.0,75.0,-12.0,3.3,1.4,0.4,9.0,4.0,0.1,26.5,68.7,9.0,24.1,3.2,1.7,74.1,88.7,25.9,11.3,80.0,0.0,0.0,0.0,8.0,0.0,0.0,27.0,25.0,13.0,10.0,0.0,0.0,52.0,46.0
2021-08-17,BITCOIN,BITCOIN,7552.0,288.0,52.0,92.0,674.0,311.0,9.0,2318.0,5563.0,294.0,1847.0,239.0,104.0,5626.0,6664.0,1926.0,888.0,598.0,7.0,1.0,23.0,41.0,36.0,9.0,294.0,422.0,22.0,96.0,8.0,19.0,512.0,540.0,86.0,58.0,3.8,0.7,1.2,8.9,4.1,0.1,30.7,73.7,3.9,24.5,3.2,1.4,74.5,88.2,25.5,11.8,80.0,0.0,0.0,0.0,7.0,0.0,0.0,28.0,25.0,10.0,11.0,0.0,0.0,53.0,41.0
2021-08-10,BITCOIN,BITCOIN,6954.0,281.0,51.0,69.0,633.0,275.0,0.0,2024.0,5142.0,271.0,1750.0,231.0,86.0,5114.0,6124.0,1840.0,830.0,395.0,49.0,-23.0,-71.0,-23.0,41.0,0.0,33.0,342.0,-9.0,180.0,62.0,41.0,200.0,384.0,195.0,11.0,4.0,0.7,1.0,9.1,4.0,0.0,29.1,73.9,3.9,25.2,3.3,1.2,73.5,88.1,26.5,11.9,79.0,0.0,0.0,0.0,6.0,0.0,0.0,29.0,24.0,10.0,11.0,0.0,0.0,52.0,40.0
2021-08-03,BITCOIN,BITCOIN,6559.0,232.0,74.0,140.0,656.0,234.0,0.0,1991.0,4800.0,280.0,1570.0,169.0,44.0,4914.0,5741.0,1645.0,818.0,-1520.0,37.0,-31.0,36.0,162.0,69.0,-13.0,-866.0,-106.0,-1055.0,586.0,-137.0,-279.0,-1392.0,-1515.0,-128.0,-5.0,3.5,1.1,2.1,10.0,3.6,0.0,30.4,73.2,4.3,23.9,2.6,0.7,74.9,87.5,25.1,12.5,71.0,0.0,0.0,0.0,6.0,0.0,0.0,25.0,22.0,8.0,11.0,0.0,0.0,48.0,34.0
2021-07-27,BITCOIN,BITCOIN,8079.0,195.0,105.0,104.0,494.0,165.0,13.0,2857.0,4905.0,1335.0,984.0,306.0,323.0,6305.0,7256.0,1774.0,823.0,-563.0,-146.0,-15.0,56.0,-85.0,-437.0,13.0,-956.0,-910.0,712.0,-389.0,44.0,93.0,-701.0,-443.0,138.0,-120.0,2.4,1.3,1.3,6.1,2.0,0.2,35.4,60.7,16.5,12.2,3.8,4.0,78.0,89.8,22.0,10.2,70.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0,23.0,15.0,7.0,0.0,0.0,48.0,42.0
2021-07-20,BITCOIN,BITCOIN,8642.0,341.0,120.0,48.0,579.0,602.0,0.0,3813.0,5815.0,623.0,1373.0,262.0,230.0,7007.0,7700.0,1635.0,942.0,1224.0,46.0,18.0,-26.0,20.0,106.0,0.0,1071.0,819.0,107.0,-111.0,36.0,91.0,1199.0,1151.0,25.0,73.0,3.9,1.4,0.6,6.7,7.0,0.0,44.1,67.3,7.2,15.9,3.0,2.7,81.1,89.1,18.9,10.9,80.0,0.0,0.0,0.0,4.0,4.0,0.0,22.0,32.0,11.0,8.0,4.0,4.0,44.0,52.0
2021-07-13,BITCOIN,BITCOIN,7418.0,295.0,102.0,74.0,559.0,496.0,0.0,2741.0,4997.0,515.0,1484.0,226.0,139.0,5808.0,6549.0,1610.0,869.0,280.0,15.0,-15.0,-8.0,42.0,-1.0,0.0,297.0,327.0,-23.0,100.0,42.0,-82.0,340.0,240.0,-60.0,40.0,4.0,1.4,1.0,7.5,6.7,0.0,37.0,67.4,6.9,20.0,3.0,1.9,78.3,88.3,21.7,11.7,74.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,28.0,12.0,10.0,0.0,0.0,44.0,46.0
2021-07-06,BITCOIN,BITCOIN,7138.0,280.0,117.0,82.0,517.0,497.0,0.0,2445.0,4670.0,538.0,1384.0,184.0,221.0,5467.0,6309.0,1671.0,829.0,134.0,32.0,-3.0,33.0,-37.0,-116.0,0.0,101.0,289.0,31.0,-5.0,-55.0,-17.0,138.0,162.0,-4.0,-28.0,3.9,1.6,1.1,7.2,7.0,0.0,34.3,65.4,7.5,19.4,2.6,3.1,76.6,88.4,23.4,11.6,70.0,0.0,0.0,0.0,4.0,4.0,0.0,19.0,25.0,14.0,11.0,0.0,0.0,44.0,43.0
2021-06-29,BITCOIN,BITCOIN,7004.0,248.0,120.0,49.0,554.0,613.0,0.0,2344.0,4380.0,508.0,1389.0,239.0,238.0,5329.0,6147.0,1675.0,857.0,-1340.0,-7.0,-25.0,-32.0,123.0,-126.0,0.0,-281.0,-566.0,-209.0,-521.0,-190.0,-67.0,-993.0,-1215.0,-347.0,-125.0,3.5,1.7,0.7,7.9,8.8,0.0,33.5,62.5,7.2,19.8,3.4,3.4,76.1,87.8,23.9,12.2,66.0,0.0,0.0,0.0,4.0,4.0,0.0,21.0,21.0,11.0,9.0,0.0,0.0,41.0,38.0
2021-06-22,BITCOIN,BITCOIN,8344.0,255.0,145.0,81.0,430.0,739.0,0.0,2624.0,4946.0,716.0,1910.0,429.0,305.0,6322.0,7362.0,2022.0,982.0,521.0,28.0,-8.0,31.0,-90.0,110.0,-5.0,15.0,-147.0,58.0,306.0,184.0,118.0,460.0,341.0,61.0,180.0,3.1,1.7,1.0,5.2,8.9,0.0,31.5,59.3,8.6,22.9,5.1,3.7,75.8,88.2,24.2,11.8,72.0,0.0,0.0,0.0,4.0,4.0,0.0,20.0,24.0,13.0,12.0,4.0,0.0,43.0,46.0
2021-06-15,BITCOIN,BITCOIN,7823.0,227.0,153.0,50.0,521.0,629.0,5.0,2610.0,5093.0,658.0,1605.0,245.0,187.0,5862.0,7020.0,1961.0,803.0,-125.0,-8.0,-28.0,10.0,115.0,-110.0,-36.0,74.0,111.0,82.0,-311.0,-52.0,-10.0,-83.0,-33.0,-42.0,-92.0,2.9,2.0,0.6,6.7,8.0,0.1,33.4,65.1,8.4,20.5,3.1,2.4,74.9,89.7,25.1,10.3,77.0,0.0,0.0,0.0,5.0,0.0,0.0,25.0,24.0,15.0,11.0,4.0,0.0,49.0,48.0
2021-06-08,BITCOIN,BITCOIN,7948.0,235.0,181.0,40.0,406.0,739.0,41.0,2536.0,4982.0,576.0,1915.0,297.0,197.0,5946.0,7053.0,2002.0,895.0,346.0,7.0,36.0,-40.0,-18.0,120.0,10.0,455.0,26.0,52.0,-229.0,-26.0,114.0,351.0,292.0,-5.0,54.0,3.0,2.3,0.5,5.1,9.3,0.5,31.9,62.7,7.2,24.1,3.7,2.5,74.8,88.7,25.2,11.3,79.0,0.0,0.0,0.0,4.0,4.0,0.0,24.0,23.0,13.0,14.0,5.0,0.0,49.0,48.0
2021-06-01,BITCOIN,BITCOIN,7602.0,228.0,145.0,80.0,424.0,619.0,31.0,2081.0,4957.0,524.0,2144.0,323.0,83.0,5595.0,6761.0,2007.0,841.0,-1774.0,-153.0,13.0,15.0,-41.0,-32.0,-29.0,-151.0,-813.0,-297.0,-420.0,-61.0,-474.0,-1550.0,-1678.0,-224.0,-96.0,3.0,1.9,1.1,5.6,8.1,0.4,27.4,65.2,6.9,28.2,4.2,1.1,73.6,88.9,26.4,11.1,78.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,23.0,9.0,17.0,5.0,0.0,49.0,42.0
2021-05-25,BITCOIN,BITCOIN,9376.0,381.0,132.0,65.0,465.0,651.0,60.0,2231.0,5770.0,821.0,2565.0,384.0,557.0,7145.0,8439.0,2231.0,937.0,-146.0,-191.0,36.0,-4.0,72.0,-434.0,60.0,-1048.0,-367.0,177.0,162.0,45.0,332.0,-441.0,-155.0,295.0,9.0,4.1,1.4,0.7,5.0,6.9,0.6,23.8,61.5,8.8,27.4,4.1,5.9,76.2,90.0,23.8,10.0,86.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,24.0,14.0,20.0,5.0,4.0,58.0,48.0
2021-05-18,BITCOIN,BITCOIN,9522.0,572.0,96.0,69.0,393.0,1085.0,0.0,3279.0,6136.0,644.0,2403.0,339.0,226.0,7586.0,8595.0,1936.0,927.0,1053.0,56.0,-17.0,-62.0,10.0,175.0,-112.0,960.0,717.0,142.0,249.0,46.0,111.0,1354.0,1001.0,-301.0,52.0,6.0,1.0,0.7,4.1,11.4,0.0,34.4,64.4,6.8,25.2,3.6,2.4,79.7,90.3,20.3,9.7,90.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,23.0,14.0,17.0,6.0,6.0,58.0,53.0
2021-05-11,BITCOIN,BITCOIN,8469.0,516.0,113.0,131.0,383.0,910.0,112.0,2319.0,5419.0,502.0,2154.0,292.0,114.0,6232.0,7593.0,2237.0,876.0,-59.0,16.0,20.0,-20.0,13.0,-84.0,92.0,-233.0,-100.0,46.0,132.0,8.0,23.0,70.0,-15.0,-129.0,-44.0,6.1,1.3,1.5,4.5,10.7,1.3,27.4,64.0,5.9,25.4,3.5,1.3,73.6,89.7,26.4,10.3,82.0,0.0,0.0,0.0,5.0,4.0,0.0,25.0,21.0,11.0,16.0,5.0,4.0,53.0,46.0
2021-05-04,BITCOIN,BITCOIN,8528.0,500.0,93.0,151.0,370.0,994.0,20.0,2552.0,5519.0,456.0,2022.0,284.0,91.0,6162.0,7609.0,2366.0,919.0,-135.0,11.0,52.0,-154.0,1.0,125.0,0.0,569.0,60.0,-14.0,-21.0,90.0,-127.0,265.0,32.0,-400.0,-167.0,5.9,1.1,1.8,4.3,11.7,0.2,29.9,64.7,5.3,23.7,3.3,1.1,72.3,89.2,27.7,10.8,76.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,21.0,10.0,11.0,5.0,0.0,46.0,45.0
2021-04-27,BITCOIN,BITCOIN,8663.0,489.0,41.0,305.0,369.0,869.0,20.0,1983.0,5460.0,470.0,2043.0,195.0,218.0,5897.0,7577.0,2766.0,1086.0,-365.0,-27.0,-46.0,235.0,-3.0,315.0,20.0,-629.0,-1243.0,16.0,-134.0,-86.0,114.0,-408.0,-675.0,43.0,310.0,5.6,0.5,3.5,4.3,10.0,0.2,22.9,63.0,5.4,23.6,2.2,2.5,68.1,87.5,31.9,12.5,73.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,21.0,12.0,12.0,5.0,5.0,50.0,43.0
2021-04-20,BITCOIN,BITCOIN,9028.0,516.0,87.0,70.0,372.0,554.0,0.0,2612.0,6703.0,454.0,2177.0,281.0,104.0,6305.0,8252.0,2723.0,776.0,-862.0,-40.0,-224.0,70.0,6.0,214.0,-136.0,-349.0,-933.0,-55.0,-271.0,106.0,74.0,-701.0,-884.0,-161.0,22.0,5.7,1.0,0.8,4.1,6.1,0.0,28.9,74.2,5.0,24.1,3.1,1.2,69.8,91.4,30.2,8.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,13.0,17.0,7.0,4.0,61.0,47.0
2021-04-13,BITCOIN,BITCOIN,9890.0,556.0,311.0,0.0,366.0,340.0,136.0,2961.0,7636.0,508.0,2448.0,175.0,30.0,7006.0,9137.0,2884.0,753.0,-157.0,55.0,47.0,-31.0,11.0,-179.0,21.0,495.0,151.0,-137.0,-672.0,-2.0,11.0,-247.0,-120.0,90.0,-37.0,5.6,3.1,0.0,3.7,3.4,1.4,29.9,77.2,5.1,24.8,1.8,0.3,70.8,92.4,29.2,7.6,89.0,0.0,0.0,0.0,4.0,0.0,0.0,33.0,25.0,14.0,18.0,0.0,0.0,67.0,41.0
2021-04-06,BITCOIN,BITCOIN,10047.0,501.0,264.0,31.0,355.0,519.0,115.0,2466.0,7485.0,646.0,3121.0,177.0,20.0,7253.0,9257.0,2794.0,790.0,543.0,8.0,21.0,4.0,1.0,-15.0,10.0,152.0,340.0,110.0,114.0,1.0,-5.0,395.0,466.0,148.0,77.0,5.0,2.6,0.3,3.5,5.2,1.1,24.5,74.5,6.4,31.1,1.8,0.2,72.2,92.1,27.8,7.9,84.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,27.0,14.0,17.0,0.0,0.0,59.0,44.0
